Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Козульская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №187	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	91	1	1	11	3	5	5	6	3	5	3	1	0	6	1	7	5	3	2	2	2	2	3	6	5	3					
14	Число погашенных неиспользованных открепительных удостоверений	112	5	2	10	10	11	0	7	6	6	5	3	0	4	0	1	0	5	3	9	4	5	7	6	2	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	167	6	6	12	13	9	16	12	6	8	1	3	3	9	5	2	4	0	3	3	1	2	3	9	14	17					
		1.99%	8.11%	0.89%	1.95%	2.07%	2.08%	2.52%	2.27%	1.27%	2.69%	1.03%	1.80%	1.57%	2.31%	2.24%	0.77%	1.06%	0.00%	2.19%	1.06%	1.64%	6.25%	3.95%	1.72%	2.30%	3.21%					
19	2.Всероссийская политическая партия «Гражданская Сила»	39	0	7	0	2	2	6	2	0	3	1	0	0	0	0	1	3	1	1	3	2	0	0	1	2	2					
		0.47%	0.00%	1.04%	0.00%	0.32%	0.46%	0.95%	0.38%	0.00%	1.01%	1.03%	0.00%	0.00%	0.00%	0.00%	0.38%	0.80%	1.75%	0.73%	1.06%	3.28%	0.00%	0.00%	0.19%	0.33%	0.38%					
20	3.Политическая партия «Демократическая партия России»	7	0	2	1	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.08%	0.00%	0.30%	0.16%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1334	11	141	120	92	69	130	83	21	46	17	20	31	40	32	18	68	14	13	78	10	6	15	85	113	61					
		15.95%	14.86%	20.95%	19.54%	14.65%	15.97%	20.50%	15.69%	4.46%	15.49%	17.53%	11.98%	16.23%	10.26%	14.35%	6.90%	18.04%	24.56%	9.49%	27.56%	16.39%	18.75%	19.74%	16.25%	18.59%	11.51%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	44	0	9	3	2	4	2	2	0	2	0	2	0	4	5	0	1	0	1	1	0	0	0	1	4	1					
		0.53%	0.00%	1.34%	0.49%	0.32%	0.93%	0.32%	0.38%	0.00%	0.67%	0.00%	1.20%	0.00%	1.03%	2.24%	0.00%	0.27%	0.00%	0.73%	0.35%	0.00%	0.00%	0.00%	0.19%	0.66%	0.19%					
23	6.Политическая партия «Партия социальной справедливости»	16	0	2	1	2	1	1	0	0	0	0	0	0	0	2	0	2	0	0	1	0	0	0	3	0	1					
		0.19%	0.00%	0.30%	0.16%	0.32%	0.23%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.90%	0.00%	0.53%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.57%	0.00%	0.19%					
24	7.Политическая партия «Либерально-демократическая партия России»	760	9	51	39	73	50	54	43	69	23	7	15	20	29	28	30	31	6	12	20	4	4	7	41	52	43					
		9.09%	12.16%	7.58%	6.35%	11.62%	11.57%	8.52%	8.13%	14.65%	7.74%	7.22%	8.98%	10.47%	7.44%	12.56%	11.49%	8.22%	10.53%	8.76%	7.07%	6.56%	12.50%	9.21%	7.84%	8.55%	8.11%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	552	3	77	39	48	23	57	43	12	35	3	15	19	32	6	15	20	1	2	19	2	2	4	19	32	24					
		6.60%	4.05%	11.44%	6.35%	7.64%	5.32%	8.99%	8.13%	2.55%	11.78%	3.09%	8.98%	9.95%	8.21%	2.69%	5.75%	5.31%	1.75%	1.46%	6.71%	3.28%	6.25%	5.26%	3.63%	5.26%	4.53%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	44	0	3	6	1	1	2	3	4	2	1	1	2	6	0	1	0	1	0	2	0	0	0	4	3	1					
		0.53%	0.00%	0.45%	0.98%	0.16%	0.23%	0.32%	0.57%	0.85%	0.67%	1.03%	0.60%	1.05%	1.54%	0.00%	0.38%	0.00%	1.75%	0.00%	0.71%	0.00%	0.00%	0.00%	0.76%	0.49%	0.19%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5287	43	366	380	385	271	358	329	359	176	63	110	113	267	142	187	242	34	103	153	41	18	46	351	382	368					
		63.20%	58.11%	54.38%	61.89%	61.31%	62.73%	56.47%	62.19%	76.22%	59.26%	64.95%	65.87%	59.16%	68.46%	63.68%	71.65%	64.19%	59.65%	75.18%	54.06%	67.21%	56.25%	60.53%	67.11%	62.83%	69.43%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	33	0	3	2	4	1	2	2	0	0	0	0	1	1	1	1	2	0	1	0	1	0	0	5	2	4					
		0.39%	0.00%	0.45%	0.33%	0.64%	0.23%	0.32%	0.38%	0.00%	0.00%	0.00%	0.00%	0.52%	0.26%	0.45%	0.38%	0.53%	0.00%	0.73%	0.00%	1.64%	0.00%	0.00%	0.96%	0.33%	0.75%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
