Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
"Наименование Избирательной комиссии:    Брянск, Володарская"																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	925	36	38	30	21	25	30	33	20	39	32	23	38	46	34	26	26	64	41	29	30	46	29	45	35	21	51	20	17					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1278	16	21	19	111	145	19	48	112	148	100	107	10	12	20	67	30	21	5	15	138	12	8	15	20	4	11	39	5					
14	Число погашенных неиспользованных открепительных удостоверений	35	1	0	1	1	2	1	0	0	1	0	0	0	0	0	0	5	0	17	0	0	0	1	1	3	0	1	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1391	75	49	52	59	49	45	80	56	40	50	37	63	55	47	42	43	95	67	46	47	64	47	45	32	26	41	25	14					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4886	173	184	230	247	140	207	241	221	219	209	180	202	216	239	109	130	230	190	193	155	205	140	172	189	73	91	56	45					
		11.97%	10.06%	9.67%	10.99%	15.66%	10.93%	11.94%	12.05%	11.01%	10.21%	10.99%	13.61%	11.52%	13.48%	12.45%	8.35%	14.10%	14.07%	15.01%	12.68%	10.40%	13.86%	13.55%	13.34%	14.29%	8.80%	11.25%	10.20%	11.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4716	196	69	189	165	124	213	201	186	213	156	117	183	228	268	163	113	217	176	205	214	210	158	189	170	109	140	84	60					
		11.55%	11.40%	3.63%	9.04%	10.46%	9.68%	12.28%	10.05%	9.27%	9.93%	8.21%	8.84%	10.44%	14.23%	13.96%	12.49%	12.26%	13.27%	13.90%	13.47%	14.35%	14.20%	15.30%	14.66%	12.85%	13.13%	17.31%	15.30%	14.67%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	360	12	11	9	5	12	18	14	10	19	14	14	25	15	30	11	5	17	21	10	14	11	9	14	15	8	6	7	4					
		0.88%	0.70%	0.58%	0.43%	0.32%	0.94%	1.04%	0.70%	0.50%	0.89%	0.74%	1.06%	1.43%	0.94%	1.56%	0.84%	0.54%	1.04%	1.66%	0.66%	0.94%	0.74%	0.87%	1.09%	1.13%	0.96%	0.74%	1.28%	0.98%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	10054	365	416	250	417	269	483	454	386	443	359	260	422	473	502	217	204	478	389	441	424	538	373	418	451	199	233	122	68					
		24.63%	21.22%	21.87%	11.96%	26.44%	20.99%	27.85%	22.70%	19.23%	20.65%	18.88%	19.65%	24.07%	29.53%	26.15%	16.63%	22.13%	29.24%	30.73%	28.98%	28.44%	36.38%	36.11%	32.43%	34.09%	23.98%	28.80%	22.22%	16.63%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1024	33	58	35	59	16	41	40	51	48	41	7	39	35	64	42	24	50	19	58	40	48	41	44	39	16	13	14	9					
		2.51%	1.92%	3.05%	1.67%	3.74%	1.25%	2.36%	2.00%	2.54%	2.24%	2.16%	0.53%	2.22%	2.18%	3.33%	3.22%	2.60%	3.06%	1.50%	3.81%	2.68%	3.25%	3.97%	3.41%	2.95%	1.93%	1.61%	2.55%	2.20%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	19098	890	1132	1360	658	703	724	1013	1138	1180	1097	727	851	623	804	731	419	617	450	587	614	447	283	425	427	420	306	254	218					
		46.79%	51.74%	59.52%	65.04%	41.72%	54.88%	41.75%	50.65%	56.70%	55.01%	57.71%	54.95%	48.55%	38.89%	41.88%	56.02%	45.44%	37.74%	35.55%	38.57%	41.18%	30.22%	27.40%	32.97%	32.28%	50.60%	37.82%	46.27%	53.30%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	242	31	11	9	12	5	13	6	5	12	8	11	7	12	13	4	10	8	3	11	7	5	16	5	11	0	6	1	0					
		0.59%	1.80%	0.58%	0.43%	0.76%	0.39%	0.75%	0.30%	0.25%	0.56%	0.42%	0.83%	0.40%	0.75%	0.68%	0.31%	1.08%	0.49%	0.24%	0.72%	0.47%	0.34%	1.55%	0.39%	0.83%	0.00%	0.74%	0.18%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
