Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
"Наименование Избирательной комиссии:    Брянск, Володарская"																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	742	30	30	30	20	40	20	40	40	20	30	30	30	20	20	30	20	30	20	20	30	30	32	20	30	20	20	20	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	494	18	26	23	18	25	13	35	37	18	28	27	13	15	15	23	9	18	13	11	12	28	22	17	10	6	8	0	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	245	10	9	9	8	13	7	11	10	10	3	20	20	8	6	8	11	6	8	2	29	7	4	4	3	8	6	2	3					
14	Число погашенных неиспользованных открепительных удостоверений	248	12	4	7	2	15	7	5	3	2	2	3	17	5	5	7	11	12	7	9	18	2	10	3	20	14	12	20	14					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	50	3	2	2	0	3	0	0	2	3	4	3	3	1	0	1	1	6	2	2	2	2	1	0	2	1	1	2	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	602	23	29	22	22	41	19	28	37	37	33	23	23	18	29	28	6	29	30	13	23	23	18	15	21	4	4	2	2					
		1.87%	1.91%	2.03%	1.40%	2.04%	2.99%	1.84%	2.05%	2.72%	2.45%	2.26%	1.73%	1.81%	1.49%	2.33%	2.25%	0.84%	1.95%	2.60%	2.09%	1.65%	1.60%	1.49%	1.31%	1.71%	0.63%	0.50%	0.54%	0.58%					
19	2.Всероссийская политическая партия «Гражданская Сила»	396	15	19	17	10	9	8	14	25	21	22	22	18	17	16	23	10	8	13	8	11	26	14	9	25	5	2	6	3					
		1.23%	1.25%	1.33%	1.09%	0.93%	0.66%	0.78%	1.02%	1.84%	1.39%	1.51%	1.66%	1.42%	1.40%	1.29%	1.84%	1.40%	0.54%	1.12%	1.28%	0.79%	1.81%	1.16%	0.78%	2.03%	0.79%	0.25%	1.63%	0.88%					
20	3.Политическая партия «Демократическая партия России»	36	0	1	6	3	1	1	0	2	1	0	2	2	2	1	1	1	3	0	1	0	0	0	1	2	1	0	1	3					
		0.11%	0.00%	0.07%	0.38%	0.28%	0.07%	0.10%	0.00%	0.15%	0.07%	0.00%	0.15%	0.16%	0.17%	0.08%	0.08%	0.14%	0.20%	0.00%	0.16%	0.00%	0.00%	0.00%	0.09%	0.16%	0.16%	0.00%	0.27%	0.88%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6895	265	357	371	262	331	249	330	327	329	290	328	236	251	255	227	134	301	214	130	320	328	215	287	280	84	104	52	38					
		21.41%	22.03%	25.04%	23.69%	24.30%	24.14%	24.13%	24.14%	24.01%	21.82%	19.88%	24.74%	18.57%	20.73%	20.51%	18.20%	18.72%	20.28%	18.51%	20.87%	23.02%	22.84%	17.74%	24.98%	22.76%	13.27%	12.97%	14.09%	11.11%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	189	7	5	9	5	10	5	3	8	11	8	7	4	10	6	12	5	12	9	9	6	7	4	6	4	3	8	4	2					
		0.59%	0.58%	0.35%	0.57%	0.46%	0.73%	0.48%	0.22%	0.59%	0.73%	0.55%	0.53%	0.31%	0.83%	0.48%	0.96%	0.70%	0.81%	0.78%	1.44%	0.43%	0.49%	0.33%	0.52%	0.33%	0.47%	0.99%	1.08%	0.58%					
23	6.Политическая партия «Партия социальной справедливости»	99	2	2	8	4	3	2	8	2	4	5	3	7	4	2	6	0	5	6	1	3	7	3	1	7	1	2	0	1					
		0.31%	0.17%	0.14%	0.51%	0.37%	0.22%	0.19%	0.59%	0.15%	0.27%	0.34%	0.23%	0.55%	0.33%	0.16%	0.48%	0.00%	0.34%	0.52%	0.16%	0.22%	0.49%	0.25%	0.09%	0.57%	0.16%	0.25%	0.00%	0.29%					
24	7.Политическая партия «Либерально-демократическая партия России»	2619	103	120	124	89	91	92	86	94	130	136	111	105	115	145	123	63	113	76	53	88	125	107	85	79	62	58	22	24					
		8.13%	8.56%	8.42%	7.92%	8.26%	6.64%	8.91%	6.29%	6.90%	8.62%	9.32%	8.37%	8.26%	9.50%	11.67%	9.86%	8.80%	7.61%	6.57%	8.51%	6.33%	8.70%	8.83%	7.40%	6.42%	9.79%	7.23%	5.96%	7.02%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3600	120	143	188	127	139	128	170	144	175	141	139	167	137	129	138	68	184	139	86	179	148	134	129	138	59	73	36	42					
		11.18%	9.98%	10.03%	12.01%	11.78%	10.14%	12.40%	12.44%	10.57%	11.60%	9.66%	10.48%	13.14%	11.31%	10.38%	11.07%	9.50%	12.40%	12.02%	13.80%	12.88%	10.31%	11.06%	11.23%	11.22%	9.32%	9.10%	9.76%	12.28%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	418	18	20	31	20	22	16	16	21	29	20	10	12	15	16	15	4	19	20	5	17	14	20	11	12	6	2	3	4					
		1.30%	1.50%	1.40%	1.98%	1.86%	1.60%	1.55%	1.17%	1.54%	1.92%	1.37%	0.75%	0.94%	1.24%	1.29%	1.20%	0.56%	1.28%	1.73%	0.80%	1.22%	0.97%	1.65%	0.96%	0.98%	0.95%	0.25%	0.81%	1.17%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16677	635	703	758	512	679	487	689	663	743	775	642	669	623	624	641	410	772	621	305	717	734	660	578	643	404	531	240	219					
		51.77%	52.78%	49.30%	48.40%	47.50%	49.53%	47.19%	50.40%	48.68%	49.27%	53.12%	48.42%	52.64%	51.45%	50.20%	51.40%	57.26%	52.02%	53.72%	48.96%	51.58%	51.11%	54.46%	50.30%	52.28%	63.82%	66.21%	65.04%	64.04%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	370	5	13	11	17	20	15	17	28	15	15	24	9	12	16	20	8	25	15	6	12	14	20	14	6	2	7	2	2					
		1.15%	0.42%	0.91%	0.70%	1.58%	1.46%	1.45%	1.24%	2.06%	0.99%	1.03%	1.81%	0.71%	0.99%	1.29%	1.60%	1.12%	1.68%	1.30%	0.96%	0.86%	0.97%	1.65%	1.22%	0.49%	0.32%	0.87%	0.54%	0.58%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
