Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Боготольская городская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №2284	УИК №2285					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	40	1	1	4	2	2	3	1	5	0	1	2	0	0	6	1	2	2	2	1	1	2	1					
		0.54%	0.34%	0.26%	0.97%	0.51%	0.46%	0.67%	0.27%	1.03%	0.00%	0.31%	0.66%	0.00%	0.00%	1.29%	0.32%	0.58%	0.47%	0.65%	0.33%	0.33%	0.67%	0.29%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
