Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Дубовская 																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №2435	УИК №2436					
		0.37%	0.37%	0.0%	0.97%	0.0%	0.28%	1.53%	0.36%	0.59%	1.57%	0.0%	0.37%	0.0%	0.32%	0.0%	0.60%	0.0%	0.40%	0.23%	0.34%	0.16%	0.52%					
24	"7. ""Новый курс - Автомобильная Россия"""	26	5	2	0	0	0	3	2	0	0	0	0	0	1	1	2	0	3	0	0	4	3					
		0.26%	0.61%	0.32%	0.0%	0.0%	0.0%	1.15%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.20%	0.40%	0.0%	0.40%	0.0%	0.0%	0.65%	0.39%					
25	"8. ""Народно-республиканская партия России"""	15	2	0	2	0	3	0	0	1	0	2	0	1	0	0	1	0	0	1	1	0	1					
		0.15%	0.24%	0.0%	0.38%	0.0%	0.84%	0.0%	0.0%	0.19%	0.0%	0.29%	0.0%	0.61%	0.0%	0.0%	0.20%	0.0%	0.0%	0.23%	0.34%	0.0%	0.13%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	1	1	1	0	2	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0					
		0.11%	0.12%	0.16%	0.19%	0.0%	0.56%	0.0%	0.0%	0.19%	0.78%	0.14%	0.37%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%					
27	"10. ""Аграрная партия России"""	373	14	25	46	2	10	15	21	24	3	17	9	2	17	16	16	10	32	33	10	20	31					
		3.86%	1.72%	4.11%	8.93%	1.17%	2.82%	5.76%	3.81%	4.72%	2.36%	2.48%	3.38%	1.22%	2.78%	3.29%	3.23%	5.43%	4.27%	7.60%	3.41%	3.28%	4.06%					
28	"11. ""Истинные патриоты России"""	83	0	1	0	9	2	0	8	12	0	0	0	0	16	3	3	6	10	2	1	0	10					
		0.86%	0.0%	0.16%	0.0%	5.29%	0.56%	0.0%	1.45%	2.36%	0.0%	0.0%	0.0%	0.0%	2.61%	0.61%	0.60%	3.26%	1.33%	0.46%	0.34%	0.0%	1.31%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	94	11	0	6	0	9	2	7	9	0	7	2	3	4	2	2	1	0	6	1	13	9					
		0.97%	1.35%	0.0%	1.16%	0.0%	2.54%	0.76%	1.27%	1.77%	0.0%	1.02%	0.75%	1.84%	0.65%	0.41%	0.40%	0.54%	0.0%	1.38%	0.34%	2.13%	1.17%					
30	"13. ""Демократическая партия России"""	19	0	2	4	0	1	0	0	2	0	4	1	0	2	1	0	0	0	0	0	2	0					
		0.19%	0.0%	0.32%	0.77%	0.0%	0.28%	0.0%	0.0%	0.39%	0.0%	0.58%	0.37%	0.0%	0.32%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	33	6	0	3	0	2	2	1	1	0	0	2	0	1	1	7	0	5	0	1	0	1					
		0.34%	0.74%	0.0%	0.58%	0.0%	0.56%	0.76%	0.18%	0.19%	0.0%	0.0%	0.75%	0.0%	0.16%	0.20%	1.41%	0.0%	0.66%	0.0%	0.34%	0.0%	0.13%					
32	"15. ""Партия СЛОН"""	10	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	1	1	0	0	3					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.13%	0.23%	0.0%	0.0%	0.39%					
33	"16. ""Родина"" (народно-патриотический союз)"""	414	35	44	23	4	15	3	20	32	5	56	12	8	8	13	19	7	14	13	7	35	41					
		4.29%	4.32%	7.23%	4.46%	2.35%	4.23%	1.15%	3.62%	6.29%	3.93%	8.18%	4.51%	4.90%	1.30%	2.67%	3.83%	3.80%	1.86%	2.99%	2.38%	5.74%	5.37%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	0	2	3	0	1	1	1	1	0	3	0	0	0	5	1	0	2	0	5	3	2					
		0.31%	0.0%	0.32%	0.58%	0.0%	0.28%	0.38%	0.18%	0.19%	0.0%	0.43%	0.0%	0.0%	0.0%	1.02%	0.20%	0.0%	0.26%	0.0%	1.70%	0.49%	0.26%					
35	"18. ""ЛДПР"""	1039	101	76	49	6	59	38	46	68	14	105	41	17	40	21	38	19	42	40	32	90	97					
		10.77%	12.46%	12.5%	9.51%	3.52%	16.66%	14.61%	8.34%	13.38%	11.02%	15.35%	15.41%	10.42%	6.54%	4.32%	7.67%	10.32%	5.60%	9.21%	10.92%	14.77%	12.71%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	169	3	18	5	3	4	6	2	17	2	22	8	4	12	1	7	2	12	7	5	12	17					
		1.75%	0.37%	2.96%	0.97%	1.76%	1.12%	2.30%	0.36%	3.34%	1.57%	3.21%	3.00%	2.45%	1.96%	0.20%	1.41%	1.08%	1.60%	1.61%	1.70%	1.97%	2.22%					
37	"20. ""Политическая партия ""Единая Россия"""	4919	439	244	270	102	198	103	367	207	70	270	107	94	336	328	284	107	456	197	140	261	339					
		51.02%	54.19%	40.13%	52.42%	60.0%	55.93%	39.61%	66.60%	40.74%	55.11%	39.47%	40.22%	57.66%	54.99%	67.48%	57.37%	58.15%	60.88%	45.39%	47.78%	42.85%	44.42%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	4	2	0	0	0	1	3	0	1	2	0	0	2	0	0	0	4	1	2	0	0					
		0.22%	0.49%	0.32%	0.0%	0.0%	0.0%	0.38%	0.54%	0.0%	0.78%	0.29%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.53%	0.23%	0.68%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	23	3	3	1	0	0	0	0	2	0	2	0	0	2	1	0	1	1	0	1	3	3					
		0.23%	0.37%	0.49%	0.19%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.29%	0.0%	0.0%	0.32%	0.20%	0.0%	0.54%	0.13%	0.0%	0.34%	0.49%	0.39%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1311	118	115	47	22	23	43	34	66	7	129	46	15	84	58	70	20	100	61	53	97	103					
		13.59%	14.56%	18.91%	9.12%	12.94%	6.49%	16.53%	6.17%	12.99%	5.51%	18.85%	17.29%	9.20%	13.74%	11.93%	14.14%	10.86%	13.35%	14.05%	18.08%	15.92%	13.49%					
																												
41	Против всех	325	22	22	17	6	9	15	8	18	8	32	13	8	15	9	8	3	20	22	6	26	38					
		3.37%	2.71%	3.61%	3.30%	3.52%	2.54%	5.76%	1.45%	3.54%	6.29%	4.67%	4.88%	4.90%	2.45%	1.85%	1.61%	1.63%	2.67%	5.06%	2.04%	4.26%	4.98%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
