Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																											
Дата голосования: 02.12.2007																																																											
																																																											
Наименование Избирательной комиссии:    Куюргазинская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №2541	УИК №2542	УИК №2543	УИК №2544	УИК №2545	УИК №2546	УИК №2547	УИК №2548	УИК №2549	УИК №2550	УИК №2551	УИК №2552	УИК №2553	УИК №2554	УИК №2555	УИК №2556	УИК №2557	УИК №2558	УИК №2559	УИК №2560	УИК №2561	УИК №2562	УИК №2563	УИК №2564	УИК №2565	УИК №2566	УИК №2567	УИК №2568	УИК №2569	УИК №2570	УИК №2571	УИК №2572	УИК №2573	УИК №2574	УИК №2575	УИК №2576	УИК №2577	УИК №2578	УИК №2579	УИК №2580	УИК №2581	УИК №2582	УИК №2583	УИК №2584	УИК №2585	УИК №2586	УИК №2587	УИК №2588	УИК №2589	УИК №2590	УИК №2591	УИК №2592					
		4.94%	6.04%	8.36%	14.32%	9.08%	11.50%	5.04%	2.36%	1.54%	10.99%	1.32%	0.82%	4.46%	1.62%	1.68%	0.59%	1.07%	24.90%	6.16%	2.26%	0.92%	0.00%	3.77%	3.61%	3.15%	7.73%	3.09%	6.86%	2.63%	3.41%	0.70%	1.65%	0.85%	0.00%	0.52%	2.04%	0.77%	1.94%	0.00%	0.23%	1.80%	0.48%	0.00%	0.00%	7.09%	0.84%	0.88%	1.25%	1.15%	0.00%	0.52%	0.68%	1.42%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	6	1	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.12%	0.00%	0.00%	0.11%	0.12%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	8	1	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.12%	0.00%	0.00%	0.21%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	229	16	27	31	33	48	13	0	2	0	0	6	0	2	2	0	3	0	9	0	1	0	0	0	5	2	1	8	0	2	0	2	0	0	1	1	2	0	0	1	2	1	0	0	4	1	0	0	0	0	1	1	1					
		1.30%	1.89%	3.18%	4.23%	3.53%	5.81%	1.46%	0.00%	1.54%	0.00%	0.00%	4.92%	0.00%	0.81%	0.48%	0.00%	1.07%	0.00%	4.27%	0.00%	0.46%	0.00%	0.00%	0.00%	2.25%	0.45%	1.03%	1.77%	0.00%	2.27%	0.00%	0.41%	0.00%	0.00%	0.52%	1.02%	0.31%	0.00%	0.00%	0.23%	1.20%	0.48%	0.00%	0.00%	0.40%	0.42%	0.00%	0.00%	0.00%	0.00%	0.52%	0.14%	0.71%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	171	5	20	2	33	20	8	2	1	7	1	1	0	0	2	0	3	20	4	2	0	1	0	0	1	8	0	0	0	0	0	0	0	0	2	1	4	4	1	1	0	1	1	0	15	0	0	0	0	0	0	0	0					
		0.97%	0.59%	2.36%	0.27%	3.53%	2.42%	0.90%	0.59%	0.77%	2.56%	0.26%	0.82%	0.00%	0.00%	0.48%	0.00%	1.07%	3.95%	1.90%	1.13%	0.00%	0.31%	0.00%	0.00%	0.45%	1.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.04%	1.02%	0.62%	2.58%	0.90%	0.23%	0.00%	0.48%	0.70%	0.00%	1.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	21	1	1	1	2	3	3	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0					
		0.12%	0.12%	0.12%	0.14%	0.21%	0.36%	0.34%	0.00%	0.00%	0.00%	0.00%	0.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.90%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	1.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16191	767	718	591	761	633	804	325	124	236	367	112	214	239	401	673	268	360	172	167	209	321	102	158	201	393	91	403	111	82	141	472	231	121	187	93	626	148	110	436	162	204	141	300	890	234	113	79	172	281	189	720	138					
		91.58%	90.77%	84.57%	80.63%	81.30%	76.63%	90.03%	95.87%	95.38%	86.45%	97.09%	91.80%	95.54%	96.76%	96.16%	98.97%	95.37%	71.15%	81.52%	94.35%	96.31%	98.47%	96.23%	95.18%	90.54%	89.32%	93.81%	89.16%	97.37%	93.18%	98.60%	97.52%	98.30%	100.00%	97.40%	94.90%	96.90%	95.48%	99.10%	99.09%	97.01%	98.08%	99.30%	99.67%	90.08%	98.32%	99.12%	98.75%	98.85%	99.29%	98.95%	98.36%	97.87%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	17	1	4	0	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.10%	0.12%	0.47%	0.00%	0.11%	0.61%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
