Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Нововаршавская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251					
18	1.Политическая партия «Аграрная партия России»	350	42	42	2	8	6	38	18	15	21	6	4	2	2	17	0	0	9	1	0	11	3	2	22	3	6	7	0	11	6	3	29	12	1	0	1					
		2.38%	2.67%	2.90%	1.50%	2.29%	2.40%	4.52%	1.88%	1.66%	2.88%	1.75%	2.25%	0.99%	0.81%	2.35%	0.00%	0.00%	2.92%	0.82%	0.00%	2.26%	1.35%	1.68%	3.15%	1.50%	2.52%	5.15%	0.00%	1.98%	3.57%	1.65%	2.61%	1.72%	1.09%	0.00%	0.63%					
19	2.Всероссийская политическая партия «Гражданская Сила»	82	14	12	2	1	1	1	6	2	3	2	0	1	1	3	0	1	2	0	2	3	0	1	3	2	1	1	0	1	5	1	4	6	0	0	0					
		0.56%	0.89%	0.83%	1.50%	0.29%	0.40%	0.12%	0.63%	0.22%	0.41%	0.58%	0.00%	0.49%	0.41%	0.42%	0.00%	1.15%	0.65%	0.00%	1.87%	0.62%	0.00%	0.84%	0.43%	1.00%	0.42%	0.74%	0.00%	0.18%	2.98%	0.55%	0.36%	0.86%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	23	1	2	0	0	0	1	1	2	0	0	0	0	0	3	0	0	0	0	1	0	0	2	1	0	0	3	0	0	0	0	2	1	2	1	0					
		0.16%	0.06%	0.14%	0.00%	0.00%	0.00%	0.12%	0.10%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.93%	0.00%	0.00%	1.68%	0.14%	0.00%	0.00%	2.21%	0.00%	0.00%	0.00%	0.00%	0.18%	0.14%	2.17%	2.22%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1758	208	189	16	50	33	100	85	86	55	15	7	9	15	203	0	3	22	6	20	53	19	13	46	27	42	12	15	142	11	16	161	57	3	7	12					
		11.95%	13.22%	13.07%	12.03%	14.29%	13.20%	11.89%	8.85%	9.49%	7.53%	4.39%	3.93%	4.43%	6.10%	28.12%	0.00%	3.45%	7.14%	4.92%	18.69%	10.91%	8.52%	10.92%	6.59%	13.50%	17.65%	8.82%	22.06%	25.59%	6.55%	8.79%	14.47%	8.18%	3.26%	15.56%	7.59%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	76	17	6	0	4	2	15	4	0	0	0	0	0	2	3	0	0	3	0	0	1	1	1	4	1	1	2	0	2	2	0	3	1	0	1	0					
		0.52%	1.08%	0.41%	0.00%	1.14%	0.80%	1.78%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.81%	0.42%	0.00%	0.00%	0.97%	0.00%	0.00%	0.21%	0.45%	0.84%	0.57%	0.50%	0.42%	1.47%	0.00%	0.36%	1.19%	0.00%	0.27%	0.14%	0.00%	2.22%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	20	3	1	0	2	0	0	2	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	2	0	0	0	1	0	3	0	0	0	0					
		0.14%	0.19%	0.07%	0.00%	0.57%	0.00%	0.00%	0.21%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.15%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.50%	0.84%	0.00%	0.00%	0.00%	0.60%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	960	130	144	15	37	24	55	99	78	51	12	4	8	1	18	0	2	26	1	1	32	4	4	20	8	2	4	0	27	15	21	77	33	1	1	5					
		6.52%	8.26%	9.96%	11.28%	10.57%	9.60%	6.54%	10.31%	8.61%	6.99%	3.51%	2.25%	3.94%	0.41%	2.49%	0.00%	2.30%	8.44%	0.82%	0.93%	6.58%	1.79%	3.36%	2.87%	4.00%	0.84%	2.94%	0.00%	4.86%	8.93%	11.54%	6.92%	4.73%	1.09%	2.22%	3.16%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	705	106	112	1	31	3	41	57	56	41	17	3	5	1	19	0	3	12	3	2	20	8	4	22	7	3	1	0	9	6	11	58	36	3	1	3					
		4.79%	6.74%	7.75%	0.75%	8.86%	1.20%	4.88%	5.94%	6.18%	5.62%	4.97%	1.69%	2.46%	0.41%	2.63%	0.00%	3.45%	3.90%	2.46%	1.87%	4.12%	3.59%	3.36%	3.15%	3.50%	1.26%	0.74%	0.00%	1.62%	3.57%	6.04%	5.21%	5.16%	3.26%	2.22%	1.90%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	90	5	8	0	4	2	3	9	7	2	6	0	1	4	4	0	0	5	2	0	2	1	1	0	0	2	3	0	3	2	2	7	2	1	0	2					
		0.61%	0.32%	0.55%	0.00%	1.14%	0.80%	0.36%	0.94%	0.77%	0.27%	1.75%	0.00%	0.49%	1.63%	0.55%	0.00%	0.00%	1.62%	1.64%	0.00%	0.41%	0.45%	0.84%	0.00%	0.00%	0.84%	2.21%	0.00%	0.54%	1.19%	1.10%	0.63%	0.29%	1.09%	0.00%	1.27%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10401	1026	912	89	206	174	561	663	637	549	280	158	176	218	437	34	75	222	109	80	355	178	87	573	150	177	101	52	347	119	124	744	545	80	34	129					
		70.67%	65.23%	63.07%	66.92%	58.86%	69.60%	66.71%	69.06%	70.31%	75.21%	81.87%	88.76%	86.70%	88.62%	60.53%	97.14%	86.21%	72.08%	89.34%	74.77%	73.05%	79.82%	73.11%	82.09%	75.00%	74.37%	74.26%	76.47%	62.52%	70.83%	68.13%	66.85%	78.19%	86.96%	75.56%	81.65%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	58	7	3	4	0	1	1	7	6	3	1	0	1	0	2	0	0	1	0	0	0	4	0	1	1	0	0	0	5	0	0	7	2	1	0	0					
		0.39%	0.45%	0.21%	3.01%	0.00%	0.40%	0.12%	0.73%	0.66%	0.41%	0.29%	0.00%	0.49%	0.00%	0.28%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	1.79%	0.00%	0.14%	0.50%	0.00%	0.00%	0.00%	0.90%	0.00%	0.00%	0.63%	0.29%	1.09%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
