Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Нововаршавская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227					
		1.41%	1.15%	1.08%	0.73%	0.56%	2.04%	1.04%	1.30%	1.45%	0.50%	0.00%	1.71%	0.00%	0.81%	0.76%	0.00%	1.30%	0.00%	0.00%	0.00%	0.47%	1.01%	0.00%	4.47%	0.00%	16.05%	0.00%	16.39%	1.40%	1.45%	1.91%	0.92%	0.47%	2.50%	0.00%	3.23%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2769	295	234	179	107	34	200	179	180	97	35	25	10	25	171	3	15	45	23	13	75	33	20	79	29	17	16	16	201	39	37	197	101	13	3	23					
		20.99%	26.13%	25.35%	25.98%	29.97%	17.35%	25.91%	19.41%	18.60%	16.01%	10.67%	14.29%	4.78%	10.16%	26.15%	12.00%	19.48%	13.60%	21.90%	12.75%	17.73%	16.67%	17.24%	16.81%	18.01%	6.99%	25.81%	26.23%	40.20%	28.26%	23.57%	20.12%	15.93%	16.25%	9.09%	18.55%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	168	37	22	6	5	2	9	10	8	11	1	0	1	1	12	0	1	5	0	1	1	1	1	5	1	0	0	0	6	2	4	9	6	0	0	0					
		1.27%	3.28%	2.38%	0.87%	1.40%	1.02%	1.17%	1.08%	0.83%	1.82%	0.30%	0.00%	0.48%	0.41%	1.83%	0.00%	1.30%	1.51%	0.00%	0.98%	0.24%	0.51%	0.86%	1.06%	0.62%	0.00%	0.00%	0.00%	1.20%	1.45%	2.55%	0.92%	0.95%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7206	478	401	294	145	102	413	454	463	365	235	130	166	204	363	19	52	204	75	78	259	141	80	246	96	173	32	31	198	52	72	586	436	61	23	79					
		54.62%	42.34%	43.45%	42.67%	40.62%	52.04%	53.50%	49.24%	47.83%	60.23%	71.65%	74.29%	79.43%	82.93%	55.50%	76.00%	67.53%	61.63%	71.43%	76.47%	61.23%	71.21%	68.97%	52.34%	59.63%	71.19%	51.61%	50.82%	39.60%	37.68%	45.86%	59.86%	68.77%	76.25%	69.70%	63.71%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	60	5	4	4	2	0	0	3	4	3	3	0	2	2	3	0	0	2	0	3	3	3	0	3	0	0	0	1	4	1	0	2	0	1	0	2					
		0.45%	0.44%	0.43%	0.58%	0.56%	0.00%	0.00%	0.33%	0.41%	0.50%	0.91%	0.00%	0.96%	0.81%	0.46%	0.00%	0.00%	0.60%	0.00%	2.94%	0.71%	1.52%	0.00%	0.64%	0.00%	0.00%	0.00%	1.64%	0.80%	0.72%	0.00%	0.20%	0.00%	1.25%	0.00%	1.61%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
