Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																								
Дата голосования: 07.12.2003 0:00:00																																																								
																																																								
Наименование Избирательной комиссии:    Моргаушская																																																								
																																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																								
																																																								
		Сумма	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	700	56	23	14	21	14	36	8	7	6	19	8	10	19	13	12	30	7	10	17	12	9	10	15	15	10	10	12	7	4	13	6	12	14	23	10	11	8	15	8	25	15	15	10	7	10	18	12	21	13					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	261	55	13	10	17	1	9	5	1	1	11	1	4	4	2	7	14	6	5	10	0	0	7	0	6	5	1	1	0	2	2	0	0	1	4	0	1	0	7	2	8	3	7	1	4	2	10	1	6	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	137	11	2	0	3	2	5	1	1	5	6	3	4	3	0	12	2	3	1	2	2	1	4	2	2	2	4	3	1	2	0	3	3	2	2	1	1	2	4	5	6	3	1	0	2	1	1	2	7	2					
14	Число погашенных открепительных удостоверений	439	1	10	4	4	13	27	3	6	5	8	7	6	15	11	5	16	1	5	7	12	9	3	15	9	5	9	11	7	2	11	6	12	13	19	10	10	8	8	6	17	12	8	9	3	8	8	11	15	9					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																								
18	"1. ""ЕДИНЕНИЕ"""	256	16	6	2	11	6	9	9	0	5	1	6	2	4	5	5	14	5	3	7	5	8	3	5	0	5	2	4	1	5	4	0	5	4	20	5	6	8	10	2	1	4	6	0	2	2	5	4	7	7					
		1.53%	1.30%	1.08%	0.66%	2.35%	1.61%	1.16%	4.5%	0.0%	3.47%	0.25%	2.89%	0.77%	1.09%	1.90%	1.78%	2.25%	3.10%	1.54%	1.96%	1.73%	3.84%	1.13%	1.48%	0.0%	2.41%	0.75%	1.37%	0.47%	4.31%	1.29%	0.0%	1.36%	1.29%	3.80%	2.39%	2.44%	4.12%	2.65%	0.85%	0.16%	1.14%	1.28%	0.0%	0.86%	0.71%	1.16%	1.35%	1.31%	2.13%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	265	41	11	9	6	5	15	8	6	3	7	2	1	4	3	5	4	2	8	4	3	5	7	10	3	0	5	0	2	0	2	3	3	4	9	7	4	3	2	1	11	6	4	4	2	2	5	1	11	2					
		1.59%	3.34%	1.98%	2.98%	1.28%	1.34%	1.94%	4.0%	3.19%	2.08%	1.79%	0.96%	0.38%	1.09%	1.14%	1.78%	0.64%	1.24%	4.12%	1.12%	1.04%	2.40%	2.64%	2.97%	0.81%	0.0%	1.89%	0.0%	0.95%	0.0%	0.64%	1.85%	0.81%	1.29%	1.71%	3.34%	1.63%	1.54%	0.53%	0.42%	1.81%	1.71%	0.85%	1.18%	0.86%	0.71%	1.16%	0.33%	2.06%	0.60%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	284	23	3	15	4	4	15	2	1	3	9	4	5	2	8	5	18	1	3	10	6	3	8	5	3	3	11	7	3	2	5	2	9	10	10	3	1	3	6	1	1	4	4	2	4	2	12	8	6	5					
		1.70%	1.87%	0.54%	4.96%	0.85%	1.07%	1.94%	1.0%	0.53%	2.08%	2.31%	1.93%	1.94%	0.54%	3.05%	1.78%	2.89%	0.62%	1.54%	2.80%	2.08%	1.44%	3.01%	1.48%	0.81%	1.44%	4.16%	2.40%	1.43%	1.72%	1.61%	1.23%	2.45%	3.24%	1.90%	1.43%	0.40%	1.54%	1.59%	0.42%	0.16%	1.14%	0.85%	0.59%	1.73%	0.71%	2.79%	2.71%	1.12%	1.52%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	165	8	2	5	2	1	10	4	3	2	3	2	7	6	5	6	4	1	2	3	2	1	3	2	4	4	2	4	3	3	2	1	5	3	7	3	4	3	2	3	4	1	3	0	3	1	3	3	3	7					
		0.99%	0.65%	0.36%	1.65%	0.42%	0.26%	1.29%	2.0%	1.59%	1.38%	0.77%	0.96%	2.72%	1.63%	1.90%	2.14%	0.64%	0.62%	1.03%	0.84%	0.69%	0.48%	1.13%	0.59%	1.09%	1.93%	0.75%	1.37%	1.43%	2.58%	0.64%	0.61%	1.36%	0.97%	1.33%	1.43%	1.63%	1.54%	0.53%	1.27%	0.65%	0.28%	0.64%	0.0%	1.30%	0.35%	0.69%	1.01%	0.56%	2.13%					
22	"5. ""За Русь Святую"""	94	8	2	1	4	0	7	1	3	0	1	3	2	2	0	1	5	1	1	3	0	1	1	1	2	1	1	1	1	2	3	1	0	2	6	3	2	0	2	1	3	2	2	2	0	1	3	2	3	0					
		0.56%	0.65%	0.36%	0.33%	0.85%	0.0%	0.90%	0.5%	1.59%	0.0%	0.25%	1.44%	0.77%	0.54%	0.0%	0.35%	0.80%	0.62%	0.51%	0.84%	0.0%	0.48%	0.37%	0.29%	0.54%	0.48%	0.37%	0.34%	0.47%	1.72%	0.96%	0.61%	0.0%	0.64%	1.14%	1.43%	0.81%	0.0%	0.53%	0.42%	0.49%	0.57%	0.42%	0.59%	0.0%	0.35%	0.69%	0.67%	0.56%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	61	2	1	0	2	1	1	0	1	2	1	0	1	5	1	1	4	1	1	1	1	2	0	1	0	0	1	0	1	0	3	2	0	1	1	0	1	2	1	1	5	5	1	0	0	1	3	0	1	1					
		0.36%	0.16%	0.18%	0.0%	0.42%	0.26%	0.12%	0.0%	0.53%	1.38%	0.25%	0.0%	0.38%	1.36%	0.38%	0.35%	0.64%	0.62%	0.51%	0.28%	0.34%	0.96%	0.0%	0.29%	0.0%	0.0%	0.37%	0.0%	0.47%	0.0%	0.96%	1.23%	0.0%	0.32%	0.19%	0.0%	0.40%	1.03%	0.26%	0.42%	0.82%	1.43%	0.21%	0.0%	0.0%	0.35%	0.69%	0.0%	0.18%	0.30%					
24	"7. ""Новый курс - Автомобильная Россия"""	89	4	4	2	3	6	12	2	1	0	0	1	1	5	1	0	2	0	2	5	1	0	1	5	2	1	0	2	1	1	1	0	1	1	1	0	1	0	2	0	4	0	1	0	1	2	0	2	6	1					
		0.53%	0.32%	0.72%	0.66%	0.64%	1.61%	1.55%	1.0%	0.53%	0.0%	0.0%	0.48%	0.38%	1.36%	0.38%	0.0%	0.32%	0.0%	1.03%	1.40%	0.34%	0.0%	0.37%	1.48%	0.54%	0.48%	0.0%	0.68%	0.47%	0.86%	0.32%	0.0%	0.27%	0.32%	0.19%	0.0%	0.40%	0.0%	0.53%	0.0%	0.65%	0.0%	0.21%	0.0%	0.43%	0.71%	0.0%	0.67%	1.12%	0.30%					
25	"8. ""Народно-республиканская партия России"""	48	4	1	0	2	1	3	0	0	2	1	4	1	2	1	0	2	3	0	3	0	0	2	1	0	0	0	0	0	1	0	0	2	1	2	1	0	0	0	0	1	0	1	1	0	0	2	0	3	0					
		0.28%	0.32%	0.18%	0.0%	0.42%	0.26%	0.38%	0.0%	0.0%	1.38%	0.25%	1.93%	0.38%	0.54%	0.38%	0.0%	0.32%	1.86%	0.0%	0.84%	0.0%	0.0%	0.75%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.54%	0.32%	0.38%	0.47%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.21%	0.29%	0.0%	0.0%	0.46%	0.0%	0.56%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	34	3	2	2	2	0	1	1	0	0	1	1	1	1	0	0	1	0	0	1	0	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	3	1	1	0	0	0	0	1	1	2	1	1					
		0.20%	0.24%	0.36%	0.66%	0.42%	0.0%	0.12%	0.5%	0.0%	0.0%	0.25%	0.48%	0.38%	0.27%	0.0%	0.0%	0.16%	0.0%	0.0%	0.28%	0.0%	0.0%	0.75%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.32%	0.0%	0.0%	0.40%	0.0%	0.79%	0.42%	0.16%	0.0%	0.0%	0.0%	0.0%	0.35%	0.23%	0.67%	0.18%	0.30%					
27	"10. ""Аграрная партия России"""	3185	143	116	72	66	63	60	28	18	15	78	33	55	58	42	43	76	15	33	53	46	13	32	57	38	53	55	51	33	25	40	41	91	74	91	51	25	13	67	43	106	38	268	178	113	135	112	77	98	54					
		19.12%	11.68%	20.93%	23.84%	14.13%	16.93%	7.79%	14.0%	9.57%	10.41%	20.05%	15.94%	21.40%	15.84%	16.03%	15.35%	12.21%	9.31%	17.01%	14.88%	15.97%	6.25%	12.07%	16.96%	10.38%	25.60%	20.83%	17.52%	15.78%	21.55%	12.90%	25.30%	24.79%	24.02%	17.33%	24.40%	10.20%	6.70%	17.77%	18.29%	17.46%	10.88%	57.26%	52.81%	49.13%	48.21%	26.04%	26.10%	18.42%	16.46%					
28	"11. ""Истинные патриоты России"""	19	2	0	0	2	0	4	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	2	0	0	0	1					
		0.11%	0.16%	0.0%	0.0%	0.42%	0.0%	0.51%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.27%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.21%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.30%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	137	3	3	2	6	3	6	4	0	4	2	2	4	3	6	4	3	0	0	2	4	4	7	4	0	3	4	1	1	1	2	3	4	1	6	3	1	0	1	1	3	1	2	1	2	2	5	6	6	1					
		0.82%	0.24%	0.54%	0.66%	1.28%	0.80%	0.77%	2.0%	0.0%	2.77%	0.51%	0.96%	1.55%	0.81%	2.29%	1.42%	0.48%	0.0%	0.0%	0.56%	1.38%	1.92%	2.64%	1.19%	0.0%	1.44%	1.51%	0.34%	0.47%	0.86%	0.64%	1.85%	1.08%	0.32%	1.14%	1.43%	0.40%	0.0%	0.26%	0.42%	0.49%	0.28%	0.42%	0.29%	0.86%	0.71%	1.16%	2.03%	1.12%	0.30%					
30	"13. ""Демократическая партия России"""	39	0	1	1	3	0	0	1	1	3	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	4	0	0	0	2	1	0	2	1	3	0	0	3	0	0	1	0	0	1	0	2	1	0	1	0					
		0.23%	0.0%	0.18%	0.33%	0.64%	0.0%	0.0%	0.5%	0.53%	2.08%	0.0%	0.0%	0.38%	0.27%	0.38%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.48%	0.37%	0.0%	0.27%	1.93%	0.0%	0.0%	0.0%	1.72%	0.32%	0.0%	0.54%	0.32%	0.57%	0.0%	0.0%	1.54%	0.0%	0.0%	0.16%	0.0%	0.0%	0.29%	0.0%	0.71%	0.23%	0.0%	0.18%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	27	1	0	0	1	0	0	0	1	1	2	0	0	1	1	0	1	0	1	2	0	1	1	1	0	2	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1	1	0	1	0	0	1	0	1	0					
		0.16%	0.08%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.53%	0.69%	0.51%	0.0%	0.0%	0.27%	0.38%	0.0%	0.16%	0.0%	0.51%	0.56%	0.0%	0.48%	0.37%	0.29%	0.0%	0.96%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.32%	0.19%	0.47%	0.0%	0.0%	0.0%	0.42%	0.16%	0.28%	0.0%	0.29%	0.0%	0.0%	0.23%	0.0%	0.18%	0.0%					
32	"15. ""Партия СЛОН"""	32	1	0	2	1	1	4	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3	2	0	0	0	1	1	0	1	0	1	1	1	0	0	1	2	2	0	0	2	0					
		0.19%	0.08%	0.0%	0.66%	0.21%	0.26%	0.51%	0.0%	0.0%	0.0%	0.25%	0.0%	0.38%	0.0%	0.0%	0.35%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	1.43%	1.72%	0.0%	0.0%	0.0%	0.32%	0.19%	0.0%	0.40%	0.0%	0.26%	0.42%	0.16%	0.0%	0.0%	0.29%	0.86%	0.71%	0.0%	0.0%	0.37%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	528	46	16	10	8	10	45	5	6	4	34	11	4	7	7	11	25	8	6	10	7	9	10	10	20	6	8	3	9	1	4	0	10	14	9	1	2	1	10	7	27	9	11	2	7	11	8	9	24	6					
		3.17%	3.75%	2.88%	3.31%	1.71%	2.68%	5.84%	2.5%	3.19%	2.77%	8.74%	5.31%	1.55%	1.91%	2.67%	3.92%	4.01%	4.96%	3.09%	2.80%	2.43%	4.32%	3.77%	2.97%	5.46%	2.89%	3.03%	1.03%	4.30%	0.86%	1.29%	0.0%	2.72%	4.54%	1.71%	0.47%	0.81%	0.51%	2.65%	2.97%	4.44%	2.57%	2.35%	0.59%	3.04%	3.92%	1.86%	3.05%	4.51%	1.82%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	101	5	3	3	5	0	2	0	3	4	2	1	1	5	3	3	8	1	0	2	1	1	1	1	3	0	1	0	3	1	2	2	2	1	5	0	3	0	3	1	2	0	2	1	2	3	3	1	3	2					
		0.60%	0.40%	0.54%	0.99%	1.07%	0.0%	0.25%	0.0%	1.59%	2.77%	0.51%	0.48%	0.38%	1.36%	1.14%	1.07%	1.28%	0.62%	0.0%	0.56%	0.34%	0.48%	0.37%	0.29%	0.81%	0.0%	0.37%	0.0%	1.43%	0.86%	0.64%	1.23%	0.54%	0.32%	0.95%	0.0%	1.22%	0.0%	0.79%	0.42%	0.32%	0.0%	0.42%	0.29%	0.86%	1.07%	0.69%	0.33%	0.56%	0.60%					
35	"18. ""ЛДПР"""	1529	144	58	32	25	29	58	8	10	11	30	11	39	58	32	24	76	13	21	36	18	19	9	44	36	10	29	10	31	9	27	7	22	30	62	26	13	14	29	25	81	27	30	38	26	23	21	27	55	16					
		9.18%	11.76%	10.46%	10.59%	5.35%	7.79%	7.53%	4.0%	5.31%	7.63%	7.71%	5.31%	15.17%	15.84%	12.21%	8.57%	12.21%	8.07%	10.82%	10.11%	6.25%	9.13%	3.39%	13.09%	9.83%	4.83%	10.98%	3.43%	14.83%	7.75%	8.70%	4.32%	5.99%	9.74%	11.80%	12.44%	5.30%	7.21%	7.69%	10.63%	13.34%	7.73%	6.41%	11.27%	11.30%	8.21%	4.88%	9.15%	10.33%	4.87%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	459	61	25	11	18	2	19	5	4	1	7	4	7	19	2	6	15	7	7	5	5	3	5	3	12	4	10	10	18	1	7	1	3	8	21	1	7	4	11	5	11	5	15	7	12	3	13	13	10	6					
		2.75%	4.98%	4.51%	3.64%	3.85%	0.53%	2.46%	2.5%	2.12%	0.69%	1.79%	1.93%	2.72%	5.19%	0.76%	2.14%	2.41%	4.34%	3.60%	1.40%	1.73%	1.44%	1.88%	0.89%	3.27%	1.93%	3.78%	3.43%	8.61%	0.86%	2.25%	0.61%	0.81%	2.59%	4.0%	0.47%	2.85%	2.06%	2.91%	2.12%	1.81%	1.43%	3.20%	2.07%	5.21%	1.07%	3.02%	4.40%	1.87%	1.82%					
37	"20. ""Политическая партия ""Единая Россия"""	5226	450	183	67	191	129	209	50	82	46	104	68	83	104	74	72	244	62	62	112	92	68	91	77	67	66	43	98	48	24	59	40	147	89	171	58	112	95	149	93	226	200	50	67	24	33	169	74	182	122					
		31.38%	36.76%	33.03%	22.18%	40.89%	34.67%	27.14%	25.0%	43.61%	31.94%	26.73%	32.85%	32.29%	28.41%	28.24%	25.71%	39.22%	38.50%	31.95%	31.46%	31.94%	32.69%	34.33%	22.91%	18.30%	31.88%	16.28%	33.67%	22.96%	20.68%	19.03%	24.69%	40.05%	28.89%	32.57%	27.75%	45.71%	48.96%	39.52%	39.57%	37.23%	57.30%	10.68%	19.88%	10.43%	11.78%	39.30%	25.08%	34.21%	37.19%					
38	"21. ""Российская Конституционно-демократическая партия"""	43	3	0	1	3	0	0	0	2	0	2	0	0	0	0	0	1	0	3	1	0	1	0	2	0	0	0	0	1	2	0	0	1	0	5	2	0	2	3	1	1	0	0	0	1	2	0	0	2	1					
		0.25%	0.24%	0.0%	0.33%	0.64%	0.0%	0.0%	0.0%	1.06%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	1.54%	0.28%	0.0%	0.48%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.47%	1.72%	0.0%	0.0%	0.27%	0.0%	0.95%	0.95%	0.0%	1.03%	0.79%	0.42%	0.16%	0.0%	0.0%	0.0%	0.43%	0.71%	0.0%	0.0%	0.37%	0.30%					
39	"22. ""Развитие предпринимательства"""	51	5	2	0	1	1	0	3	0	2	2	0	0	2	1	2	1	2	1	0	0	0	1	0	0	0	2	0	0	0	1	0	1	1	4	2	0	0	3	1	1	0	0	0	1	1	2	1	2	2					
		0.30%	0.40%	0.36%	0.0%	0.21%	0.26%	0.0%	1.5%	0.0%	1.38%	0.51%	0.0%	0.0%	0.54%	0.38%	0.71%	0.16%	1.24%	0.51%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.32%	0.0%	0.27%	0.32%	0.76%	0.95%	0.0%	0.0%	0.79%	0.42%	0.16%	0.0%	0.0%	0.0%	0.43%	0.35%	0.46%	0.33%	0.37%	0.60%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2938	192	89	47	61	80	244	52	33	26	66	43	28	58	38	72	80	26	28	80	76	46	60	88	142	30	71	78	39	22	116	43	43	39	55	28	44	20	44	35	96	39	46	16	19	34	33	51	79	63					
		17.64%	15.68%	16.06%	15.56%	13.06%	21.50%	31.68%	26.0%	17.55%	18.05%	16.96%	20.77%	10.89%	15.84%	14.50%	25.71%	12.86%	16.14%	14.43%	22.47%	26.38%	22.11%	22.64%	26.19%	38.79%	14.49%	26.89%	26.80%	18.66%	18.96%	37.41%	26.54%	11.71%	12.66%	10.47%	13.39%	17.95%	10.30%	11.67%	14.89%	15.81%	11.17%	9.82%	4.74%	8.26%	12.14%	7.67%	17.28%	14.84%	19.20%					
																																																								
41	Против всех	353	37	8	7	8	9	26	1	1	0	8	1	2	8	8	4	19	1	4	6	5	5	4	6	15	7	6	9	3	5	4	5	6	6	5	2	3	7	13	6	7	7	14	11	5	4	4	7	4	10					
		2.11%	3.02%	1.44%	2.31%	1.71%	2.41%	3.37%	0.5%	0.53%	0.0%	2.05%	0.48%	0.77%	2.18%	3.05%	1.42%	3.05%	0.62%	2.06%	1.68%	1.73%	2.40%	1.50%	1.78%	4.09%	3.38%	2.27%	3.09%	1.43%	4.31%	1.29%	3.08%	1.63%	1.94%	0.95%	0.95%	1.22%	3.60%	3.44%	2.55%	1.15%	2.00%	2.99%	3.26%	2.17%	1.42%	0.93%	2.37%	0.75%	3.04%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
