Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Дмитровский район																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №3051	УИК №3052					
		0.07%	0.08%	0.0%	0.07%	0.0%	0.0%	0.0%	0.08%	0.0%	0.20%	0.13%	0.0%	0.06%	0.12%	0.0%	0.0%	0.14%	0.0%	0.06%	0.21%	0.13%	0.06%	0.0%	0.23%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	213	4	6	11	8	10	11	7	11	15	11	8	14	8	10	11	10	8	12	14	8	8	8	0	0					
		0.71%	0.33%	0.47%	0.84%	0.65%	0.80%	0.83%	0.56%	1.16%	1.00%	0.73%	0.64%	0.95%	0.51%	0.78%	0.74%	0.72%	0.62%	0.80%	1.00%	0.53%	0.52%	0.69%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	483	18	14	20	22	18	24	20	10	26	17	23	29	23	15	18	31	23	24	28	31	29	18	2	0					
		1.61%	1.52%	1.10%	1.52%	1.79%	1.44%	1.81%	1.62%	1.05%	1.73%	1.14%	1.86%	1.97%	1.48%	1.17%	1.21%	2.25%	1.79%	1.60%	2.00%	2.09%	1.90%	1.57%	0.47%	0.0%					
28	"11. ""Истинные патриоты России"""	29	0	2	1	0	1	1	2	1	2	4	1	0	0	2	4	1	1	0	1	2	0	3	0	0					
		0.09%	0.0%	0.15%	0.07%	0.0%	0.08%	0.07%	0.16%	0.10%	0.13%	0.26%	0.08%	0.0%	0.0%	0.15%	0.27%	0.07%	0.07%	0.0%	0.07%	0.13%	0.0%	0.26%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	303	14	16	21	11	8	14	17	6	16	12	12	7	17	17	12	12	10	14	14	19	20	8	3	3					
		1.01%	1.18%	1.26%	1.60%	0.89%	0.64%	1.05%	1.37%	0.63%	1.06%	0.80%	0.97%	0.47%	1.09%	1.33%	0.81%	0.87%	0.78%	0.93%	1.00%	1.28%	1.31%	0.69%	0.71%	6.66%					
30	"13. ""Демократическая партия России"""	44	1	1	1	3	1	3	1	1	1	2	0	2	0	7	5	1	2	0	6	2	2	1	1	0					
		0.14%	0.08%	0.07%	0.07%	0.24%	0.08%	0.22%	0.08%	0.10%	0.06%	0.13%	0.0%	0.13%	0.0%	0.54%	0.33%	0.07%	0.15%	0.0%	0.42%	0.13%	0.13%	0.08%	0.23%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	55	1	2	0	0	2	1	12	0	2	0	3	5	0	0	3	0	6	0	2	1	2	8	4	1					
		0.18%	0.08%	0.15%	0.0%	0.0%	0.16%	0.07%	0.97%	0.0%	0.13%	0.0%	0.24%	0.34%	0.0%	0.0%	0.20%	0.0%	0.46%	0.0%	0.14%	0.06%	0.13%	0.69%	0.95%	2.22%					
32	"15. ""Партия СЛОН"""	44	2	2	3	1	2	1	4	0	3	4	1	1	0	0	1	1	1	3	2	5	4	2	1	0					
		0.14%	0.16%	0.15%	0.22%	0.08%	0.16%	0.07%	0.32%	0.0%	0.20%	0.26%	0.08%	0.06%	0.0%	0.0%	0.06%	0.07%	0.07%	0.20%	0.14%	0.33%	0.26%	0.17%	0.23%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4142	158	155	165	175	167	174	149	114	235	175	160	216	216	193	196	200	185	236	196	225	243	146	56	7					
		13.85%	13.41%	12.23%	12.61%	14.23%	13.40%	13.15%	12.09%	12.03%	15.67%	11.76%	12.94%	14.71%	13.95%	15.16%	13.26%	14.52%	14.43%	15.78%	14.03%	15.17%	15.93%	12.76%	13.36%	15.55%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	55	1	2	6	2	1	0	1	3	2	8	0	5	1	4	1	6	1	1	1	3	3	0	3	0					
		0.18%	0.08%	0.15%	0.45%	0.16%	0.08%	0.0%	0.08%	0.31%	0.13%	0.53%	0.0%	0.34%	0.06%	0.31%	0.06%	0.43%	0.07%	0.06%	0.07%	0.20%	0.19%	0.0%	0.71%	0.0%					
35	"18. ""ЛДПР"""	2191	80	106	103	77	86	117	121	82	108	90	82	96	140	101	99	87	78	108	84	109	109	100	23	5					
		7.33%	6.79%	8.36%	7.87%	6.26%	6.90%	8.84%	9.82%	8.65%	7.20%	6.05%	6.63%	6.53%	9.04%	7.93%	6.69%	6.31%	6.08%	7.22%	6.01%	7.34%	7.14%	8.74%	5.48%	11.11%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	286	7	10	7	14	18	9	19	10	16	14	10	18	14	19	20	8	14	10	16	12	10	10	1	0					
		0.95%	0.59%	0.78%	0.53%	1.13%	1.44%	0.68%	1.54%	1.05%	1.06%	0.94%	0.80%	1.22%	0.90%	1.49%	1.35%	0.58%	1.09%	0.66%	1.14%	0.80%	0.65%	0.87%	0.23%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	12185	484	579	503	515	492	515	551	460	541	629	550	609	665	542	600	546	462	593	511	537	603	474	215	9					
		40.77%	41.08%	45.69%	38.45%	41.90%	39.48%	38.92%	44.72%	48.57%	36.09%	42.29%	44.49%	41.48%	42.95%	42.57%	40.59%	39.65%	36.03%	39.66%	36.57%	36.21%	39.54%	41.43%	51.31%	20.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	32	2	1	0	1	0	1	1	1	3	1	1	1	2	0	4	4	1	1	1	2	1	2	1	0					
		0.10%	0.16%	0.07%	0.0%	0.08%	0.0%	0.07%	0.08%	0.10%	0.20%	0.06%	0.08%	0.06%	0.12%	0.0%	0.27%	0.29%	0.07%	0.06%	0.07%	0.13%	0.06%	0.17%	0.23%	0.0%					
39	"22. ""Развитие предпринимательства"""	57	1	4	0	2	1	4	1	1	5	3	2	5	3	2	2	4	3	5	1	2	2	4	0	0					
		0.19%	0.08%	0.31%	0.0%	0.16%	0.08%	0.30%	0.08%	0.10%	0.33%	0.20%	0.16%	0.34%	0.19%	0.15%	0.13%	0.29%	0.23%	0.33%	0.07%	0.13%	0.13%	0.34%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2213	91	73	99	99	105	76	68	58	130	105	86	105	104	108	117	115	101	117	114	122	106	76	33	5					
		7.40%	7.72%	5.76%	7.56%	8.05%	8.42%	5.74%	5.51%	6.12%	8.67%	7.06%	6.95%	7.15%	6.71%	8.48%	7.91%	8.35%	7.87%	7.82%	8.16%	8.22%	6.95%	6.64%	7.87%	11.11%					
																															
41	Против всех	1902	73	78	81	68	82	106	83	64	101	93	99	77	95	77	90	84	91	88	92	100	73	68	34	5					
		6.36%	6.19%	6.15%	6.19%	5.53%	6.58%	8.01%	6.73%	6.75%	6.73%	6.25%	8.00%	5.24%	6.13%	6.04%	6.08%	6.10%	7.09%	5.88%	6.58%	6.74%	4.78%	5.94%	8.11%	11.11%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
