Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Михайловская городская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №4401	УИК №4402	УИК №4403	УИК №4404	УИК №4405	УИК №4406	УИК №4407	УИК №4408	УИК №4409	УИК №4410	УИК №4411	УИК №4412	УИК №4413	УИК №4414	УИК №4415	УИК №4416	УИК №4417	УИК №4418	УИК №4419	УИК №4420	УИК №4421	УИК №4422	УИК №4423	УИК №4424	УИК №4425	УИК №4426					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5876	273	311	306	281	270	161	139	312	266	106	133	161	96	117	170	268	272	241	229	264	285	303	128	174	314	296					
		27.03%	29.17%	30.67%	28.84%	26.43%	28.13%	26.79%	22.53%	27.91%	26.13%	16.46%	27.54%	28.70%	21.38%	29.55%	27.87%	25.87%	29.31%	25.37%	26.50%	26.09%	28.93%	29.30%	23.70%	27.75%	26.88%	27.82%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	560	35	30	29	30	36	7	13	27	20	6	16	4	18	15	18	33	20	19	27	23	44	16	11	15	27	21					
		2.58%	3.74%	2.96%	2.73%	2.82%	3.75%	1.16%	2.11%	2.42%	1.96%	0.93%	3.31%	0.71%	4.01%	3.79%	2.95%	3.19%	2.16%	2.00%	3.13%	2.27%	4.47%	1.55%	2.04%	2.39%	2.31%	1.97%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4805	206	204	191	225	195	104	168	257	256	163	103	136	111	94	130	232	203	208	178	205	190	212	140	156	298	240					
		22.10%	22.01%	20.12%	18.00%	21.17%	20.31%	17.30%	27.23%	22.99%	25.15%	25.31%	21.33%	24.24%	24.72%	23.74%	21.31%	22.39%	21.88%	21.89%	20.60%	20.26%	19.29%	20.50%	25.93%	24.88%	25.51%	22.56%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	95	2	6	7	6	2	5	1	10	9	2	1	3	0	0	4	3	2	4	5	3	4	3	4	1	4	4					
		0.44%	0.21%	0.59%	0.66%	0.56%	0.21%	0.83%	0.16%	0.89%	0.88%	0.31%	0.21%	0.53%	0.00%	0.00%	0.66%	0.29%	0.22%	0.42%	0.58%	0.30%	0.41%	0.29%	0.74%	0.16%	0.34%	0.38%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
