Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Михайловская городская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168					
		19.57%	20.74%	20.08%	19.64%	23.67%	20.24%	20.86%	16.31%	17.38%	19.16%	13.68%	22.18%	21.19%	19.43%	21.24%	18.30%	17.58%	19.26%	20.64%	18.40%	18.02%	20.64%	22.43%	20.80%	21.93%	17.14%	19.24%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	101	9	11	5	6	7	5	4	4	1	2	0	0	7	1	1	5	4	2	8	3	7	3	1	3	0	2					
		0.40%	0.76%	0.92%	0.45%	0.48%	0.50%	0.74%	0.57%	0.30%	0.08%	0.28%	0.00%	0.00%	1.24%	0.24%	0.14%	0.40%	0.38%	0.18%	0.80%	0.29%	0.61%	0.30%	0.16%	0.43%	0.00%	0.17%					
23	6.Политическая партия «Партия социальной справедливости»	44	3	3	1	1	5	1	2	2	3	3	0	2	0	0	0	1	1	1	3	1	5	1	1	0	3	1					
		0.17%	0.25%	0.25%	0.09%	0.08%	0.36%	0.15%	0.28%	0.15%	0.23%	0.42%	0.00%	0.28%	0.00%	0.00%	0.00%	0.08%	0.09%	0.09%	0.30%	0.10%	0.44%	0.10%	0.16%	0.00%	0.25%	0.08%					
24	7.Политическая партия «Либерально-демократическая партия России»	2100	97	98	97	105	102	47	71	115	121	76	52	74	51	40	76	110	83	85	87	79	73	76	64	33	101	87					
		8.35%	8.14%	8.20%	8.70%	8.48%	7.27%	6.95%	10.07%	8.51%	9.24%	10.72%	10.12%	10.53%	9.01%	9.55%	10.78%	8.83%	7.87%	7.60%	8.70%	7.53%	6.36%	7.51%	10.24%	4.76%	8.36%	7.21%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1744	73	120	72	84	103	66	35	83	100	37	27	33	43	27	41	93	73	81	80	73	106	52	34	43	66	99					
		6.93%	6.13%	10.04%	6.46%	6.79%	7.34%	9.76%	4.96%	6.14%	7.63%	5.22%	5.25%	4.69%	7.60%	6.44%	5.82%	7.46%	6.93%	7.24%	8.00%	6.96%	9.23%	5.14%	5.44%	6.20%	5.46%	8.21%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	191	6	7	13	12	7	9	3	13	11	10	1	4	2	3	2	8	10	5	10	7	17	5	7	1	8	10					
		0.76%	0.50%	0.59%	1.17%	0.97%	0.50%	1.33%	0.43%	0.96%	0.84%	1.41%	0.19%	0.57%	0.35%	0.72%	0.28%	0.64%	0.95%	0.45%	1.00%	0.67%	1.48%	0.49%	1.12%	0.14%	0.66%	0.83%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14115	676	611	610	650	785	345	411	791	725	444	289	396	307	215	402	701	605	629	540	623	612	573	338	420	736	681					
		56.10%	56.76%	51.13%	54.71%	52.50%	55.95%	51.04%	58.30%	58.51%	55.34%	62.62%	56.23%	56.33%	54.24%	51.31%	57.02%	56.26%	57.40%	56.21%	54.00%	59.39%	53.31%	56.62%	54.08%	60.61%	60.93%	56.47%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	248	14	16	15	9	13	3	4	12	10	4	5	7	7	7	4	13	9	9	16	10	17	5	7	11	10	11					
		0.99%	1.18%	1.34%	1.35%	0.73%	0.93%	0.44%	0.57%	0.89%	0.76%	0.56%	0.97%	0.99%	1.24%	1.67%	0.57%	1.04%	0.85%	0.80%	1.60%	0.95%	1.48%	0.49%	1.12%	1.59%	0.83%	0.91%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
