Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Абдулинская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	92	3	3	4	3	5	4	3	4	10	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	53	2	3	4	3	4	4	3	4	10	1	2	0	1	0	0	0	0	0	1	2	0	0	0	0	2	2	0	0	0	0	2	1	0	1	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	35	1	4	5	1	2	1	1	2	2	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	1	1	0	1	0	0	1	2	0	3	2					
14	Число погашенных неиспользованных открепительных удостоверений	39	1	0	0	0	1	0	0	0	0	2	0	2	1	2	2	2	2	2	1	0	2	2	2	2	0	0	2	2	2	2	0	1	2	1	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1877	86	77	73	140	109	129	146	69	196	133	23	21	48	13	32	18	16	19	32	70	15	3	34	7	18	104	27	21	35	12	26	34	24	33	34					
		14.98%	14.26%	13.30%	12.07%	21.44%	15.35%	15.99%	18.48%	13.17%	21.75%	19.14%	13.61%	12.35%	12.83%	10.24%	14.81%	14.88%	9.41%	10.33%	8.51%	15.02%	15.15%	3.37%	11.93%	4.43%	10.53%	22.61%	16.77%	13.91%	8.68%	18.75%	18.98%	12.41%	8.70%	9.79%	15.32%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2392	124	128	126	112	162	167	169	136	155	117	23	38	92	30	39	15	21	29	117	91	18	15	56	23	13	42	40	35	92	16	34	28	24	33	32					
		19.09%	20.56%	22.11%	20.83%	17.15%	22.82%	20.69%	21.39%	25.95%	17.20%	16.83%	13.61%	22.35%	24.60%	23.62%	18.06%	12.40%	12.35%	15.76%	31.12%	19.53%	18.18%	16.85%	19.65%	14.56%	7.60%	9.13%	24.84%	23.18%	22.83%	25.00%	24.82%	10.22%	8.70%	9.79%	14.41%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	113	9	3	2	6	9	9	14	2	4	14	2	2	2	1	1	0	0	1	3	3	2	1	4	1	1	1	0	2	0	0	4	4	2	3	1					
		0.90%	1.49%	0.52%	0.33%	0.92%	1.27%	1.12%	1.77%	0.38%	0.44%	2.01%	1.18%	1.18%	0.53%	0.79%	0.46%	0.00%	0.00%	0.54%	0.80%	0.64%	2.02%	1.12%	1.40%	0.63%	0.58%	0.22%	0.00%	1.32%	0.00%	0.00%	2.92%	1.46%	0.72%	0.89%	0.45%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3995	215	206	191	197	247	266	240	168	318	230	43	38	130	49	64	46	82	68	74	146	33	40	68	66	74	118	41	43	100	19	30	95	80	119	51					
		31.89%	35.66%	35.58%	31.57%	30.17%	34.79%	32.96%	30.38%	32.06%	35.29%	33.09%	25.44%	22.35%	34.76%	38.58%	29.63%	38.02%	48.24%	36.96%	19.68%	31.33%	33.33%	44.94%	23.86%	41.77%	43.27%	25.65%	25.47%	28.48%	24.81%	29.69%	21.90%	34.67%	28.99%	35.31%	22.97%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	180	9	5	6	13	15	15	20	7	23	12	1	1	1	0	2	0	2	0	2	8	0	2	1	1	0	5	0	3	5	0	2	4	2	6	7					
		1.44%	1.49%	0.86%	0.99%	1.99%	2.11%	1.86%	2.53%	1.34%	2.55%	1.73%	0.59%	0.59%	0.27%	0.00%	0.93%	0.00%	1.18%	0.00%	0.53%	1.72%	0.00%	2.25%	0.35%	0.63%	0.00%	1.09%	0.00%	1.99%	1.24%	0.00%	1.46%	1.46%	0.72%	1.78%	3.15%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3801	152	154	193	174	160	207	194	133	198	184	69	67	99	33	77	41	49	66	142	148	29	25	117	56	58	182	51	45	167	17	39	105	138	138	94					
		30.34%	25.21%	26.60%	31.90%	26.65%	22.54%	25.65%	24.56%	25.38%	21.98%	26.47%	40.83%	39.41%	26.47%	25.98%	35.65%	33.88%	28.82%	35.87%	37.77%	31.76%	29.29%	28.09%	41.05%	35.44%	33.92%	39.57%	31.68%	29.80%	41.44%	26.56%	28.47%	38.32%	50.00%	40.95%	42.34%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	32	0	0	3	1	0	7	4	2	2	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	3	2	0	2	0	0	1	0	0	0					
		0.26%	0.00%	0.00%	0.50%	0.15%	0.00%	0.87%	0.51%	0.38%	0.22%	0.14%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	1.01%	0.00%	0.35%	0.00%	0.58%	0.65%	1.24%	0.00%	0.50%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
