Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Абдулинская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	1.Политическая партия «Аграрная партия России»	533	35	12	7	19	12	14	18	13	25	12	24	28	1	27	3	12	7	12	10	1	9	5	18	10	5	1	23	0	17	14	24	29	3	19	10	0	10	4	2	3	17	8	10					
		3.84%	3.50%	1.83%	1.12%	2.87%	1.78%	1.90%	2.54%	2.02%	2.62%	1.69%	10.08%	13.15%	0.90%	8.16%	2.73%	9.30%	4.19%	8.96%	4.50%	1.85%	7.03%	4.20%	10.98%	11.11%	4.46%	4.55%	9.27%	0.00%	3.65%	7.45%	12.63%	10.86%	1.46%	13.48%	2.04%	0.00%	3.66%	1.24%	4.17%	0.74%	4.82%	6.40%	3.04%					
19	2.Всероссийская политическая партия «Гражданская Сила»	39	3	1	0	0	3	3	4	1	8	1	0	3	0	2	0	2	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0					
		0.28%	0.30%	0.15%	0.00%	0.00%	0.44%	0.41%	0.56%	0.16%	0.84%	0.14%	0.00%	1.41%	0.00%	0.60%	0.00%	1.55%	1.20%	0.00%	0.00%	0.00%	0.00%	0.84%	0.00%	1.11%	0.89%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	15	1	0	0	3	0	1	0	2	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0					
		0.11%	0.10%	0.00%	0.00%	0.45%	0.00%	0.14%	0.00%	0.31%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.60%	0.75%	0.00%	1.85%	0.00%	0.00%	0.00%	0.00%	0.00%	4.55%	0.00%	0.00%	0.21%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	1.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2162	177	124	114	107	137	108	91	118	190	136	14	14	17	51	7	13	39	25	31	8	16	29	15	9	14	8	17	0	84	37	19	66	32	15	41	4	31	70	0	35	66	12	21					
		15.59%	17.70%	18.90%	18.24%	16.16%	20.30%	14.67%	12.85%	18.38%	19.94%	19.13%	5.88%	6.57%	15.32%	15.41%	6.36%	10.08%	23.35%	18.66%	13.96%	14.81%	12.50%	24.37%	9.15%	10.00%	12.50%	36.36%	6.85%	0.00%	18.03%	19.68%	10.00%	24.72%	15.53%	10.64%	8.37%	5.71%	11.36%	21.74%	0.00%	8.68%	18.70%	9.60%	6.38%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	46	4	2	5	3	6	4	3	2	8	4	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.33%	0.40%	0.30%	0.80%	0.45%	0.89%	0.54%	0.42%	0.31%	0.84%	0.56%	0.00%	0.47%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.83%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	24	3	0	0	1	2	1	0	2	3	2	1	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0					
		0.17%	0.30%	0.00%	0.00%	0.15%	0.30%	0.14%	0.00%	0.31%	0.31%	0.28%	0.42%	0.00%	0.00%	0.30%	2.73%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.73%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1112	89	72	69	64	45	74	79	74	108	69	14	17	2	32	1	15	8	7	19	7	2	4	18	11	19	2	11	7	12	2	19	12	19	7	24	5	7	12	4	6	6	17	21					
		8.02%	8.90%	10.98%	11.04%	9.67%	6.67%	10.05%	11.16%	11.53%	11.33%	9.70%	5.88%	7.98%	1.80%	9.67%	0.91%	11.63%	4.79%	5.22%	8.56%	12.96%	1.56%	3.36%	10.98%	12.22%	16.96%	9.09%	4.44%	20.59%	2.58%	1.06%	10.00%	4.49%	9.22%	4.96%	4.90%	7.14%	2.56%	3.73%	8.33%	1.49%	1.70%	13.60%	6.38%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1614	107	53	71	60	46	83	100	65	113	68	18	16	15	26	40	10	27	15	37	2	17	8	42	11	20	0	35	15	87	29	22	62	43	15	68	3	28	51	2	48	14	6	16					
		11.64%	10.70%	8.08%	11.36%	9.06%	6.81%	11.28%	14.12%	10.12%	11.86%	9.56%	7.56%	7.51%	13.51%	7.85%	36.36%	7.75%	16.17%	11.19%	16.67%	3.70%	13.28%	6.72%	25.61%	12.22%	17.86%	0.00%	14.11%	44.12%	18.67%	15.43%	11.58%	23.22%	20.87%	10.64%	13.88%	4.29%	10.26%	15.84%	4.17%	11.91%	3.97%	4.80%	4.86%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	162	13	5	4	8	4	6	4	8	11	7	4	6	0	3	1	0	1	1	2	0	1	3	5	4	0	0	1	0	0	0	5	6	8	1	10	0	9	6	0	6	5	1	3					
		1.17%	1.30%	0.76%	0.64%	1.21%	0.59%	0.82%	0.56%	1.25%	1.15%	0.98%	1.68%	2.82%	0.00%	0.91%	0.91%	0.00%	0.60%	0.75%	0.90%	0.00%	0.78%	2.52%	3.05%	4.44%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	2.63%	2.25%	3.88%	0.71%	2.04%	0.00%	3.30%	1.86%	0.00%	1.49%	1.42%	0.80%	0.91%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7947	524	380	346	389	412	436	401	346	477	403	157	127	71	180	52	77	76	72	122	32	82	68	61	41	53	10	157	12	258	104	94	89	99	83	329	57	184	175	40	299	239	80	253					
		57.32%	52.40%	57.93%	55.36%	58.76%	61.04%	59.24%	56.64%	53.89%	50.05%	56.68%	65.97%	59.62%	63.96%	54.38%	47.27%	59.69%	45.51%	53.73%	54.95%	59.26%	64.06%	57.14%	37.20%	45.56%	47.32%	45.45%	63.31%	35.29%	55.36%	55.32%	49.47%	33.33%	48.06%	58.87%	67.14%	81.43%	67.40%	54.35%	83.33%	74.19%	67.71%	64.00%	76.90%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	55	5	1	4	5	5	2	4	3	5	6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	2	1	1	0	0	1	0	0	1	1	2					
		0.40%	0.50%	0.15%	0.64%	0.76%	0.74%	0.27%	0.56%	0.47%	0.52%	0.84%	0.42%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.53%	0.00%	0.00%	0.97%	0.71%	0.20%	0.00%	0.00%	0.31%	0.00%	0.00%	0.28%	0.80%	0.61%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
