Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Любимская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1172	119	89	124	88	86	16	22	64	51	7	14	6	10	42	137	17	25	20	26	34	24	17	37	12	23	62					
		18.11%	19.83%	19.26%	16.73%	16.86%	22.87%	10.00%	22.68%	19.05%	19.69%	9.21%	21.54%	11.76%	8.47%	17.07%	21.78%	15.89%	17.36%	13.16%	20.80%	22.22%	24.24%	14.78%	11.46%	10.26%	13.53%	27.07%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	61	7	4	4	3	5	4	1	5	4	0	1	0	0	1	6	0	1	2	0	1	2	0	3	1	0	6					
		0.94%	1.17%	0.87%	0.54%	0.57%	1.33%	2.50%	1.03%	1.49%	1.54%	0.00%	1.54%	0.00%	0.00%	0.41%	0.95%	0.00%	0.69%	1.32%	0.00%	0.65%	2.02%	0.00%	0.93%	0.85%	0.00%	2.62%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1170	111	80	153	89	73	13	11	45	46	14	12	9	12	50	160	22	23	32	12	20	10	18	59	30	22	44					
		18.08%	18.50%	17.32%	20.65%	17.05%	19.41%	8.13%	11.34%	13.39%	17.76%	18.42%	18.46%	17.65%	10.17%	20.33%	25.44%	20.56%	15.97%	21.05%	9.60%	13.07%	10.10%	15.65%	18.27%	25.64%	12.94%	19.21%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	80	5	5	22	11	5	1	1	2	6	2	0	1	0	2	4	0	1	3	0	1	0	1	3	0	1	3					
		1.24%	0.83%	1.08%	2.97%	2.11%	1.33%	0.63%	1.03%	0.60%	2.32%	2.63%	0.00%	1.96%	0.00%	0.81%	0.64%	0.00%	0.69%	1.97%	0.00%	0.65%	0.00%	0.87%	0.93%	0.00%	0.59%	1.31%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2548	199	159	224	154	111	96	52	165	112	41	29	30	82	94	151	56	68	63	73	69	45	65	185	50	100	75					
		39.37%	33.17%	34.42%	30.23%	29.50%	29.52%	60.00%	53.61%	49.11%	43.24%	53.95%	44.62%	58.82%	69.49%	38.21%	24.01%	52.34%	47.22%	41.45%	58.40%	45.10%	45.45%	56.52%	57.28%	42.74%	58.82%	32.75%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	32	4	3	4	1	2	1	0	5	2	0	0	0	1	1	0	2	0	1	0	0	1	0	2	0	2	0					
		0.49%	0.67%	0.65%	0.54%	0.19%	0.53%	0.63%	0.00%	1.49%	0.77%	0.00%	0.00%	0.00%	0.85%	0.41%	0.00%	1.87%	0.00%	0.66%	0.00%	0.00%	1.01%	0.00%	0.62%	0.00%	1.18%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
