Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Новониколаевская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286					
		8.74%	6.75%	2.58%	5.22%	4.72%	6.61%	7.69%	7.92%	5.44%	6.81%	16.27%	11.99%	4.21%	9.32%	7.09%	18.27%	7.26%	2.59%	9.49%	10.88%	13.23%	8.08%	10.56%	9.19%	12.36%	2.72%	8.0%	12.96%	6.73%	8.82%	2.63%	11.69%	12.30%	6.74%	15.38%					
28	"11. ""Истинные патриоты России"""	5	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.68%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	200	13	12	20	11	13	11	27	3	2	0	6	0	5	1	5	9	11	0	1	20	0	8	1	4	0	1	4	1	0	3	2	0	6	0					
		1.93%	3.51%	2.58%	2.13%	2.25%	2.38%	2.91%	4.55%	2.04%	1.13%	0.0%	1.28%	0.0%	1.05%	0.70%	1.34%	2.61%	14.28%	0.0%	0.68%	4.20%	0.0%	1.15%	1.14%	0.86%	0.0%	1.33%	0.78%	0.96%	0.0%	3.94%	0.44%	0.0%	3.37%	0.0%					
30	"13. ""Демократическая партия России"""	26	1	1	4	2	2	0	1	0	3	0	0	1	0	1	3	2	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	1					
		0.25%	0.27%	0.21%	0.42%	0.41%	0.36%	0.0%	0.16%	0.0%	1.70%	0.0%	0.0%	0.52%	0.0%	0.70%	0.80%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.90%	0.0%	0.0%	0.96%	0.0%	0.0%	0.0%	0.0%	0.0%	1.53%					
31	"14. ""Великая Россия - Евразийский Союз"""	25	1	0	0	0	2	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	11	1	0	0	0	0	0	0	0	3	0	1	0					
		0.24%	0.27%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.52%	0.21%	0.0%	0.0%	0.29%	0.0%	0.21%	0.0%	0.21%	0.0%	1.59%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.56%	0.0%					
32	"15. ""Партия СЛОН"""	14	0	1	0	1	2	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	3	1	0	0	0	0	0	1	1	1	0	0	0					
		0.13%	0.0%	0.21%	0.0%	0.20%	0.36%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.43%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%	1.47%	1.31%	0.22%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	808	37	58	106	57	61	39	44	20	16	2	51	14	23	5	11	24	9	23	4	19	0	48	13	22	5	5	42	3	1	7	26	3	10	0					
		7.81%	10.0%	12.47%	11.30%	11.70%	11.21%	10.34%	7.41%	13.60%	9.09%	4.65%	10.92%	7.36%	4.87%	3.54%	2.95%	6.97%	11.68%	4.85%	2.72%	3.99%	0.0%	6.94%	14.94%	4.77%	4.54%	6.66%	8.25%	2.88%	1.47%	9.21%	5.73%	4.61%	5.61%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	20	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	3	1	1	0	4	0	0	1	0	2	0	0	0	3	0	0	1					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.53%	0.0%	0.0%	0.63%	0.68%	0.21%	0.0%	0.57%	0.0%	0.0%	0.90%	0.0%	0.39%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	1.53%					
35	"18. ""ЛДПР"""	1483	55	0	108	88	75	41	85	28	24	8	71	44	69	29	49	53	10	61	21	87	27	127	13	55	15	9	64	19	11	6	61	1	41	28					
		14.34%	14.86%	0.0%	11.51%	18.06%	13.78%	10.87%	14.33%	19.04%	13.63%	18.60%	15.20%	23.15%	14.61%	20.56%	13.17%	15.40%	12.98%	12.86%	14.28%	18.27%	27.27%	18.37%	14.94%	11.93%	13.63%	12.0%	12.57%	18.26%	16.17%	7.89%	13.46%	1.53%	23.03%	43.07%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	259	9	57	27	12	7	6	9	0	1	0	14	8	11	1	13	2	0	10	5	8	0	10	0	11	4	0	15	1	5	2	10	0	1	0					
		2.50%	2.43%	12.25%	2.87%	2.46%	1.28%	1.59%	1.51%	0.0%	0.56%	0.0%	2.99%	4.21%	2.33%	0.70%	3.49%	0.58%	0.0%	2.10%	3.40%	1.68%	0.0%	1.44%	0.0%	2.38%	3.63%	0.0%	2.94%	0.96%	7.35%	2.63%	2.20%	0.0%	0.56%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2934	106	8	263	144	149	111	163	32	84	10	97	39	172	46	104	117	16	195	63	136	39	176	15	123	24	26	131	29	21	28	152	30	74	11					
		28.37%	28.64%	1.72%	28.03%	29.56%	27.38%	29.44%	27.48%	21.76%	47.72%	23.25%	20.77%	20.52%	36.44%	32.62%	27.95%	34.01%	20.77%	41.13%	42.85%	28.57%	39.39%	25.47%	17.24%	26.68%	21.81%	34.66%	25.73%	27.88%	30.88%	36.84%	33.55%	46.15%	41.57%	16.92%					
38	"21. ""Российская Конституционно-демократическая партия"""	142	0	124	0	1	1	2	1	1	0	0	0	2	4	2	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0					
		1.37%	0.0%	26.66%	0.0%	0.20%	0.18%	0.53%	0.16%	0.68%	0.0%	0.0%	0.0%	1.05%	0.84%	1.41%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.96%	1.47%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	1	0	4	1	0	0	2	0	0	0	0	0	3	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.13%	0.27%	0.0%	0.42%	0.20%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.21%	0.68%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2024	66	107	204	82	119	80	149	19	20	7	93	56	75	23	59	37	19	79	23	104	20	100	19	154	33	17	113	17	8	12	76	15	13	6					
		19.57%	17.83%	23.01%	21.74%	16.83%	21.87%	21.22%	25.12%	12.92%	11.36%	16.27%	19.91%	29.47%	15.88%	16.31%	15.86%	10.75%	24.67%	16.66%	15.64%	21.84%	20.20%	14.47%	21.83%	33.40%	29.99%	22.66%	22.20%	16.34%	11.76%	15.78%	16.77%	23.07%	7.30%	9.23%					
																																									
41	Против всех	357	20	22	41	14	19	10	12	6	1	1	18	1	23	4	15	25	4	11	1	10	3	19	3	20	6	1	12	5	8	0	12	3	4	3					
		3.45%	5.40%	4.73%	4.37%	2.87%	3.49%	2.65%	2.02%	4.08%	0.56%	2.32%	3.85%	0.52%	4.87%	2.83%	4.03%	7.26%	5.19%	2.32%	0.68%	2.10%	3.03%	2.74%	3.44%	4.33%	5.45%	1.33%	2.35%	4.80%	11.76%	0.0%	2.64%	4.61%	2.24%	4.61%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
