Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Территориальная избирательная комиссия №30																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843	УИК №1844	УИК №1845	УИК №1846					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1555	65	41	34	88	57	48	52	38	47	42	33	27	54	41	47	55	46	49	49	55	37	48	52	45	46	54	40	48	36	41	41	47	52	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1058	65	38	17	83	35	38	32	22	24	27	31	19	30	20	40	18	40	37	38	44	27	34	44	24	32	27	28	29	26	27	16	12	34	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1084	10	40	27	20	75	23	44	20	17	15	23	18	22	16	9	14	17	16	18	46	17	29	15	107	16	12	39	22	31	28	10	20	8	0	9	231					
14	Число погашенных неиспользованных открепительных удостоверений	497	0	3	17	5	22	10	20	16	23	15	2	8	24	21	7	37	6	12	11	11	10	14	8	21	14	27	12	19	10	14	25	35	18	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	140	0	0	0	0	0	13	26	1	0	0	1	1	1	0	2	1	1	1	2	2	0	1	2	2	1	5	6	26	1	39	1	2	2	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	9019	228	218	211	256	431	303	363	265	265	273	193	177	278	254	245	241	237	289	316	352	242	266	343	276	279	337	235	251	251	239	218	269	267	24	77	50					
		25.08%	13.09%	24.83%	25.42%	26.36%	28.28%	24.78%	22.59%	31.55%	22.36%	25.11%	23.42%	26.90%	25.43%	24.03%	24.75%	24.20%	23.19%	26.23%	28.75%	22.78%	29.48%	25.33%	30.19%	23.85%	26.05%	26.83%	24.00%	23.81%	26.15%	25.84%	28.31%	27.14%	26.05%	30.77%	42.54%	21.65%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3950	352	91	100	109	98	102	227	71	102	93	53	60	106	126	114	105	156	97	90	253	83	99	102	110	122	130	90	102	124	94	95	122	128	13	4	27					
		10.99%	20.21%	10.36%	12.05%	11.23%	6.43%	8.34%	14.13%	8.45%	8.61%	8.56%	6.43%	9.12%	9.70%	11.92%	11.52%	10.54%	15.26%	8.80%	8.19%	16.38%	10.11%	9.43%	8.98%	9.51%	11.39%	10.35%	9.19%	9.68%	12.92%	10.16%	12.34%	12.31%	12.49%	16.67%	2.21%	11.69%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	486	35	6	12	19	16	15	20	11	18	13	14	7	15	7	14	21	15	6	11	14	11	14	7	11	18	19	16	16	16	19	14	16	14	1	0	5					
		1.35%	2.01%	0.68%	1.45%	1.96%	1.05%	1.23%	1.24%	1.31%	1.52%	1.20%	1.70%	1.06%	1.37%	0.66%	1.41%	2.11%	1.47%	0.54%	1.00%	0.91%	1.34%	1.33%	0.62%	0.95%	1.68%	1.51%	1.63%	1.52%	1.67%	2.05%	1.82%	1.61%	1.37%	1.28%	0.00%	2.16%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6098	302	150	116	159	319	249	267	140	216	202	123	113	196	161	155	170	150	194	168	252	131	192	178	167	167	227	163	168	181	133	138	173	169	14	26	69					
		16.96%	17.34%	17.08%	13.98%	16.37%	20.93%	20.36%	16.61%	16.67%	18.23%	18.58%	14.93%	17.17%	17.93%	15.23%	15.66%	17.07%	14.68%	17.60%	15.29%	16.31%	15.96%	18.29%	15.67%	14.43%	15.59%	18.07%	16.65%	15.94%	18.85%	14.38%	17.92%	17.46%	16.49%	17.95%	14.36%	29.87%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	6073	136	175	163	169	306	275	229	169	266	190	200	131	208	161	159	121	142	195	243	197	156	176	198	168	187	252	170	167	133	152	123	133	181	8	12	22					
		16.89%	7.81%	19.93%	19.64%	17.40%	20.08%	22.49%	14.25%	20.12%	22.45%	17.48%	24.27%	19.91%	19.03%	15.23%	16.06%	12.15%	13.89%	17.70%	22.11%	12.75%	19.00%	16.76%	17.43%	14.52%	17.46%	20.06%	17.36%	15.84%	13.85%	16.43%	15.97%	13.42%	17.66%	10.26%	6.63%	9.52%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9327	642	204	200	227	324	246	467	160	288	264	192	154	266	316	277	314	288	272	248	437	181	275	282	397	274	266	276	319	236	260	166	251	235	17	56	50					
		25.94%	36.85%	23.23%	24.10%	23.38%	21.26%	20.11%	29.06%	19.05%	24.30%	24.29%	23.30%	23.40%	24.34%	29.90%	27.98%	31.53%	28.18%	24.68%	22.57%	28.28%	22.05%	26.19%	24.82%	34.31%	25.58%	21.18%	28.19%	30.27%	24.58%	28.11%	21.56%	25.33%	22.93%	21.79%	30.94%	21.65%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	396	15	10	9	16	16	12	20	10	13	11	9	6	8	11	9	14	20	15	4	19	9	10	14	15	11	9	12	14	7	10	8	11	13	1	1	4					
		1.10%	0.86%	1.14%	1.08%	1.65%	1.05%	0.98%	1.24%	1.19%	1.10%	1.01%	1.09%	0.91%	0.73%	1.04%	0.91%	1.41%	1.96%	1.36%	0.36%	1.23%	1.10%	0.95%	1.23%	1.30%	1.03%	0.72%	1.23%	1.33%	0.73%	1.08%	1.04%	1.11%	1.27%	1.28%	0.55%	1.73%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
