Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Вознесенская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520					
27	"10. ""Аграрная партия России"""	308	19	18	25	4	9	48	12	0	10	33	6	15	11	1	5	14	24	7	0	14	8	13	12					
		4.50%	2.96%	2.73%	4.30%	1.21%	3.43%	17.45%	4.58%	0.0%	5.71%	14.04%	4.13%	5.53%	2.98%	0.68%	2.99%	4.25%	7.74%	7.95%	0.0%	4.16%	1.77%	4.60%	3.92%					
28	"11. ""Истинные патриоты России"""	14	0	0	1	1	0	1	1	0	0	5	0	2	1	0	0	0	1	0	0	0	1	0	0					
		0.20%	0.0%	0.0%	0.17%	0.30%	0.0%	0.36%	0.38%	0.0%	0.0%	2.12%	0.0%	0.73%	0.27%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	106	13	13	10	11	0	4	1	4	3	0	5	4	4	0	6	3	5	1	0	1	9	5	4					
		1.55%	2.03%	1.97%	1.72%	3.35%	0.0%	1.45%	0.38%	3.41%	1.71%	0.0%	3.44%	1.47%	1.08%	0.0%	3.59%	0.91%	1.61%	1.13%	0.0%	0.29%	2.0%	1.77%	1.30%					
30	"13. ""Демократическая партия России"""	16	0	0	2	0	0	0	1	0	2	0	2	0	1	0	1	1	0	0	0	1	3	1	1					
		0.23%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.38%	0.0%	1.14%	0.0%	1.37%	0.0%	0.27%	0.0%	0.59%	0.30%	0.0%	0.0%	0.0%	0.29%	0.66%	0.35%	0.32%					
31	"14. ""Великая Россия - Евразийский Союз"""	32	1	0	2	2	1	1	4	1	1	0	0	0	4	3	0	2	2	0	0	0	5	1	2					
		0.46%	0.15%	0.0%	0.34%	0.60%	0.38%	0.36%	1.52%	0.85%	0.57%	0.0%	0.0%	0.0%	1.08%	2.04%	0.0%	0.60%	0.64%	0.0%	0.0%	0.0%	1.11%	0.35%	0.65%					
32	"15. ""Партия СЛОН"""	17	2	1	2	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	5	0	0					
		0.24%	0.31%	0.15%	0.34%	0.30%	0.38%	0.0%	0.38%	0.0%	0.57%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.29%	1.11%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	565	78	97	72	33	12	13	40	5	9	6	3	15	13	3	5	26	19	5	5	45	31	18	12					
		8.26%	12.18%	14.76%	12.39%	10.06%	4.58%	4.72%	15.26%	4.27%	5.14%	2.55%	2.06%	5.53%	3.52%	2.04%	2.99%	7.90%	6.12%	5.68%	4.95%	13.39%	6.88%	6.38%	3.92%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	41	1	2	1	3	3	4	8	1	3	0	1	1	2	1	0	1	1	2	1	3	1	1	0					
		0.60%	0.15%	0.30%	0.17%	0.91%	1.14%	1.45%	3.05%	0.85%	1.71%	0.0%	0.68%	0.36%	0.54%	0.68%	0.0%	0.30%	0.32%	2.27%	0.99%	0.89%	0.22%	0.35%	0.0%					
35	"18. ""ЛДПР"""	704	84	63	54	45	20	25	18	19	23	19	10	21	24	12	5	15	45	8	8	49	74	39	24					
		10.30%	13.12%	9.58%	9.29%	13.71%	7.63%	9.09%	6.87%	16.23%	13.14%	8.08%	6.89%	7.74%	6.50%	8.16%	2.99%	4.55%	14.51%	9.09%	7.92%	14.58%	16.44%	13.82%	7.84%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	131	8	12	16	7	4	2	2	3	4	5	0	6	11	9	5	4	3	1	5	11	4	4	5					
		1.91%	1.25%	1.82%	2.75%	2.13%	1.52%	0.72%	0.76%	2.56%	2.28%	2.12%	0.0%	2.21%	2.98%	6.12%	2.99%	1.21%	0.96%	1.13%	4.95%	3.27%	0.88%	1.41%	1.63%					
37	"20. ""Политическая партия ""Единая Россия"""	2290	189	223	176	102	105	81	86	47	47	67	80	153	116	61	44	81	71	25	55	103	184	116	78					
		33.51%	29.53%	33.94%	30.29%	31.09%	40.07%	29.45%	32.82%	40.17%	26.85%	28.51%	55.17%	56.45%	31.43%	41.49%	26.34%	24.62%	22.90%	28.40%	54.45%	30.65%	40.88%	41.13%	25.49%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	0	0	0	0	1	0	5	0	0	3	1	1	2	1	0	0	0	0	0	2	1	1	1					
		0.27%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	1.90%	0.0%	0.0%	1.27%	0.68%	0.36%	0.54%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.22%	0.35%	0.32%					
39	"22. ""Развитие предпринимательства"""	15	1	3	2	1	0	0	0	0	0	0	0	0	2	0	0	4	1	0	0	1	0	0	0					
		0.21%	0.15%	0.45%	0.34%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	1.21%	0.32%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1561	163	122	141	59	66	58	40	16	31	55	21	23	110	38	84	135	89	26	16	48	57	40	123					
		22.84%	25.46%	18.56%	24.26%	17.98%	25.19%	21.09%	15.26%	13.67%	17.71%	23.40%	14.48%	8.48%	29.81%	25.85%	50.29%	41.03%	28.70%	29.54%	15.84%	14.28%	12.66%	14.18%	40.19%					
																														
41	Против всех	205	24	32	14	14	5	10	5	1	5	11	0	3	6	1	3	2	8	3	0	20	11	8	19					
		3.00%	3.75%	4.87%	2.40%	4.26%	1.90%	3.63%	1.90%	0.85%	2.85%	4.68%	0.0%	1.10%	1.62%	0.68%	1.79%	0.60%	2.58%	3.40%	0.0%	5.95%	2.44%	2.83%	6.20%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
