Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
Наименование Избирательной комиссии:    Ужурская																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2022	УИК №2023	УИК №2024	УИК №2025	УИК №2026	УИК №2027	УИК №2028	УИК №2029	УИК №2030	УИК №2031	УИК №2032	УИК №2033	УИК №2034	УИК №2035	УИК №2036	УИК №2037	УИК №2038	УИК №2039	УИК №2040	УИК №2041	УИК №2042	УИК №2043	УИК №2044					
		0.04%	0.0%	0.0%	0.0%	0.20%	0.15%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	761	54	16	8	18	23	16	21	4	6	16	14	44	4	83	45	9	9	21	6	0	21	18	10	54	12	0	6	21	5	20	15	1	11	23	5	0	14	16	48	16	9	19					
		6.23%	5.03%	3.26%	3.18%	3.74%	3.57%	3.25%	4.63%	0.79%	1.08%	3.27%	9.21%	13.33%	3.73%	23.57%	6.69%	6.92%	4.12%	11.47%	5.0%	0.0%	15.55%	14.75%	5.81%	9.94%	7.45%	0.0%	5.0%	5.13%	5.74%	14.81%	4.31%	0.99%	6.01%	11.11%	7.24%	0.0%	6.57%	9.35%	9.56%	11.18%	12.5%	4.76%					
28	"11. ""Истинные патриоты России"""	13	0	2	1	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1					
		0.10%	0.0%	0.40%	0.39%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.28%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	80	6	3	1	2	0	6	0	3	6	5	2	5	2	1	1	1	2	0	0	1	1	1	0	2	3	3	1	3	0	0	3	0	1	4	1	0	0	3	5	0	1	1					
		0.65%	0.55%	0.61%	0.39%	0.41%	0.0%	1.21%	0.0%	0.59%	1.08%	1.02%	1.31%	1.51%	1.86%	0.28%	0.14%	0.76%	0.91%	0.0%	0.0%	1.11%	0.74%	0.81%	0.0%	0.36%	1.86%	6.81%	0.83%	0.73%	0.0%	0.0%	0.86%	0.0%	0.54%	1.93%	1.44%	0.0%	0.0%	1.75%	0.99%	0.0%	1.38%	0.25%					
30	"13. ""Демократическая партия России"""	25	0	3	0	0	0	0	0	1	1	2	0	6	1	0	0	2	0	0	0	0	0	0	0	1	0	1	0	3	0	0	2	0	1	0	0	0	0	0	0	0	0	1					
		0.20%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.18%	0.40%	0.0%	1.81%	0.93%	0.0%	0.0%	1.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	2.27%	0.0%	0.73%	0.0%	0.0%	0.57%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	0	1	0	0	0	2	0	3	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	1	0	0	1	0	0	0	0	0	0					
		0.13%	0.0%	0.20%	0.0%	0.0%	0.0%	0.40%	0.0%	0.59%	0.18%	0.40%	0.65%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	1.48%	0.28%	0.0%	0.54%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	19	0	1	1	2	4	1	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0					
		0.15%	0.0%	0.20%	0.39%	0.41%	0.62%	0.20%	0.22%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.99%	0.0%	0.48%	0.0%	1.17%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1500	215	77	45	69	123	97	70	101	96	39	15	29	12	23	82	9	10	5	7	8	9	5	4	48	7	2	5	37	1	4	32	9	52	9	7	5	10	5	47	7	6	57					
		12.29%	20.03%	15.71%	17.92%	14.34%	19.12%	19.71%	15.45%	20.11%	17.35%	7.97%	9.86%	8.78%	11.21%	6.53%	12.20%	6.92%	4.58%	2.73%	5.83%	8.88%	6.66%	4.09%	2.32%	8.83%	4.34%	4.54%	4.16%	9.04%	1.14%	2.96%	9.19%	8.91%	28.41%	4.34%	10.14%	5.88%	4.69%	2.92%	9.36%	4.89%	8.33%	14.28%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	46	1	2	0	4	0	0	1	1	2	3	3	2	1	0	0	0	1	4	1	0	1	0	0	3	3	0	0	2	1	2	0	0	1	2	0	1	0	2	1	1	0	0					
		0.37%	0.09%	0.40%	0.0%	0.83%	0.0%	0.0%	0.22%	0.19%	0.36%	0.61%	1.97%	0.60%	0.93%	0.0%	0.0%	0.0%	0.45%	2.18%	0.83%	0.0%	0.74%	0.0%	0.0%	0.55%	1.86%	0.0%	0.0%	0.48%	1.14%	1.48%	0.0%	0.0%	0.54%	0.96%	0.0%	1.17%	0.0%	1.16%	0.19%	0.69%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1961	147	95	50	73	107	80	75	80	79	84	10	49	25	52	123	29	45	50	13	14	19	21	19	115	22	9	27	50	30	21	43	22	20	37	2	17	27	24	53	17	14	72					
		16.07%	13.69%	19.38%	19.92%	15.17%	16.64%	16.26%	16.55%	15.93%	14.28%	17.17%	6.57%	14.84%	23.36%	14.77%	18.30%	22.30%	20.64%	27.32%	10.83%	15.55%	14.07%	17.21%	11.04%	21.17%	13.66%	20.45%	22.5%	12.22%	34.48%	15.55%	12.35%	21.78%	10.92%	17.87%	2.89%	20.0%	12.67%	14.03%	10.55%	11.88%	19.44%	18.04%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	162	0	5	2	6	5	4	4	6	5	4	1	10	3	5	14	2	3	3	1	1	1	0	3	8	5	1	0	6	1	3	9	1	3	11	0	2	3	1	8	2	1	9					
		1.32%	0.0%	1.02%	0.79%	1.24%	0.77%	0.81%	0.88%	1.19%	0.90%	0.81%	0.65%	3.03%	2.80%	1.42%	2.08%	1.53%	1.37%	1.63%	0.83%	1.11%	0.74%	0.0%	1.74%	1.47%	3.10%	2.27%	0.0%	1.46%	1.14%	2.22%	2.58%	0.99%	1.63%	5.31%	0.0%	2.35%	1.40%	0.58%	1.59%	1.39%	1.38%	2.25%					
37	"20. ""Политическая партия ""Единая Россия"""	4756	365	166	88	176	234	183	157	191	214	218	55	113	40	105	284	54	109	76	70	39	65	43	103	208	67	22	45	188	41	35	146	48	46	70	27	37	120	88	230	42	25	123					
		38.97%	34.01%	33.87%	35.05%	36.59%	36.39%	37.19%	34.65%	38.04%	38.69%	44.58%	36.18%	34.24%	37.38%	29.82%	42.26%	41.53%	49.99%	41.53%	58.33%	43.33%	48.14%	35.24%	59.88%	38.30%	41.61%	50.0%	37.5%	45.96%	47.12%	25.92%	41.95%	47.52%	25.13%	33.81%	39.13%	43.52%	56.33%	51.46%	45.81%	29.37%	34.72%	30.82%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	0	0	0	2	1	0	0	0	3	1	0	0	0	1	1	2	0	0	1	0	0	0	1	0	0	0	0	5	0	1	0	0	1	0	0	1	2	0	0	2	1	2					
		0.22%	0.0%	0.0%	0.0%	0.41%	0.15%	0.0%	0.0%	0.0%	0.54%	0.20%	0.0%	0.0%	0.0%	0.28%	0.14%	1.53%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	1.22%	0.0%	0.74%	0.0%	0.0%	0.54%	0.0%	0.0%	1.17%	0.93%	0.0%	0.0%	1.39%	1.38%	0.50%					
39	"22. ""Развитие предпринимательства"""	18	0	0	1	0	0	0	2	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1					
		0.14%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.44%	0.19%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.62%	2.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	4.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1601	160	67	32	78	92	51	70	69	81	53	36	53	10	37	81	13	15	9	10	12	10	22	11	50	8	2	21	51	2	30	56	15	21	20	12	9	26	19	75	36	11	65					
		13.12%	14.91%	13.67%	12.74%	16.21%	14.30%	10.36%	15.45%	13.74%	14.64%	10.83%	23.68%	16.06%	9.34%	10.51%	12.05%	10.0%	6.88%	4.91%	8.33%	13.33%	7.40%	18.03%	6.39%	9.20%	4.96%	4.54%	17.5%	12.46%	2.29%	22.22%	16.09%	14.85%	11.47%	9.66%	17.39%	10.58%	12.20%	11.11%	14.94%	25.17%	15.27%	16.29%					
																																																	
41	Против всех	386	42	14	10	17	21	17	8	10	25	20	6	4	5	15	13	4	3	1	3	4	4	4	2	20	6	1	3	14	3	3	13	1	7	9	6	6	5	1	11	5	0	20					
		3.16%	3.91%	2.85%	3.98%	3.53%	3.26%	3.45%	1.76%	1.99%	4.52%	4.08%	3.94%	1.21%	4.67%	4.26%	1.93%	3.07%	1.37%	0.54%	2.5%	4.44%	2.96%	3.27%	1.16%	3.68%	3.72%	2.27%	2.5%	3.42%	3.44%	2.22%	3.73%	0.99%	3.82%	4.34%	8.69%	7.05%	2.34%	0.58%	2.19%	3.49%	0.0%	5.01%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
