Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Южная г.Новороссийска																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №5801	УИК №5802	УИК №5803	УИК №5804	УИК №5805	УИК №5806	УИК №5807	УИК №5808	УИК №5809	УИК №5810	УИК №5811	УИК №5812	УИК №5813	УИК №5814	УИК №5815	УИК №5816	УИК №5817	УИК №5818	УИК №5819	УИК №5820	УИК №5821	УИК №5822					
		0.19%	0.00%	0.44%	0.00%	0.00%	0.00%	0.22%	0.10%	0.00%	0.43%	0.24%	0.13%	0.16%	0.00%	0.34%	0.22%	0.41%	0.45%	0.26%	0.22%	0.36%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3592	190	104	161	141	133	172	150	132	201	156	180	135	162	150	270	153	146	152	179	234	128	163					
		11.83%	15.77%	11.49%	11.56%	12.69%	12.37%	12.36%	14.88%	9.55%	10.92%	12.34%	11.61%	10.88%	12.05%	10.05%	14.88%	12.63%	10.92%	7.94%	9.92%	14.23%	10.85%	13.04%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	272	22	13	13	0	11	13	15	25	12	7	17	8	0	14	20	9	12	9	25	13	5	9					
		0.90%	1.83%	1.44%	0.93%	0.00%	1.02%	0.93%	1.49%	1.81%	0.65%	0.55%	1.10%	0.64%	0.00%	0.94%	1.10%	0.74%	0.90%	0.47%	1.39%	0.79%	0.42%	0.72%					
23	6.Политическая партия «Партия социальной справедливости»	43	0	1	0	0	0	1	4	4	5	1	3	0	0	2	5	6	4	1	3	3	0	0					
		0.14%	0.00%	0.11%	0.00%	0.00%	0.00%	0.07%	0.40%	0.29%	0.27%	0.08%	0.19%	0.00%	0.00%	0.13%	0.28%	0.50%	0.30%	0.05%	0.17%	0.18%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2329	25	86	0	7	13	137	113	8	197	134	152	135	31	163	206	137	167	183	236	141	20	38					
		7.67%	2.07%	9.50%	0.00%	0.63%	1.21%	9.84%	11.21%	0.58%	10.71%	10.60%	9.81%	10.88%	2.31%	10.92%	11.35%	11.31%	12.49%	9.56%	13.08%	8.58%	1.69%	3.04%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2679	29	103	75	27	112	116	131	49	185	123	195	105	118	147	166	134	121	133	199	180	98	133					
		8.82%	2.41%	11.38%	5.38%	2.43%	10.42%	8.33%	12.99%	3.55%	10.05%	9.73%	12.58%	8.46%	8.78%	9.85%	9.15%	11.07%	9.05%	6.95%	11.03%	10.95%	8.31%	10.64%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	170	0	9	0	0	0	10	10	0	20	9	12	7	0	15	9	13	8	8	16	24	0	0					
		0.56%	0.00%	0.99%	0.00%	0.00%	0.00%	0.72%	0.99%	0.00%	1.09%	0.71%	0.77%	0.56%	0.00%	1.01%	0.50%	1.07%	0.60%	0.42%	0.89%	1.46%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	19594	915	532	1116	917	790	827	529	1139	1066	736	878	764	1019	883	1018	661	796	1320	1011	894	904	879					
		64.54%	75.93%	58.78%	80.11%	82.54%	73.49%	59.41%	52.48%	82.42%	57.93%	58.23%	56.65%	61.56%	75.82%	59.18%	56.09%	54.58%	59.54%	68.93%	56.04%	54.38%	76.61%	70.32%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	410	0	22	0	0	0	29	18	1	46	26	30	21	0	37	38	18	12	31	39	42	0	0					
		1.35%	0.00%	2.43%	0.00%	0.00%	0.00%	2.08%	1.79%	0.07%	2.50%	2.06%	1.94%	1.69%	0.00%	2.48%	2.09%	1.49%	0.90%	1.62%	2.16%	2.55%	0.00%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
