Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Похвистневская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1335	80	5	135	25	5	70	30	14	50	8	91	29	8	5	25	70	20	90	25	155	40	94	20	22	105	50	45	19					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	188	5	0	11	4	19	9	3	1	3	3	19	8	3	5	14	11	5	9	1	13	4	6	5	1	11	5	2	8					
14	Число погашенных неиспользованных открепительных удостоверений	120	0	0	0	0	5	0	0	6	0	2	9	6	7	30	0	0	0	0	0	0	0	1	20	13	0	0	0	21					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2179	169	38	100	35	13	86	37	16	65	15	118	72	34	121	30	178	41	165	45	188	14	144	48	42	137	79	33	116					
		12.97%	17.48%	23.60%	10.30%	7.43%	3.61%	15.90%	14.34%	15.24%	14.98%	17.05%	16.41%	6.84%	6.76%	12.72%	18.29%	9.10%	15.41%	24.81%	15.10%	13.78%	8.81%	16.67%	13.56%	14.38%	12.86%	15.99%	8.89%	12.75%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1611	50	10	24	10	7	84	27	4	50	9	117	42	37	33	17	204	41	70	27	196	29	127	56	27	139	43	23	108					
		9.59%	5.17%	6.21%	2.47%	2.12%	1.94%	15.53%	10.47%	3.81%	11.52%	10.23%	16.27%	3.99%	7.36%	3.47%	10.37%	10.42%	15.41%	10.53%	9.06%	14.37%	18.24%	14.70%	15.82%	9.25%	13.05%	8.70%	6.20%	11.87%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	129	3	0	3	1	0	2	1	2	4	1	13	12	3	0	1	14	1	8	5	11	2	13	2	2	6	6	1	12					
		0.77%	0.31%	0.00%	0.31%	0.21%	0.00%	0.37%	0.39%	1.90%	0.92%	1.14%	1.81%	1.14%	0.60%	0.00%	0.61%	0.72%	0.38%	1.20%	1.68%	0.81%	1.26%	1.50%	0.56%	0.68%	0.56%	1.21%	0.27%	1.32%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3304	247	23	175	25	13	145	73	19	118	12	176	253	61	202	34	368	63	102	57	206	11	170	74	45	242	117	68	205					
		19.66%	25.54%	14.29%	18.02%	5.31%	3.61%	26.80%	28.29%	18.10%	27.19%	13.64%	24.48%	24.03%	12.13%	21.24%	20.73%	18.80%	23.68%	15.34%	19.13%	15.10%	6.92%	19.68%	20.90%	15.41%	22.72%	23.68%	18.33%	22.53%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	143	5	3	0	2	0	7	2	1	3	0	8	12	3	3	2	21	3	6	3	10	2	11	4	5	10	1	7	9					
		0.85%	0.52%	1.86%	0.00%	0.42%	0.00%	1.29%	0.78%	0.95%	0.69%	0.00%	1.11%	1.14%	0.60%	0.32%	1.22%	1.07%	1.13%	0.90%	1.01%	0.73%	1.26%	1.27%	1.13%	1.71%	0.94%	0.20%	1.89%	0.99%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8905	477	85	644	397	326	202	113	57	181	49	270	655	364	583	78	1030	105	304	155	616	96	379	166	164	502	240	229	438					
		52.99%	49.33%	52.80%	66.32%	84.29%	90.56%	37.34%	43.80%	54.29%	41.71%	55.68%	37.55%	62.20%	72.37%	61.30%	47.56%	52.63%	39.47%	45.71%	52.01%	45.16%	60.38%	43.87%	46.89%	56.16%	47.14%	48.58%	61.73%	48.13%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	48	5	0	2	0	1	2	0	0	2	0	1	4	0	0	1	7	0	4	3	4	0	2	1	0	3	0	2	4					
		0.29%	0.52%	0.00%	0.21%	0.00%	0.28%	0.37%	0.00%	0.00%	0.46%	0.00%	0.14%	0.38%	0.00%	0.00%	0.61%	0.36%	0.00%	0.60%	1.01%	0.29%	0.00%	0.23%	0.28%	0.00%	0.28%	0.00%	0.54%	0.44%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
