Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Кадыйская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159					
		0.35%	0.21%	1.15%	0.75%	0.00%	0.00%	0.00%	0.45%	0.66%	0.00%	0.97%	0.00%	0.00%	0.00%	0.00%	0.00%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	2	0	1	0	0	1	2	0	0	0	0	1	0	0	0	1	1	2	0	0	1					
		0.24%	0.21%	0.00%	0.75%	0.00%	0.00%	0.54%	0.23%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.28%	0.97%	0.77%	0.00%	0.00%	0.72%					
24	7.Политическая партия «Либерально-демократическая партия России»	422	63	30	12	11	6	15	85	3	8	17	23	10	28	12	12	41	17	11	4	8	6					
		8.57%	6.75%	8.60%	9.02%	13.41%	14.29%	8.06%	9.63%	1.99%	7.34%	8.25%	13.53%	5.05%	14.36%	9.84%	8.63%	11.48%	16.50%	4.23%	3.70%	13.11%	4.32%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	966	172	73	21	17	8	20	180	30	14	37	37	54	51	13	28	44	27	57	41	9	33					
		19.61%	18.42%	20.92%	15.79%	20.73%	19.05%	10.75%	20.39%	19.87%	12.84%	17.96%	21.76%	27.27%	26.15%	10.66%	20.14%	12.32%	26.21%	21.92%	37.96%	14.75%	23.74%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	29	4	0	0	0	0	3	2	4	0	2	0	1	2	1	0	5	1	2	1	0	1					
		0.59%	0.43%	0.00%	0.00%	0.00%	0.00%	1.61%	0.23%	2.65%	0.00%	0.97%	0.00%	0.51%	1.03%	0.82%	0.00%	1.40%	0.97%	0.77%	0.93%	0.00%	0.72%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	2868	519	218	80	45	19	133	484	97	74	137	92	121	79	82	77	228	56	161	49	35	82					
		58.21%	55.57%	62.46%	60.15%	54.88%	45.24%	71.51%	54.81%	64.24%	67.89%	66.50%	54.12%	61.11%	40.51%	67.21%	55.40%	63.87%	54.37%	61.92%	45.37%	57.38%	58.99%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	8	3	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0					
		0.16%	0.32%	0.00%	0.00%	1.22%	0.00%	0.00%	0.11%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.93%	0.00%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
