Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Каргатская ТИК																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	200	15	15	15	5	15	15	20	3	2	2	2	2	2	5	2	3	4	6	2	5	3	5	2	2	2	6	2	4	3	3	3	3	6	3	3	6	2	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	50	5	0	7	1	2	0	20	0	0	0	0	0	0	2	0	0	0	0	0	2	0	5	0	0	0	0	0	1	1	0	1	0	2	0	0	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	18	5	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1					
14	Число погашенных неиспользованных открепительных удостоверений	150	10	15	8	4	13	15	0	3	2	2	2	2	2	3	2	3	4	6	2	3	3	0	2	2	2	6	2	3	2	3	2	3	4	3	3	5	2	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	344	24	14	15	14	9	6	23	5	1	7	2	4	10	20	3	4	18	9	1	8	2	11	1	0	0	17	2	13	1	9	10	9	12	4	6	41	5	4					
		3.51%	2.14%	2.27%	1.86%	2.93%	1.27%	0.97%	4.52%	3.11%	1.11%	5.79%	2.47%	6.67%	9.52%	9.35%	5.00%	5.13%	7.35%	2.80%	1.61%	3.43%	1.77%	3.70%	1.56%	0.00%	0.00%	4.51%	2.13%	4.17%	1.35%	10.11%	4.02%	7.09%	4.80%	2.68%	4.48%	8.74%	4.90%	3.57%					
19	2.Всероссийская политическая партия «Гражданская Сила»	28	6	2	5	0	2	0	0	0	1	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	6	0	0					
		0.29%	0.54%	0.32%	0.62%	0.00%	0.28%	0.00%	0.00%	0.00%	1.11%	0.00%	0.00%	0.00%	0.00%	0.93%	1.67%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	1.28%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	14	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	1	0	0	2	1	0	0	1	0	1	0	0					
		0.14%	0.27%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.82%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	1.06%	0.00%	0.00%	2.25%	0.40%	0.00%	0.00%	0.67%	0.00%	0.21%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1144	143	92	94	64	51	87	43	14	3	5	5	2	24	33	1	5	32	36	4	39	4	22	3	19	4	31	23	52	4	10	39	25	28	14	16	47	18	8					
		11.68%	12.78%	14.91%	11.65%	13.39%	7.21%	14.03%	8.45%	8.70%	3.33%	4.13%	6.17%	3.33%	22.86%	15.42%	1.67%	6.41%	13.06%	11.18%	6.45%	16.74%	3.54%	7.41%	4.69%	52.78%	7.14%	8.22%	24.47%	16.67%	5.41%	11.24%	15.66%	19.69%	11.20%	9.40%	11.94%	10.02%	17.65%	7.14%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	31	4	1	6	1	7	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0					
		0.32%	0.36%	0.16%	0.74%	0.21%	0.99%	1.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.96%	1.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	17	0	3	2	4	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0					
		0.17%	0.00%	0.49%	0.25%	0.84%	0.14%	0.16%	0.00%	1.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.34%	0.00%	0.21%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	926	113	61	78	47	65	35	74	29	6	14	7	2	13	6	7	10	51	35	8	25	7	22	14	3	4	27	15	19	9	15	16	5	14	7	9	24	9	21					
		9.46%	10.10%	9.89%	9.67%	9.83%	9.19%	5.65%	14.54%	18.01%	6.67%	11.57%	8.64%	3.33%	12.38%	2.80%	11.67%	12.82%	20.82%	10.87%	12.90%	10.73%	6.19%	7.41%	21.88%	8.33%	7.14%	7.16%	15.96%	6.09%	12.16%	16.85%	6.43%	3.94%	5.60%	4.70%	6.72%	5.12%	8.82%	18.75%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	772	113	54	123	53	67	54	54	11	5	6	3	0	8	11	8	6	13	23	0	9	5	30	6	2	0	21	3	10	5	4	8	11	11	6	3	25	0	1					
		7.88%	10.10%	8.75%	15.24%	11.09%	9.48%	8.71%	10.61%	6.83%	5.56%	4.96%	3.70%	0.00%	7.62%	5.14%	13.33%	7.69%	5.31%	7.14%	0.00%	3.86%	4.42%	10.10%	9.38%	5.56%	0.00%	5.57%	3.19%	3.21%	6.76%	4.49%	3.21%	8.66%	4.40%	4.03%	2.24%	5.33%	0.00%	0.89%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	41	7	2	3	4	8	2	0	0	0	0	0	0	0	1	0	1	1	0	0	3	1	0	0	1	0	0	0	1	0	0	2	1	0	0	2	1	0	0					
		0.42%	0.63%	0.32%	0.37%	0.84%	1.13%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	1.28%	0.41%	0.00%	0.00%	1.29%	0.88%	0.00%	0.00%	2.78%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.80%	0.79%	0.00%	0.00%	1.49%	0.21%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6327	690	377	466	288	491	416	305	99	73	87	62	52	47	136	40	51	120	211	49	141	92	205	40	9	48	273	50	211	54	49	171	74	182	108	98	317	67	78					
		64.61%	61.66%	61.10%	57.74%	60.25%	69.45%	67.10%	59.92%	61.49%	81.11%	71.90%	76.54%	86.67%	44.76%	63.55%	66.67%	65.38%	48.98%	65.53%	79.03%	60.52%	81.42%	69.02%	62.50%	25.00%	85.71%	72.41%	53.19%	67.63%	72.97%	55.06%	68.67%	58.27%	72.80%	72.48%	73.13%	67.59%	65.69%	69.64%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	48	9	4	4	3	2	6	5	0	0	0	0	0	0	0	0	0	0	3	0	3	0	3	0	1	0	2	0	0	0	0	1	0	0	0	0	1	1	0					
		0.49%	0.80%	0.65%	0.50%	0.63%	0.28%	0.97%	0.98%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.93%	0.00%	1.29%	0.00%	1.01%	0.00%	2.78%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.21%	0.98%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
