Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
"Наименование Избирательной комиссии:    Томск, Советская"																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3344	180	216	126	76	72	58	23	101	91	90	150	52	70	112	115	102	31	53	11	58	65	123	93	122	116	117	120	34	89	109	126	126	93	57	55	112					
		9.22%	14.88%	14.25%	10.19%	6.90%	9.20%	6.92%	6.64%	8.34%	9.69%	8.0%	11.73%	8.15%	7.65%	7.76%	9.67%	11.51%	8.22%	5.06%	1.89%	11.15%	6.83%	12.17%	8.97%	9.09%	9.22%	8.98%	8.64%	7.43%	9.69%	9.96%	10.33%	9.27%	9.31%	7.99%	6.84%	9.18%					
22	"5. ""За Русь Святую"""	94	4	4	5	3	3	2	2	7	1	2	2	1	6	3	4	0	1	3	1	1	3	0	3	4	3	7	2	0	2	2	1	2	1	4	3	2					
		0.25%	0.33%	0.26%	0.40%	0.27%	0.38%	0.23%	0.57%	0.57%	0.10%	0.17%	0.15%	0.15%	0.65%	0.20%	0.33%	0.0%	0.26%	0.28%	0.17%	0.19%	0.31%	0.0%	0.28%	0.29%	0.23%	0.53%	0.14%	0.0%	0.21%	0.18%	0.08%	0.14%	0.10%	0.56%	0.37%	0.16%					
23	"6. ""Объединенная Российская партия ""Русь"""	98	4	0	5	1	1	7	1	4	9	7	0	1	3	6	4	1	0	2	0	1	2	1	2	4	0	3	1	0	3	3	3	9	2	2	1	5					
		0.27%	0.33%	0.0%	0.40%	0.09%	0.12%	0.83%	0.28%	0.33%	0.95%	0.62%	0.0%	0.15%	0.32%	0.41%	0.33%	0.11%	0.0%	0.19%	0.0%	0.19%	0.21%	0.09%	0.19%	0.29%	0.0%	0.23%	0.07%	0.0%	0.32%	0.27%	0.24%	0.66%	0.20%	0.28%	0.12%	0.40%					
24	"7. ""Новый курс - Автомобильная Россия"""	274	16	18	13	1	6	7	9	12	6	4	6	6	13	20	7	5	0	8	2	4	2	10	8	11	11	7	6	0	7	10	6	8	7	4	6	8					
		0.75%	1.32%	1.18%	1.05%	0.09%	0.76%	0.83%	2.60%	0.99%	0.63%	0.35%	0.46%	0.94%	1.42%	1.38%	0.58%	0.56%	0.0%	0.76%	0.34%	0.76%	0.21%	0.99%	0.77%	0.81%	0.87%	0.53%	0.43%	0.0%	0.76%	0.91%	0.49%	0.58%	0.70%	0.56%	0.74%	0.65%					
25	"8. ""Народно-республиканская партия России"""	18	0	1	1	0	0	0	1	1	0	5	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0					
		0.04%	0.0%	0.06%	0.08%	0.0%	0.0%	0.0%	0.28%	0.08%	0.0%	0.44%	0.0%	0.0%	0.10%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.12%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	265	25	6	8	3	7	6	2	6	6	7	10	8	6	10	7	6	5	8	10	3	7	10	5	10	8	11	9	2	2	5	10	10	7	10	3	7					
		0.73%	2.06%	0.39%	0.64%	0.27%	0.89%	0.71%	0.57%	0.49%	0.63%	0.62%	0.78%	1.25%	0.65%	0.69%	0.58%	0.67%	1.32%	0.76%	1.72%	0.57%	0.73%	0.99%	0.48%	0.74%	0.63%	0.84%	0.64%	0.43%	0.21%	0.45%	0.82%	0.73%	0.70%	1.40%	0.37%	0.57%					
27	"10. ""Аграрная партия России"""	393	9	17	17	14	10	4	3	13	9	11	11	9	18	23	9	10	7	14	4	10	11	14	10	20	9	20	15	6	9	12	13	11	6	7	3	5					
		1.08%	0.74%	1.12%	1.37%	1.27%	1.27%	0.47%	0.86%	1.07%	0.95%	0.97%	0.86%	1.41%	1.96%	1.59%	0.75%	1.12%	1.85%	1.33%	0.69%	1.92%	1.15%	1.38%	0.96%	1.49%	0.71%	1.53%	1.08%	1.31%	0.98%	1.09%	1.06%	0.81%	0.60%	0.98%	0.37%	0.40%					
28	"11. ""Истинные патриоты России"""	20	0	0	1	1	0	1	0	0	0	0	0	1	1	1	0	1	0	3	1	0	0	0	1	1	0	0	0	0	0	1	0	4	0	0	2	0					
		0.05%	0.0%	0.0%	0.08%	0.09%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.10%	0.06%	0.0%	0.11%	0.0%	0.28%	0.17%	0.0%	0.0%	0.0%	0.09%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.29%	0.0%	0.0%	0.24%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	213	7	13	7	2	4	1	3	8	5	9	8	2	4	12	7	1	1	4	7	3	5	2	7	11	5	5	5	3	2	9	9	17	8	3	10	4					
		0.58%	0.57%	0.85%	0.56%	0.18%	0.51%	0.11%	0.86%	0.66%	0.53%	0.8%	0.62%	0.31%	0.43%	0.83%	0.58%	0.11%	0.26%	0.38%	1.20%	0.57%	0.52%	0.19%	0.67%	0.81%	0.39%	0.38%	0.36%	0.65%	0.21%	0.82%	0.73%	1.25%	0.80%	0.42%	1.24%	0.32%					
30	"13. ""Демократическая партия России"""	52	2	3	0	0	2	1	1	1	1	2	2	2	2	4	1	2	0	3	0	2	1	3	1	4	1	1	1	0	3	0	1	3	1	0	0	1					
		0.14%	0.16%	0.19%	0.0%	0.0%	0.25%	0.11%	0.28%	0.08%	0.10%	0.17%	0.15%	0.31%	0.21%	0.27%	0.08%	0.22%	0.0%	0.28%	0.0%	0.38%	0.10%	0.29%	0.09%	0.29%	0.07%	0.07%	0.07%	0.0%	0.32%	0.0%	0.08%	0.22%	0.10%	0.0%	0.0%	0.08%					
31	"14. ""Великая Россия - Евразийский Союз"""	152	5	7	1	3	5	3	0	4	5	6	4	2	2	4	4	7	5	7	1	0	5	1	3	7	4	6	9	1	9	0	4	5	6	3	5	9					
		0.41%	0.41%	0.46%	0.08%	0.27%	0.63%	0.35%	0.0%	0.33%	0.53%	0.53%	0.31%	0.31%	0.21%	0.27%	0.33%	0.79%	1.32%	0.66%	0.17%	0.0%	0.52%	0.09%	0.28%	0.52%	0.31%	0.46%	0.64%	0.21%	0.98%	0.0%	0.32%	0.36%	0.60%	0.42%	0.62%	0.73%					
32	"15. ""Партия СЛОН"""	151	2	10	3	4	0	6	1	3	0	2	7	1	2	2	10	3	1	5	5	1	7	3	3	4	14	10	11	1	6	3	2	3	4	6	1	5					
		0.41%	0.16%	0.66%	0.24%	0.36%	0.0%	0.71%	0.28%	0.24%	0.0%	0.17%	0.54%	0.15%	0.21%	0.13%	0.84%	0.33%	0.26%	0.47%	0.86%	0.19%	0.73%	0.29%	0.28%	0.29%	1.11%	0.76%	0.79%	0.21%	0.65%	0.27%	0.16%	0.22%	0.40%	0.84%	0.12%	0.40%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2982	156	184	105	98	70	48	21	121	69	62	90	53	82	116	85	84	23	88	14	31	51	98	77	130	108	118	132	19	86	116	102	100	80	58	34	73					
		8.22%	12.90%	12.14%	8.49%	8.90%	8.95%	5.73%	6.06%	9.99%	7.34%	5.51%	7.04%	8.30%	8.97%	8.04%	7.14%	9.48%	6.10%	8.40%	2.41%	5.96%	5.36%	9.70%	7.43%	9.68%	8.59%	9.06%	9.51%	4.15%	9.36%	10.60%	8.36%	7.36%	8.01%	8.13%	4.22%	5.98%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	42	0	2	2	0	1	0	1	0	4	4	1	1	1	1	1	4	0	4	0	0	1	1	2	0	1	2	1	0	0	2	0	1	2	0	2	0					
		0.11%	0.0%	0.13%	0.16%	0.0%	0.12%	0.0%	0.28%	0.0%	0.42%	0.35%	0.07%	0.15%	0.10%	0.06%	0.08%	0.45%	0.0%	0.38%	0.0%	0.0%	0.10%	0.09%	0.19%	0.0%	0.07%	0.15%	0.07%	0.0%	0.0%	0.18%	0.0%	0.07%	0.20%	0.0%	0.24%	0.0%					
35	"18. ""ЛДПР"""	3903	75	85	134	126	78	104	34	146	127	177	139	84	92	196	83	93	39	134	43	49	101	95	127	137	141	154	117	67	99	95	132	192	87	51	116	154					
		10.77%	6.20%	5.61%	10.84%	11.44%	9.97%	12.42%	9.82%	12.05%	13.52%	15.73%	10.87%	13.16%	10.06%	13.59%	6.98%	10.49%	10.34%	12.79%	7.42%	9.42%	10.62%	9.40%	12.25%	10.20%	11.21%	11.82%	8.42%	14.66%	10.78%	8.68%	10.82%	14.13%	8.71%	7.15%	14.42%	12.62%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	700	14	40	29	26	8	18	5	18	21	19	22	16	20	24	18	11	8	14	10	6	12	20	21	27	30	23	23	12	28	30	18	24	34	20	13	18					
		1.93%	1.15%	2.64%	2.34%	2.36%	1.02%	2.15%	1.44%	1.48%	2.23%	1.68%	1.72%	2.50%	2.18%	1.66%	1.51%	1.24%	2.12%	1.33%	1.72%	1.15%	1.26%	1.98%	2.02%	2.01%	2.38%	1.76%	1.65%	2.62%	3.05%	2.74%	1.47%	1.76%	3.40%	2.80%	1.61%	1.47%					
37	"20. ""Политическая партия ""Единая Россия"""	9888	262	304	313	327	188	243	98	347	282	299	340	182	229	399	361	252	119	266	313	142	353	239	324	328	319	359	389	148	240	252	320	372	231	158	216	374					
		27.28%	21.67%	20.06%	25.32%	29.70%	24.04%	29.03%	28.32%	28.65%	30.03%	26.57%	26.60%	28.52%	25.05%	27.66%	30.36%	28.44%	31.56%	25.40%	54.05%	27.30%	37.11%	23.66%	31.27%	24.44%	25.37%	27.57%	28.02%	32.38%	26.14%	23.03%	26.25%	27.39%	23.14%	22.15%	26.86%	30.65%					
38	"21. ""Российская Конституционно-демократическая партия"""	57	2	2	1	1	2	3	1	2	1	1	2	4	0	2	2	1	0	1	0	2	3	0	3	1	0	1	5	2	0	1	1	6	2	0	0	2					
		0.15%	0.16%	0.13%	0.08%	0.09%	0.25%	0.35%	0.28%	0.16%	0.10%	0.08%	0.15%	0.62%	0.0%	0.13%	0.16%	0.11%	0.0%	0.09%	0.0%	0.38%	0.31%	0.0%	0.28%	0.07%	0.0%	0.07%	0.36%	0.43%	0.0%	0.09%	0.08%	0.44%	0.20%	0.0%	0.0%	0.16%					
39	"22. ""Развитие предпринимательства"""	106	2	10	5	3	0	4	0	1	2	1	2	3	1	4	4	2	3	3	1	0	4	6	2	5	6	0	5	2	2	4	2	3	2	0	3	9					
		0.29%	0.16%	0.66%	0.40%	0.27%	0.0%	0.47%	0.0%	0.08%	0.21%	0.08%	0.15%	0.47%	0.10%	0.27%	0.33%	0.22%	0.79%	0.28%	0.17%	0.0%	0.42%	0.59%	0.19%	0.37%	0.47%	0.0%	0.36%	0.43%	0.21%	0.36%	0.16%	0.22%	0.20%	0.0%	0.37%	0.73%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4790	106	161	142	180	113	130	49	158	96	175	168	76	163	189	178	115	44	166	18	65	106	125	125	180	168	160	205	82	144	176	182	140	169	134	90	112					
		13.21%	8.76%	10.62%	11.48%	16.34%	14.45%	15.53%	14.16%	13.04%	10.22%	15.55%	13.14%	11.91%	17.83%	13.10%	14.97%	12.97%	11.67%	15.85%	3.10%	12.5%	11.14%	12.37%	12.06%	13.41%	13.36%	12.28%	14.76%	17.94%	15.68%	16.08%	14.93%	10.30%	16.93%	18.79%	11.19%	9.18%					
																																											
41	Против всех	2079	103	99	88	42	33	36	14	58	48	61	84	26	52	88	55	61	17	64	82	26	53	71	73	64	51	76	74	14	40	48	73	89	56	30	49	81					
		5.73%	8.51%	6.53%	7.11%	3.81%	4.21%	4.30%	4.04%	4.78%	5.11%	5.42%	6.57%	4.07%	5.68%	6.10%	4.62%	6.88%	4.50%	6.11%	14.16%	5.0%	5.57%	7.02%	7.04%	4.76%	4.05%	5.83%	5.33%	3.06%	4.35%	4.38%	5.98%	6.55%	5.61%	4.20%	6.09%	6.63%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
