Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    район Измайлово 																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №3274	УИК №3275	УИК №3276					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1605	25	45	45	45	45	65	45	45	45	45	45	45	45	65	45	65	45	45	45	45	45	65	25	45	45	85	45	65	65	45	45	45	45	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1191	10	25	30	41	45	42	31	22	32	31	33	28	39	65	37	51	27	25	41	37	34	57	11	37	37	61	36	55	47	31	37	28	28	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1154	25	37	31	29	18	22	55	14	20	137	26	31	44	65	64	38	14	19	40	25	25	27	27	22	32	39	14	19	42	7	40	25	66	10	5	0					
14	Число погашенных неиспользованных открепительных удостоверений	414	15	20	15	4	0	23	14	23	13	14	12	17	6	0	8	14	18	20	4	8	11	8	14	8	8	24	9	10	18	14	8	17	17	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	55	0	3	3	0	0	5	1	0	1	3	2	1	1	0	3	0	0	3	2	0	3	1	0	5	1	3	0	4	3	2	2	2	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4706	101	110	71	182	142	8	154	113	154	204	81	139	180	112	12	208	202	173	163	130	145	169	178	32	159	247	86	163	160	107	183	123	253	47	9	6					
		10.10%	16.19%	9.35%	6.25%	14.00%	14.07%	0.59%	14.54%	9.92%	10.16%	11.86%	5.80%	12.39%	10.56%	5.35%	0.68%	18.89%	16.76%	11.97%	8.99%	9.98%	15.25%	8.25%	16.54%	1.84%	16.81%	20.25%	5.22%	6.98%	7.73%	9.83%	14.16%	9.10%	18.40%	16.73%	11.25%	6.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4669	113	187	149	166	174	90	146	89	114	153	167	81	136	54	175	136	140	82	159	131	95	205	179	119	126	126	143	256	210	71	121	101	204	38	18	15					
		10.02%	18.11%	15.89%	13.12%	12.77%	17.24%	6.60%	13.79%	7.81%	7.52%	8.90%	11.96%	7.22%	7.98%	2.58%	9.88%	12.35%	11.62%	5.67%	8.77%	10.05%	9.99%	10.00%	16.64%	6.85%	13.32%	10.33%	8.67%	10.96%	10.14%	6.53%	9.37%	7.48%	14.84%	13.52%	22.50%	15.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	532	9	8	10	10	35	2	19	17	18	26	10	14	18	8	4	23	13	4	17	18	13	12	18	8	16	26	26	25	12	12	18	24	33	4	2	0					
		1.14%	1.44%	0.68%	0.88%	0.77%	3.47%	0.15%	1.79%	1.49%	1.19%	1.51%	0.72%	1.25%	1.06%	0.38%	0.23%	2.09%	1.08%	0.28%	0.94%	1.38%	1.37%	0.59%	1.67%	0.46%	1.69%	2.13%	1.58%	1.07%	0.58%	1.10%	1.39%	1.78%	2.40%	1.42%	2.50%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7976	137	185	211	188	230	211	227	173	237	283	217	179	235	310	100	300	170	307	355	203	181	290	391	45	217	300	254	359	349	166	287	239	329	85	11	15					
		17.12%	21.96%	15.72%	18.57%	14.46%	22.79%	15.47%	21.44%	15.19%	15.63%	16.45%	15.54%	15.95%	13.79%	14.80%	5.64%	27.25%	14.11%	21.25%	19.59%	15.58%	19.03%	14.15%	36.34%	2.59%	22.94%	24.59%	15.40%	15.37%	16.85%	15.26%	22.21%	17.69%	23.93%	30.25%	13.75%	15.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	3789	108	72	100	124	122	3	100	82	143	175	132	103	177	12	7	163	107	118	31	55	117	169	154	19	215	178	167	223	23	105	143	141	157	32	5	7					
		8.13%	17.31%	6.12%	8.80%	9.54%	12.09%	0.22%	9.44%	7.20%	9.43%	10.17%	9.46%	9.18%	10.39%	0.57%	0.40%	14.80%	8.88%	8.17%	1.71%	4.22%	12.30%	8.25%	14.31%	1.09%	22.73%	14.59%	10.13%	9.55%	1.11%	9.65%	11.07%	10.44%	11.42%	11.39%	6.25%	7.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	23881	140	589	571	602	273	1026	388	650	787	844	755	582	931	1592	1444	237	545	744	1047	749	371	1185	137	1491	196	303	861	1266	1263	611	500	706	349	62	34	50					
		51.25%	22.44%	50.04%	50.26%	46.31%	27.06%	75.22%	36.64%	57.07%	51.91%	49.07%	54.08%	51.87%	54.64%	76.03%	81.49%	21.53%	45.23%	51.49%	57.78%	57.48%	39.01%	57.83%	12.73%	85.79%	20.72%	24.84%	52.21%	54.22%	60.99%	56.16%	38.70%	52.26%	25.38%	22.06%	42.50%	50.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	281	10	7	9	9	14	1	10	5	9	6	12	8	9	4	2	7	11	2	10	5	10	7	10	3	5	11	13	14	10	4	16	4	20	1	1	2					
		0.60%	1.60%	0.59%	0.79%	0.69%	1.39%	0.07%	0.94%	0.44%	0.59%	0.35%	0.86%	0.71%	0.53%	0.19%	0.11%	0.64%	0.91%	0.14%	0.55%	0.38%	1.05%	0.34%	0.93%	0.17%	0.53%	0.90%	0.79%	0.60%	0.48%	0.37%	1.24%	0.30%	1.45%	0.36%	1.25%	2.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
