Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																										
Дата голосования: 07.12.2003 0:00:00																																																										
																																																										
Наименование Избирательной комиссии:    Тобольская городская																																																										
																																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																										
																																																										
		Сумма	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686					
		1.08%	0.68%	0.68%	1.01%	1.11%	0.39%	1.07%	0.71%	0.71%	0.99%	1.15%	1.82%	0.72%	1.04%	0.51%	1.63%	1.62%	1.22%	2.29%	1.08%	0.59%	0.29%	1.04%	0.97%	0.76%	0.76%	0.88%	1.07%	1.29%	0.60%	1.87%	0.75%	2.36%	1.91%	1.23%	1.04%	1.13%	1.16%	1.80%	1.38%	2.14%	1.60%	0.62%	1.59%	1.94%	1.56%	1.05%	0.96%	1.52%	1.36%	1.66%	0.41%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	534	7	14	17	15	10	11	20	11	11	3	6	23	25	13	8	21	16	12	15	12	11	24	21	23	17	28	9	7	18	7	7	3	5	1	2	1	2	5	2	4	4	8	7	8	8	5	5	14	1	0	7					
		1.30%	0.95%	1.07%	2.14%	1.19%	1.32%	1.31%	2.37%	1.12%	1.22%	0.43%	0.78%	1.84%	2.38%	0.95%	1.09%	2.00%	1.95%	2.29%	1.35%	1.01%	1.61%	2.09%	1.57%	1.35%	1.43%	1.76%	1.07%	0.60%	1.54%	2.18%	1.76%	0.78%	0.95%	0.24%	0.34%	0.22%	0.46%	0.75%	1.38%	1.07%	1.28%	1.25%	0.61%	0.81%	0.89%	1.05%	0.53%	1.63%	1.36%	0.0%	2.91%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	703	16	31	16	25	11	14	13	24	19	14	21	21	9	24	19	25	12	3	15	26	11	12	23	13	18	17	11	18	17	5	7	7	4	8	7	15	11	17	3	8	4	16	18	25	8	5	17	16	2	1	1					
		1.71%	2.18%	2.37%	2.02%	1.98%	1.45%	1.67%	1.54%	2.44%	2.10%	2.02%	2.74%	1.68%	0.85%	1.76%	2.59%	2.38%	1.46%	0.57%	1.35%	2.19%	1.61%	1.04%	1.72%	0.76%	1.52%	1.06%	1.31%	1.55%	1.46%	1.56%	1.76%	1.83%	0.76%	1.97%	1.21%	3.41%	2.55%	2.55%	2.08%	2.14%	1.28%	2.5%	1.59%	2.55%	0.89%	1.05%	1.82%	1.87%	2.73%	1.66%	0.41%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1341	11	45	18	59	23	32	36	39	51	23	28	45	50	47	17	44	35	7	42	44	37	34	53	51	49	87	41	35	48	3	6	8	8	11	5	7	5	3	5	4	1	16	26	20	18	9	28	8	1	1	17					
		3.27%	1.50%	3.44%	2.27%	4.68%	3.05%	3.81%	4.27%	3.97%	5.66%	3.33%	3.65%	3.6%	4.76%	3.45%	2.31%	4.20%	4.27%	1.33%	3.79%	3.70%	5.42%	2.96%	3.97%	3.01%	4.14%	5.47%	4.90%	3.03%	4.12%	0.93%	1.51%	2.09%	1.53%	2.71%	0.87%	1.59%	1.16%	0.45%	3.47%	1.07%	0.32%	2.5%	2.29%	2.04%	2.00%	1.89%	3.01%	0.93%	1.36%	1.66%	7.08%					
22	"5. ""За Русь Святую"""	137	1	2	3	4	6	4	3	6	4	4	5	4	2	4	3	1	3	1	4	2	3	5	5	4	6	3	4	2	2	1	4	1	4	2	1	0	1	2	0	1	2	0	1	1	4	1	2	5	2	1	1					
		0.33%	0.13%	0.15%	0.37%	0.31%	0.79%	0.47%	0.35%	0.61%	0.44%	0.57%	0.65%	0.32%	0.19%	0.29%	0.40%	0.09%	0.36%	0.19%	0.36%	0.16%	0.43%	0.43%	0.37%	0.23%	0.50%	0.18%	0.47%	0.17%	0.17%	0.31%	1.01%	0.26%	0.76%	0.49%	0.17%	0.0%	0.23%	0.30%	0.0%	0.26%	0.64%	0.0%	0.08%	0.10%	0.44%	0.21%	0.21%	0.58%	2.73%	1.66%	0.41%					
23	"6. ""Объединенная Российская партия ""Русь"""	94	5	6	1	0	2	3	1	0	3	1	0	2	5	2	0	0	0	1	4	2	2	3	1	3	2	3	1	4	4	0	4	2	2	0	1	3	0	1	0	0	2	2	1	1	5	1	3	4	0	1	0					
		0.22%	0.68%	0.45%	0.12%	0.0%	0.26%	0.35%	0.11%	0.0%	0.33%	0.14%	0.0%	0.16%	0.47%	0.14%	0.0%	0.0%	0.0%	0.19%	0.36%	0.16%	0.29%	0.26%	0.07%	0.17%	0.16%	0.18%	0.11%	0.34%	0.34%	0.0%	1.01%	0.52%	0.38%	0.0%	0.17%	0.68%	0.0%	0.15%	0.0%	0.0%	0.64%	0.31%	0.08%	0.10%	0.55%	0.21%	0.32%	0.46%	0.0%	1.66%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	262	6	13	3	6	5	4	2	3	4	3	6	10	8	19	0	8	6	4	4	5	4	8	14	13	8	9	4	3	8	5	1	1	2	8	7	1	2	3	2	4	0	3	5	5	4	6	8	2	0	0	3					
		0.63%	0.81%	0.99%	0.37%	0.47%	0.66%	0.47%	0.23%	0.30%	0.44%	0.43%	0.78%	0.8%	0.76%	1.39%	0.0%	0.76%	0.73%	0.76%	0.36%	0.42%	0.58%	0.69%	1.05%	0.76%	0.67%	0.56%	0.47%	0.25%	0.68%	1.56%	0.25%	0.26%	0.38%	1.97%	1.21%	0.22%	0.46%	0.45%	1.38%	1.07%	0.0%	0.46%	0.44%	0.51%	0.44%	1.26%	0.86%	0.23%	0.0%	0.0%	1.25%					
25	"8. ""Народно-республиканская партия России"""	20	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	2	0	1	2	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	2	1	0	0	1	0	0	0					
		0.04%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.08%	0.09%	0.0%	0.0%	0.19%	0.0%	0.19%	0.18%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.08%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.69%	0.0%	0.0%	0.15%	0.0%	0.20%	0.11%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	140	0	1	2	5	1	1	5	3	6	1	5	3	4	5	1	6	4	3	4	10	1	4	8	5	6	5	2	5	1	1	3	0	1	1	4	1	0	1	1	1	1	1	5	3	1	2	1	4	0	0	1					
		0.34%	0.0%	0.07%	0.25%	0.39%	0.13%	0.11%	0.59%	0.30%	0.66%	0.14%	0.65%	0.24%	0.38%	0.36%	0.13%	0.57%	0.48%	0.57%	0.36%	0.84%	0.14%	0.34%	0.60%	0.29%	0.50%	0.31%	0.23%	0.43%	0.08%	0.31%	0.75%	0.0%	0.19%	0.24%	0.69%	0.22%	0.0%	0.15%	0.69%	0.26%	0.32%	0.15%	0.44%	0.30%	0.11%	0.42%	0.10%	0.46%	0.0%	0.0%	0.41%					
27	"10. ""Аграрная партия России"""	855	16	25	23	34	23	13	19	13	14	7	17	29	17	20	8	27	27	11	27	17	23	22	31	34	37	35	23	37	13	2	8	5	4	7	4	13	9	8	6	4	8	11	19	33	15	6	22	22	0	2	5					
		2.08%	2.18%	1.91%	2.90%	2.70%	3.05%	1.55%	2.25%	1.32%	1.55%	1.01%	2.21%	2.32%	1.61%	1.46%	1.09%	2.57%	3.30%	2.09%	2.44%	1.43%	3.37%	1.91%	2.32%	2.00%	3.13%	2.20%	2.75%	3.20%	1.11%	0.62%	2.02%	1.31%	0.76%	1.72%	0.69%	2.96%	2.09%	1.20%	4.16%	1.07%	2.57%	1.71%	1.67%	3.37%	1.67%	1.26%	2.36%	2.57%	0.0%	3.33%	2.08%					
28	"11. ""Истинные патриоты России"""	89	1	0	1	1	1	3	3	4	2	3	3	1	3	2	1	8	4	4	1	0	1	2	1	1	4	3	2	4	2	0	1	0	5	2	1	0	0	0	0	2	0	4	0	3	0	0	3	2	0	0	0					
		0.21%	0.13%	0.0%	0.12%	0.07%	0.13%	0.35%	0.35%	0.40%	0.22%	0.43%	0.39%	0.08%	0.28%	0.14%	0.13%	0.76%	0.48%	0.76%	0.09%	0.0%	0.14%	0.17%	0.07%	0.05%	0.33%	0.18%	0.23%	0.34%	0.17%	0.0%	0.25%	0.0%	0.95%	0.49%	0.17%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.62%	0.0%	0.30%	0.0%	0.0%	0.32%	0.23%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	1380	79	46	28	62	29	39	29	35	33	25	31	38	24	30	36	42	20	11	32	46	21	37	37	59	35	45	30	34	27	9	14	8	15	14	16	15	17	17	9	14	4	23	43	25	21	10	31	24	2	0	9					
		3.36%	10.77%	3.52%	3.53%	4.92%	3.84%	4.65%	3.44%	3.57%	3.66%	3.62%	4.04%	3.04%	2.28%	2.20%	4.91%	4.01%	2.44%	2.09%	2.89%	3.87%	3.07%	3.22%	2.77%	3.48%	2.96%	2.83%	3.58%	2.94%	2.31%	2.81%	3.53%	2.09%	2.87%	3.45%	2.78%	3.41%	3.95%	2.55%	6.25%	3.75%	1.28%	3.59%	3.80%	2.55%	2.34%	2.10%	3.33%	2.81%	2.73%	0.0%	3.75%					
30	"13. ""Демократическая партия России"""	103	3	2	2	6	1	2	0	1	3	0	0	8	4	3	0	4	3	0	3	1	1	3	2	0	1	4	4	5	2	1	0	1	0	0	4	4	1	1	0	3	2	1	1	6	3	1	2	3	0	1	0					
		0.25%	0.40%	0.15%	0.25%	0.47%	0.13%	0.23%	0.0%	0.10%	0.33%	0.0%	0.0%	0.64%	0.38%	0.22%	0.0%	0.38%	0.36%	0.0%	0.27%	0.08%	0.14%	0.26%	0.15%	0.0%	0.08%	0.25%	0.47%	0.43%	0.17%	0.31%	0.0%	0.26%	0.0%	0.0%	0.69%	0.91%	0.23%	0.15%	0.0%	0.80%	0.64%	0.15%	0.08%	0.61%	0.33%	0.21%	0.21%	0.35%	0.0%	1.66%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	123	3	0	3	2	1	6	0	3	1	8	0	3	3	7	6	0	2	2	1	4	0	2	6	7	5	2	3	8	4	1	2	1	3	1	1	1	0	1	0	3	1	1	7	2	2	1	0	1	0	0	2					
		0.30%	0.40%	0.0%	0.37%	0.15%	0.13%	0.71%	0.0%	0.30%	0.11%	1.15%	0.0%	0.24%	0.28%	0.51%	0.81%	0.0%	0.24%	0.38%	0.09%	0.33%	0.0%	0.17%	0.45%	0.41%	0.42%	0.12%	0.35%	0.69%	0.34%	0.31%	0.50%	0.26%	0.57%	0.24%	0.17%	0.22%	0.0%	0.15%	0.0%	0.80%	0.32%	0.15%	0.61%	0.20%	0.22%	0.21%	0.0%	0.11%	0.0%	0.0%	0.83%					
32	"15. ""Партия СЛОН"""	63	1	3	1	2	1	0	2	4	0	0	1	1	0	11	1	1	2	0	2	3	1	3	2	0	3	4	2	1	3	0	0	1	0	1	0	0	0	1	0	0	0	0	0	2	2	0	1	0	0	0	0					
		0.15%	0.13%	0.22%	0.12%	0.15%	0.13%	0.0%	0.23%	0.40%	0.0%	0.0%	0.13%	0.08%	0.0%	0.80%	0.13%	0.09%	0.24%	0.0%	0.18%	0.25%	0.14%	0.26%	0.15%	0.0%	0.25%	0.25%	0.23%	0.08%	0.25%	0.0%	0.0%	0.26%	0.0%	0.24%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.22%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2139	28	78	49	76	52	31	26	62	45	23	31	58	45	75	22	55	49	15	69	77	34	70	78	110	69	95	42	78	73	17	14	15	14	17	25	11	16	24	2	15	5	46	77	59	49	23	39	37	5	0	14					
		5.22%	3.81%	5.97%	6.18%	6.03%	6.89%	3.69%	3.08%	6.32%	4.99%	3.33%	4.04%	4.64%	4.28%	5.50%	3.00%	5.25%	5.99%	2.86%	6.23%	6.49%	4.98%	6.10%	5.85%	6.50%	5.84%	5.97%	5.02%	6.75%	6.27%	5.31%	3.53%	3.93%	2.68%	4.19%	4.35%	2.50%	3.72%	3.60%	1.38%	4.02%	1.60%	7.18%	6.80%	6.03%	5.46%	4.84%	4.19%	4.33%	6.84%	0.0%	5.83%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	78	1	0	3	1	2	1	2	2	5	2	3	5	3	0	2	3	0	1	2	1	0	0	2	2	4	1	2	0	1	0	1	1	2	1	0	0	1	3	0	0	1	5	1	1	4	4	2	0	0	0	0					
		0.19%	0.13%	0.0%	0.37%	0.07%	0.26%	0.11%	0.23%	0.20%	0.55%	0.28%	0.39%	0.4%	0.28%	0.0%	0.27%	0.28%	0.0%	0.19%	0.18%	0.08%	0.0%	0.0%	0.15%	0.11%	0.33%	0.06%	0.23%	0.0%	0.08%	0.0%	0.25%	0.26%	0.38%	0.24%	0.0%	0.0%	0.23%	0.45%	0.0%	0.0%	0.32%	0.78%	0.08%	0.10%	0.44%	0.84%	0.21%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	6653	83	170	129	175	111	122	131	161	134	137	124	195	196	226	123	159	137	95	181	182	96	199	205	319	206	280	124	189	170	63	61	55	68	54	104	72	58	112	36	51	67	77	186	186	192	68	174	156	7	8	39					
		16.24%	11.32%	13.01%	16.28%	13.89%	14.72%	14.55%	15.55%	16.42%	14.87%	19.85%	16.18%	15.6%	18.66%	16.59%	16.78%	15.18%	16.74%	18.12%	16.36%	15.34%	14.07%	17.36%	15.37%	18.85%	17.44%	17.62%	14.83%	16.37%	14.60%	19.68%	15.40%	14.43%	13.05%	13.33%	18.11%	16.40%	13.48%	16.81%	25.0%	13.67%	21.54%	12.03%	16.44%	19.01%	21.40%	14.31%	18.70%	18.26%	9.58%	13.33%	16.25%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	521	9	12	6	15	12	16	12	14	14	11	13	10	14	24	5	19	9	9	12	8	7	9	20	14	15	16	13	10	12	3	2	6	9	2	11	8	4	7	2	7	5	6	17	22	10	11	15	11	1	0	2					
		1.27%	1.22%	0.91%	0.75%	1.19%	1.59%	1.90%	1.42%	1.42%	1.55%	1.59%	1.69%	0.8%	1.33%	1.76%	0.68%	1.81%	1.10%	1.71%	1.08%	0.67%	1.02%	0.78%	1.50%	0.82%	1.27%	1.00%	1.55%	0.86%	1.03%	0.93%	0.50%	1.57%	1.72%	0.49%	1.91%	1.82%	0.93%	1.05%	1.38%	1.87%	1.60%	0.93%	1.50%	2.24%	1.11%	2.31%	1.61%	1.28%	1.36%	0.0%	0.83%					
37	"20. ""Политическая партия ""Единая Россия"""	18172	303	552	328	489	315	412	408	428	379	294	332	563	417	610	360	439	332	243	471	537	318	530	622	736	528	702	354	519	570	140	162	183	272	202	259	186	226	351	51	167	146	272	491	392	389	200	428	384	34	39	107					
		44.37%	41.33%	42.26%	41.41%	38.84%	41.77%	49.16%	48.45%	43.67%	42.06%	42.60%	43.34%	45.04%	39.71%	44.78%	49.11%	41.92%	40.58%	46.37%	42.58%	45.27%	46.62%	46.24%	46.66%	43.49%	44.70%	44.17%	42.34%	44.97%	48.96%	43.75%	40.90%	48.03%	52.20%	49.87%	45.12%	42.36%	52.55%	52.70%	35.41%	44.77%	46.94%	42.5%	43.41%	40.08%	43.36%	42.10%	46.02%	44.96%	46.57%	65.0%	44.58%					
38	"21. ""Российская Конституционно-демократическая партия"""	68	1	5	2	2	2	1	0	1	1	1	0	3	0	1	0	0	1	1	2	3	1	1	1	2	1	2	0	3	0	1	1	0	1	1	2	0	3	0	1	0	3	2	2	8	2	0	1	1	0	1	0					
		0.16%	0.13%	0.38%	0.25%	0.15%	0.26%	0.11%	0.0%	0.10%	0.11%	0.14%	0.0%	0.24%	0.0%	0.07%	0.0%	0.0%	0.12%	0.19%	0.18%	0.25%	0.14%	0.08%	0.07%	0.11%	0.08%	0.12%	0.0%	0.25%	0.0%	0.31%	0.25%	0.0%	0.19%	0.24%	0.34%	0.0%	0.69%	0.0%	0.69%	0.0%	0.96%	0.31%	0.17%	0.81%	0.22%	0.0%	0.10%	0.11%	0.0%	1.66%	0.0%					
39	"22. ""Развитие предпринимательства"""	100	1	4	5	6	6	3	2	1	1	0	1	1	4	6	0	1	6	1	2	1	1	2	8	10	1	7	0	3	1	0	0	1	2	1	0	1	1	0	1	0	0	0	4	0	1	2	0	0	0	0	1					
		0.24%	0.13%	0.30%	0.63%	0.47%	0.79%	0.35%	0.23%	0.10%	0.11%	0.0%	0.13%	0.08%	0.38%	0.44%	0.0%	0.09%	0.73%	0.19%	0.18%	0.08%	0.14%	0.17%	0.60%	0.59%	0.08%	0.44%	0.0%	0.25%	0.08%	0.0%	0.0%	0.26%	0.38%	0.24%	0.0%	0.22%	0.23%	0.0%	0.69%	0.0%	0.0%	0.0%	0.35%	0.0%	0.11%	0.42%	0.0%	0.0%	0.0%	0.0%	0.41%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5395	133	248	110	222	107	90	88	123	117	91	98	164	163	174	89	131	109	46	171	151	85	125	143	214	111	172	114	128	126	45	83	62	65	52	90	80	59	76	15	70	37	122	144	109	104	94	103	104	11	4	23					
		13.17%	18.14%	18.98%	13.88%	17.63%	14.19%	10.73%	10.45%	12.55%	12.98%	13.18%	12.79%	13.12%	15.52%	12.77%	12.14%	12.51%	13.32%	8.77%	15.46%	12.73%	12.46%	10.90%	10.72%	12.64%	9.39%	10.82%	13.63%	11.09%	10.82%	14.06%	20.95%	16.27%	12.47%	12.83%	15.67%	18.22%	13.72%	11.41%	10.41%	18.76%	11.89%	19.06%	12.73%	11.14%	11.59%	19.78%	11.07%	12.17%	15.06%	6.66%	9.58%					
																																																										
41	Против всех	1171	14	30	26	29	23	18	33	23	39	29	19	42	37	43	13	30	25	28	25	40	18	33	30	41	34	43	31	38	46	7	12	5	9	9	14	10	7	12	3	5	7	15	39	32	30	8	28	26	6	0	7					
		2.85%	1.90%	2.29%	3.28%	2.30%	3.05%	2.14%	3.91%	2.34%	4.32%	4.20%	2.48%	3.36%	3.52%	3.15%	1.77%	2.86%	3.05%	5.34%	2.26%	3.37%	2.63%	2.87%	2.25%	2.42%	2.87%	2.70%	3.70%	3.29%	3.95%	2.18%	3.03%	1.31%	1.72%	2.22%	2.43%	2.27%	1.62%	1.80%	2.08%	1.34%	2.25%	2.34%	3.44%	3.27%	3.34%	1.68%	3.01%	3.04%	8.21%	0.0%	2.91%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
