Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Спасская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №2264	УИК №2265	УИК №2266	УИК №2267	УИК №2268	УИК №2269	УИК №2270	УИК №2271	УИК №2272	УИК №2273	УИК №2274	УИК №2275	УИК №2276	УИК №2277	УИК №2278	УИК №2279	УИК №2280	УИК №2281	УИК №2282	УИК №2283	УИК №2284	УИК №2285	УИК №2286	УИК №2287	УИК №2288	УИК №2289	УИК №2290					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	0	2	3	0	0	0	1	0	1	0	0	0	0	0	2	0	0	1	3	0	0	0	1	2	0	0	1					
		0.32%	0.0%	1.96%	1.47%	0.0%	0.0%	0.0%	1.25%	0.0%	0.8%	0.0%	0.0%	0.0%	0.0%	0.0%	1.42%	0.0%	0.0%	0.78%	0.36%	0.0%	0.0%	0.0%	1.23%	0.96%	0.0%	0.0%	0.71%					
27	"10. ""Аграрная партия России"""	424	6	2	12	27	17	15	9	19	23	13	14	23	14	4	9	4	0	22	49	37	29	11	14	10	12	18	11					
		8.21%	2.97%	1.96%	5.88%	18.0%	15.04%	7.31%	11.25%	10.85%	18.4%	6.40%	12.72%	7.34%	16.66%	7.40%	6.42%	3.17%	0.0%	17.32%	5.89%	7.07%	14.21%	8.87%	17.28%	4.80%	5.42%	7.22%	7.91%					
28	"11. ""Истинные патриоты России"""	7	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0					
		0.13%	0.99%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.96%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	43	0	2	0	1	3	3	1	1	0	1	0	3	0	2	1	1	0	1	5	5	2	1	0	2	5	3	0					
		0.83%	0.0%	1.96%	0.0%	0.66%	2.65%	1.46%	1.25%	0.57%	0.0%	0.49%	0.0%	0.95%	0.0%	3.70%	0.71%	0.79%	0.0%	0.78%	0.60%	0.95%	0.98%	0.80%	0.0%	0.96%	2.26%	1.20%	0.0%					
30	"13. ""Демократическая партия России"""	14	1	2	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	3	0	0	0	1	1	2	0	0					
		0.27%	0.49%	1.96%	0.0%	0.0%	0.0%	0.48%	0.0%	0.57%	0.0%	0.0%	1.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	1.23%	0.48%	0.90%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	14	0	0	0	0	0	2	0	1	1	1	2	2	0	0	0	1	0	0	0	1	1	2	0	0	0	0	0					
		0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.0%	0.57%	0.8%	0.49%	1.81%	0.63%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.19%	0.49%	1.61%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	10	1	1	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0					
		0.19%	0.49%	0.98%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.98%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.80%	0.0%	0.0%	0.0%	0.40%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	250	6	2	4	11	3	18	8	5	6	14	3	18	5	3	6	1	2	12	59	20	9	3	3	6	1	12	10					
		4.84%	2.97%	1.96%	1.96%	7.33%	2.65%	8.78%	10.0%	2.85%	4.8%	6.89%	2.72%	5.75%	5.95%	5.55%	4.28%	0.79%	2.94%	9.44%	7.09%	3.82%	4.41%	2.41%	3.70%	2.88%	0.45%	4.81%	7.19%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	41	3	2	0	0	5	1	1	1	3	2	0	0	1	0	1	2	0	3	7	1	1	1	2	2	1	1	0					
		0.79%	1.48%	1.96%	0.0%	0.0%	4.42%	0.48%	1.25%	0.57%	2.4%	0.98%	0.0%	0.0%	1.19%	0.0%	0.71%	1.58%	0.0%	2.36%	0.84%	0.19%	0.49%	0.80%	2.46%	0.96%	0.45%	0.40%	0.0%					
35	"18. ""ЛДПР"""	488	7	3	8	23	9	15	11	10	8	7	8	35	9	1	9	17	2	25	95	60	24	10	10	12	8	39	23					
		9.45%	3.46%	2.94%	3.92%	15.33%	7.96%	7.31%	13.75%	5.71%	6.4%	3.44%	7.27%	11.18%	10.71%	1.85%	6.42%	13.49%	2.94%	19.68%	11.43%	11.47%	11.76%	8.06%	12.34%	5.76%	3.61%	15.66%	16.54%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	149	0	6	0	6	0	6	4	10	6	6	7	11	2	1	5	3	1	3	33	13	2	1	2	6	4	5	6					
		2.88%	0.0%	5.88%	0.0%	4.0%	0.0%	2.92%	5.0%	5.71%	4.8%	2.95%	6.36%	3.51%	2.38%	1.85%	3.57%	2.38%	1.47%	2.36%	3.97%	2.48%	0.98%	0.80%	2.46%	2.88%	1.80%	2.00%	4.31%					
37	"20. ""Политическая партия ""Единая Россия"""	1843	87	27	68	46	35	31	19	49	35	103	33	117	32	36	58	71	51	19	325	231	74	45	25	44	43	93	46					
		35.71%	43.06%	26.47%	33.33%	30.66%	30.97%	15.12%	23.75%	28.0%	28.0%	50.73%	29.99%	37.38%	38.09%	66.66%	41.42%	56.34%	75.0%	14.96%	39.10%	44.16%	36.27%	36.29%	30.86%	21.15%	19.45%	37.34%	33.09%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	0	1	0	0	0	1	0	0	0	2	2	1	0	0	2	1	0	0	1	2	1	0	0	1	1	1	1					
		0.34%	0.0%	0.98%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.98%	1.81%	0.31%	0.0%	0.0%	1.42%	0.79%	0.0%	0.0%	0.12%	0.38%	0.49%	0.0%	0.0%	0.48%	0.45%	0.40%	0.71%					
39	"22. ""Развитие предпринимательства"""	12	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	2	4	0	0					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.8%	0.0%	0.0%	0.0%	0.0%	1.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.49%	0.0%	1.23%	0.96%	1.80%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	862	57	25	80	13	22	54	12	29	24	23	14	66	5	2	20	17	6	14	82	53	26	15	6	66	96	18	17					
		16.70%	28.21%	24.50%	39.21%	8.66%	19.46%	26.34%	15.0%	16.57%	19.2%	11.33%	12.72%	21.08%	5.95%	3.70%	14.28%	13.49%	8.82%	11.02%	9.86%	10.13%	12.74%	12.09%	7.40%	31.73%	43.43%	7.22%	12.23%					
																																		
41	Против всех	143	2	2	4	1	1	10	0	10	2	2	5	7	3	1	5	4	0	2	32	16	8	0	2	5	2	10	7					
		2.77%	0.99%	1.96%	1.96%	0.66%	0.88%	4.87%	0.0%	5.71%	1.6%	0.98%	4.54%	2.23%	3.57%	1.85%	3.57%	3.17%	0.0%	1.57%	3.85%	3.05%	3.92%	0.0%	2.46%	2.40%	0.90%	4.01%	5.03%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
