Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Кашарская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	487	79	19	38	10	12	12	8	28	3	5	10	4	14	22	14	3	5	3	9	8	21	10	4	8	6	25	0	2	16	8	13	5	15	20	14	9	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	412	79	15	35	10	9	12	4	17	3	5	8	1	5	11	11	2	2	2	9	8	19	5	3	4	6	23	0	2	16	7	13	5	13	20	14	9	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	159	24	13	9	4	5	4	2	5	3	4	3	4	2	5	3	2	3	4	9	5	3	3	3	3	2	3	4	4	2	2	2	3	1	5	2	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	75	0	4	3	0	3	0	4	11	0	0	2	3	9	11	3	1	3	1	0	0	2	5	1	4	0	2	0	0	0	1	0	0	2	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	7	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	865	89	79	105	40	41	26	16	7	1	17	3	8	0	2	11	5	9	2	3	11	21	22	4	12	11	72	5	9	28	39	17	28	42	26	31	15	8					
		6.60%	6.86%	12.08%	12.57%	9.39%	13.90%	9.29%	6.99%	1.28%	0.76%	20.00%	0.73%	5.44%	0.00%	0.26%	3.09%	4.67%	4.41%	1.75%	1.14%	4.44%	4.87%	8.91%	3.15%	6.32%	6.29%	9.76%	4.50%	11.39%	6.60%	8.52%	5.06%	10.37%	8.94%	9.29%	8.03%	4.19%	5.80%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	875	65	83	88	55	21	13	5	4	16	6	6	16	23	29	13	10	18	5	1	25	12	34	10	19	29	31	6	5	31	36	39	4	43	25	19	22	8					
		6.68%	5.01%	12.69%	10.54%	12.91%	7.12%	4.64%	2.18%	0.73%	12.12%	7.06%	1.45%	10.88%	4.83%	3.75%	3.65%	9.35%	8.82%	4.39%	0.38%	10.08%	2.78%	13.77%	7.87%	10.00%	16.57%	4.20%	5.41%	6.33%	7.31%	7.86%	11.61%	1.48%	9.15%	8.93%	4.92%	6.15%	5.80%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	62	15	6	5	2	1	0	1	0	0	1	2	1	0	0	2	0	2	1	0	1	1	5	0	1	4	0	0	0	2	0	0	0	4	1	1	3	0					
		0.47%	1.16%	0.92%	0.60%	0.47%	0.34%	0.00%	0.44%	0.00%	0.00%	1.18%	0.48%	0.68%	0.00%	0.00%	0.56%	0.00%	0.98%	0.88%	0.00%	0.40%	0.23%	2.02%	0.00%	0.53%	2.29%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.85%	0.36%	0.26%	0.84%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2107	325	161	250	67	45	58	41	115	14	18	75	1	46	53	46	5	13	16	12	63	116	41	5	46	24	50	11	6	54	99	23	25	59	24	26	50	24					
		16.08%	25.04%	24.62%	29.94%	15.73%	15.25%	20.71%	17.90%	20.95%	10.61%	21.18%	18.16%	0.68%	9.66%	6.86%	12.92%	4.67%	6.37%	14.04%	4.55%	25.40%	26.91%	16.60%	3.94%	24.21%	13.71%	6.78%	9.91%	7.59%	12.74%	21.62%	6.85%	9.26%	12.55%	8.57%	6.74%	13.97%	17.39%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	40	3	3	8	0	1	0	3	1	0	0	0	2	0	1	1	1	2	0	0	1	0	0	0	1	0	3	0	0	3	1	1	0	3	0	1	0	0					
		0.31%	0.23%	0.46%	0.96%	0.00%	0.34%	0.00%	1.31%	0.18%	0.00%	0.00%	0.00%	1.36%	0.00%	0.13%	0.28%	0.93%	0.98%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.53%	0.00%	0.41%	0.00%	0.00%	0.71%	0.22%	0.30%	0.00%	0.64%	0.00%	0.26%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9000	792	316	369	262	183	183	162	415	101	42	324	111	407	686	266	86	155	90	245	140	276	139	104	109	105	568	89	59	302	281	252	213	315	199	302	254	98					
		68.69%	61.02%	48.32%	44.19%	61.50%	62.03%	65.36%	70.74%	75.59%	76.52%	49.41%	78.45%	75.51%	85.50%	88.75%	74.72%	80.37%	75.98%	78.95%	92.80%	56.45%	64.04%	56.28%	81.89%	57.37%	60.00%	76.96%	80.18%	74.68%	71.23%	61.35%	75.00%	78.89%	67.02%	71.07%	78.24%	70.95%	71.01%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	34	1	2	2	0	1	0	1	0	0	0	1	0	0	0	0	0	3	0	2	3	2	2	3	1	0	1	0	0	2	0	1	0	1	2	3	0	0					
		0.26%	0.08%	0.31%	0.24%	0.00%	0.34%	0.00%	0.44%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	1.47%	0.00%	0.76%	1.21%	0.46%	0.81%	2.36%	0.53%	0.00%	0.14%	0.00%	0.00%	0.47%	0.00%	0.30%	0.00%	0.21%	0.71%	0.78%	0.00%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
