Выборы Президента Российской Федерации																																	
																																	
Наименование Избирательной комиссии:    Лиманская																																	
																																	
Итоги голосования 																																	
																																	
		Сумма	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282					
18	. Глазьев Сергей Юрьевич	563	37	64	51	60	5	36	39	20	29	6	2	4	3	15	9	13	11	40	43	23	2	7	33	8	3	0					
		3.80%	4.66%	5.94%	4.35%	6.56%	2.07%	3.85%	5.27%	2.74%	3.19%	1.42%	2.27%	2.96%	2.50%	2.20%	2.36%	8.44%	1.94%	3.68%	4.86%	4.99%	0.48%	4.70%	3.75%	2.31%	0.85%	0.00%					
19	. Малышкин Олег Александрович	428	22	40	42	36	10	18	19	40	34	11	4	7	2	10	6	4	16	23	19	9	2	1	32	8	10	3					
		2.89%	2.77%	3.71%	3.58%	3.94%	4.13%	1.92%	2.57%	5.47%	3.74%	2.60%	4.55%	5.19%	1.67%	1.47%	1.57%	2.60%	2.83%	2.12%	2.15%	1.95%	0.48%	0.67%	3.64%	2.31%	2.85%	1.85%					
20	. Миронов Сергей Михайлович	111	10	9	6	8	1	9	8	3	5	3	1	2	2	6	1	2	4	6	8	1	3	2	4	2	3	2					
		0.75%	1.26%	0.84%	0.51%	0.88%	0.41%	0.96%	1.08%	0.41%	0.55%	0.71%	1.14%	1.48%	1.67%	0.88%	0.26%	1.30%	0.71%	0.55%	0.90%	0.22%	0.72%	1.34%	0.45%	0.58%	0.85%	1.23%					
21	. Путин Владимир Владимирович	8710	453	604	644	521	133	430	365	546	591	326	58	94	94	426	183	80	391	598	424	195	285	101	586	252	212	118					
		58.85%	57.05%	56.08%	54.90%	57.00%	54.96%	45.94%	49.32%	74.69%	65.02%	77.07%	65.91%	69.63%	78.33%	62.56%	47.91%	51.95%	69.08%	55.06%	47.91%	42.30%	68.67%	67.79%	66.59%	72.62%	60.40%	72.84%					
22	. Хакамада Ирина Муцуовна	405	26	34	36	26	9	23	18	8	24	3	0	3	1	20	6	4	11	47	12	19	16	13	22	8	16	0					
		2.74%	3.27%	3.16%	3.07%	2.84%	3.72%	2.46%	2.43%	1.09%	2.64%	0.71%	0.00%	2.22%	0.83%	2.94%	1.57%	2.60%	1.94%	4.33%	1.36%	4.12%	3.86%	8.72%	2.50%	2.31%	4.56%	0.00%					
23	. Харитонов Николай Михайлович	4082	223	279	338	225	73	393	270	89	199	62	21	20	16	188	160	49	112	344	361	192	93	16	172	65	88	34					
		27.58%	28.09%	25.91%	28.82%	24.62%	30.17%	41.99%	36.49%	12.18%	21.89%	14.66%	23.86%	14.81%	13.33%	27.61%	41.88%	31.82%	19.79%	31.68%	40.79%	41.65%	22.41%	10.74%	19.55%	18.73%	25.07%	20.99%					
																																	
24	Против всех	355	19	35	46	32	7	22	19	8	18	4	2	5	1	8	7	1	13	20	9	18	10	9	21	4	13	4					
		2.40%	2.39%	3.25%	3.92%	3.50%	2.89%	2.35%	2.57%	1.09%	1.98%	0.95%	2.27%	3.70%	0.83%	1.17%	1.83%	0.65%	2.30%	1.84%	1.02%	3.90%	2.41%	6.04%	2.39%	1.15%	3.70%	2.47%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
