Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Городовиковская 																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82					
		2.10%	2.46%	3.41%	1.71%	1.71%	20.0%	3.13%	2.15%	2.09%	2.60%	1.13%	2.91%	0.0%	5.55%	1.17%	3.52%	2.12%	1.56%	0.0%	1.19%	1.06%	0.0%	1.41%	0.86%	0.0%	4.08%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	141	15	8	16	24	0	10	7	4	2	2	1	0	1	10	2	14	10	0	6	1	0	2	3	0	3					
		1.57%	2.05%	1.30%	1.71%	2.16%	0.0%	1.30%	1.00%	0.69%	1.73%	1.13%	0.97%	0.0%	1.85%	2.34%	2.35%	2.12%	3.13%	0.0%	1.43%	1.06%	0.0%	0.56%	2.60%	0.0%	1.11%					
22	"5. ""За Русь Святую"""	39	3	2	3	3	0	5	2	5	0	0	0	1	0	1	0	5	2	0	3	0	0	1	2	0	1					
		0.43%	0.41%	0.32%	0.32%	0.27%	0.0%	0.65%	0.28%	0.87%	0.0%	0.0%	0.0%	1.53%	0.0%	0.23%	0.0%	0.75%	0.62%	0.0%	0.71%	0.0%	0.0%	0.28%	1.73%	0.0%	0.37%					
23	"6. ""Объединенная Российская партия ""Русь"""	52	5	3	9	2	0	4	3	2	5	2	1	0	2	2	0	3	4	0	2	0	1	0	1	0	1					
		0.58%	0.68%	0.48%	0.96%	0.18%	0.0%	0.52%	0.43%	0.34%	4.34%	1.13%	0.97%	0.0%	3.70%	0.46%	0.0%	0.45%	1.25%	0.0%	0.47%	0.0%	0.99%	0.0%	0.86%	0.0%	0.37%					
24	"7. ""Новый курс - Автомобильная Россия"""	60	3	0	8	11	0	5	5	7	1	1	0	0	0	2	0	8	2	0	3	2	0	0	1	0	1					
		0.67%	0.41%	0.0%	0.85%	0.99%	0.0%	0.65%	0.71%	1.22%	0.86%	0.56%	0.0%	0.0%	0.0%	0.46%	0.0%	1.21%	0.62%	0.0%	0.71%	2.12%	0.0%	0.0%	0.86%	0.0%	0.37%					
25	"8. ""Народно-республиканская партия России"""	18	0	1	2	2	0	0	1	3	1	0	0	0	1	0	1	2	1	0	0	0	1	1	0	0	1					
		0.20%	0.0%	0.16%	0.21%	0.18%	0.0%	0.0%	0.14%	0.52%	0.86%	0.0%	0.0%	0.0%	1.85%	0.0%	1.17%	0.30%	0.31%	0.0%	0.0%	0.0%	0.99%	0.28%	0.0%	0.0%	0.37%					
26	"9. ""Российская экологическая партия ""Зеленые"""	67	12	8	4	10	0	4	4	1	0	0	0	0	2	2	0	7	7	0	0	1	0	2	2	0	1					
		0.74%	1.64%	1.30%	0.42%	0.90%	0.0%	0.52%	0.57%	0.17%	0.0%	0.0%	0.0%	0.0%	3.70%	0.46%	0.0%	1.06%	2.19%	0.0%	0.0%	1.06%	0.0%	0.56%	1.73%	0.0%	0.37%					
27	"10. ""Аграрная партия России"""	392	39	22	20	22	0	24	80	20	4	3	4	0	3	19	6	33	16	1	25	4	8	16	4	5	14					
		4.38%	5.33%	3.57%	2.14%	1.98%	0.0%	3.13%	11.49%	3.49%	3.47%	1.70%	3.88%	0.0%	5.55%	4.44%	7.05%	5.01%	5.01%	2.12%	5.98%	4.25%	7.92%	4.51%	3.47%	4.16%	5.20%					
28	"11. ""Истинные патриоты России"""	29	1	0	0	0	0	2	6	2	0	0	0	0	0	7	0	2	8	0	0	1	0	0	0	0	0					
		0.32%	0.13%	0.0%	0.0%	0.0%	0.0%	0.26%	0.86%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	1.63%	0.0%	0.30%	2.50%	0.0%	0.0%	1.06%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	74	7	2	7	6	0	7	13	7	0	2	0	0	0	2	0	8	3	0	1	0	2	1	1	1	4					
		0.82%	0.95%	0.32%	0.74%	0.54%	0.0%	0.91%	1.86%	1.22%	0.0%	1.13%	0.0%	0.0%	0.0%	0.46%	0.0%	1.21%	0.94%	0.0%	0.23%	0.0%	1.98%	0.28%	0.86%	0.83%	1.48%					
30	"13. ""Демократическая партия России"""	17	0	2	1	0	0	0	0	3	1	0	0	0	0	2	1	2	1	0	0	0	1	3	0	0	0					
		0.18%	0.0%	0.32%	0.10%	0.0%	0.0%	0.0%	0.0%	0.52%	0.86%	0.0%	0.0%	0.0%	0.0%	0.46%	1.17%	0.30%	0.31%	0.0%	0.0%	0.0%	0.99%	0.84%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	59	5	2	3	4	0	1	2	1	1	1	1	0	1	1	0	4	5	0	1	0	4	18	1	0	3					
		0.65%	0.68%	0.32%	0.32%	0.36%	0.0%	0.13%	0.28%	0.17%	0.86%	0.56%	0.97%	0.0%	1.85%	0.23%	0.0%	0.60%	1.56%	0.0%	0.23%	0.0%	3.96%	5.08%	0.86%	0.0%	1.11%					
32	"15. ""Партия СЛОН"""	39	0	1	1	1	0	0	3	26	0	3	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0					
		0.43%	0.0%	0.16%	0.10%	0.09%	0.0%	0.0%	0.43%	4.54%	0.0%	1.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.31%	0.0%	0.0%	1.06%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	596	85	58	84	126	0	56	43	1	2	5	2	0	3	16	1	29	14	0	16	0	8	17	8	3	19					
		6.65%	11.62%	9.43%	8.99%	11.39%	0.0%	7.32%	6.17%	0.17%	1.73%	2.84%	1.94%	0.0%	5.55%	3.74%	1.17%	4.40%	4.38%	0.0%	3.82%	0.0%	7.92%	4.80%	6.95%	2.5%	7.06%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	68	4	2	3	13	0	9	0	5	2	3	0	0	2	6	0	3	5	1	3	0	2	2	0	3	0					
		0.75%	0.54%	0.32%	0.32%	1.17%	0.0%	1.17%	0.0%	0.87%	1.73%	1.70%	0.0%	0.0%	3.70%	1.40%	0.0%	0.45%	1.56%	2.12%	0.71%	0.0%	1.98%	0.56%	0.0%	2.5%	0.0%					
35	"18. ""ЛДПР"""	833	76	75	130	85	0	67	72	27	4	5	9	1	9	33	2	104	49	1	19	15	3	9	6	2	30					
		9.30%	10.39%	12.19%	13.91%	7.68%	0.0%	8.75%	10.34%	4.72%	3.47%	2.84%	8.73%	1.53%	16.66%	7.72%	2.35%	15.80%	15.36%	2.12%	4.54%	15.95%	2.97%	2.54%	5.21%	1.66%	11.15%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	162	27	21	25	19	0	16	5	8	2	1	1	0	2	4	1	14	3	0	2	1	1	6	1	1	1					
		1.81%	3.69%	3.41%	2.67%	1.71%	0.0%	2.09%	0.71%	1.39%	1.73%	0.56%	0.97%	0.0%	3.70%	0.93%	1.17%	2.12%	0.94%	0.0%	0.47%	1.06%	0.99%	1.69%	0.86%	0.83%	0.37%					
37	"20. ""Политическая партия ""Единая Россия"""	3736	229	213	366	441	3	328	250	315	61	92	26	62	17	174	58	253	114	27	154	38	42	200	69	80	124					
		41.74%	31.32%	34.63%	39.18%	39.87%	30.0%	42.87%	35.91%	55.06%	53.04%	52.27%	25.24%	95.38%	31.48%	40.74%	68.23%	38.44%	35.73%	57.44%	36.84%	40.42%	41.58%	56.49%	59.99%	66.66%	46.09%					
38	"21. ""Российская Конституционно-демократическая партия"""	13	1	0	3	2	0	0	1	2	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1					
		0.14%	0.13%	0.0%	0.32%	0.18%	0.0%	0.0%	0.14%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	1.17%	0.0%	0.0%	0.0%	0.0%	1.06%	0.0%	0.0%	0.0%	0.0%	0.37%					
39	"22. ""Развитие предпринимательства"""	26	1	1	6	4	0	5	1	0	0	0	1	0	0	0	1	3	2	0	0	0	0	1	0	0	0					
		0.29%	0.13%	0.16%	0.64%	0.36%	0.0%	0.65%	0.14%	0.0%	0.0%	0.0%	0.97%	0.0%	0.0%	0.0%	1.17%	0.45%	0.62%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1441	118	122	171	193	1	129	112	66	6	25	50	1	1	91	2	100	29	7	144	20	2	29	3	3	16					
		16.10%	16.14%	19.83%	18.30%	17.45%	10.0%	16.86%	16.09%	11.53%	5.21%	14.20%	48.54%	1.53%	1.85%	21.31%	2.35%	15.19%	9.09%	14.89%	34.44%	21.27%	1.98%	8.19%	2.60%	2.5%	5.94%					
																																
41	Против всех	333	34	22	23	44	3	33	25	25	9	5	2	0	3	18	3	16	7	3	7	4	7	14	3	9	14					
		3.72%	4.65%	3.57%	2.46%	3.97%	30.0%	4.31%	3.59%	4.37%	7.82%	2.84%	1.94%	0.0%	5.55%	4.21%	3.52%	2.43%	2.19%	6.38%	1.67%	4.25%	6.93%	3.95%	2.60%	7.5%	5.20%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
