Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Балейская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	9	1	1	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1					
		0.16%	0.13%	0.32%	1.12%	0.00%	0.00%	0.94%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.18%	0.00%	0.66%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
