Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Новолялинская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646					
		1.03%	0.19%	0.58%	0.41%	1.42%	2.33%	1.29%	1.62%	0.23%	1.04%	1.25%	1.39%	0.95%	2.95%	0.74%	1.04%	1.0%	1.56%	0.0%	0.0%	3.22%	1.0%	2.85%	0.0%	2.63%	0.0%	1.66%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	259	16	27	25	16	19	27	11	17	14	7	19	19	5	8	9	1	5	1	0	2	2	0	3	3	3	0					
		2.91%	3.07%	2.62%	3.43%	3.25%	4.43%	4.98%	4.47%	4.0%	3.64%	1.75%	2.64%	2.26%	2.10%	1.97%	3.14%	1.0%	7.81%	0.49%	0.0%	1.61%	2.0%	0.0%	3.0%	3.94%	1.30%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	610	32	84	66	37	12	33	17	28	33	29	58	49	31	42	15	2	5	10	1	5	3	0	5	5	4	4					
		6.86%	6.15%	8.15%	9.06%	7.53%	2.80%	6.08%	6.91%	6.58%	8.59%	7.25%	8.06%	5.84%	13.08%	10.37%	5.24%	2.0%	7.81%	4.97%	2.5%	4.03%	3.0%	0.0%	5.0%	6.57%	1.73%	6.66%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	182	8	35	18	12	5	19	2	9	3	7	20	20	1	6	0	1	0	0	2	3	5	1	0	1	3	1					
		2.04%	1.53%	3.39%	2.47%	2.44%	1.16%	3.50%	0.81%	2.11%	0.78%	1.75%	2.78%	2.38%	0.42%	1.48%	0.0%	1.0%	0.0%	0.0%	5.0%	2.41%	5.0%	0.95%	0.0%	1.31%	1.30%	1.66%					
22	"5. ""За Русь Святую"""	49	1	7	5	3	3	5	2	1	2	0	2	2	1	1	4	2	2	0	0	0	1	1	0	0	3	1					
		0.55%	0.19%	0.67%	0.68%	0.61%	0.70%	0.92%	0.81%	0.23%	0.52%	0.0%	0.27%	0.23%	0.42%	0.24%	1.39%	2.0%	3.12%	0.0%	0.0%	0.0%	1.0%	0.95%	0.0%	0.0%	1.30%	1.66%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	1	5	0	4	1	4	2	1	1	0	2	2	1	1	1	0	0	1	0	0	0	0	1	0	1	0					
		0.32%	0.19%	0.48%	0.0%	0.81%	0.23%	0.73%	0.81%	0.23%	0.26%	0.0%	0.27%	0.23%	0.42%	0.24%	0.34%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	1.0%	0.0%	0.43%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	40	0	3	3	3	1	3	1	1	2	5	4	4	0	2	7	0	0	0	0	0	0	0	0	1	0	0					
		0.45%	0.0%	0.29%	0.41%	0.61%	0.23%	0.55%	0.40%	0.23%	0.52%	1.25%	0.55%	0.47%	0.0%	0.49%	2.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.31%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	27	0	3	2	1	1	2	0	1	1	2	0	4	0	0	2	0	0	3	0	1	1	0	0	0	3	0					
		0.30%	0.0%	0.29%	0.27%	0.20%	0.23%	0.36%	0.0%	0.23%	0.26%	0.5%	0.0%	0.47%	0.0%	0.0%	0.69%	0.0%	0.0%	1.49%	0.0%	0.80%	1.0%	0.0%	0.0%	0.0%	1.30%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	26	2	4	1	3	4	0	0	1	0	2	2	2	1	1	0	0	0	1	1	0	1	0	0	0	0	0					
		0.29%	0.38%	0.38%	0.13%	0.61%	0.93%	0.0%	0.0%	0.23%	0.0%	0.5%	0.27%	0.23%	0.42%	0.24%	0.0%	0.0%	0.0%	0.49%	2.5%	0.0%	1.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	213	12	33	10	14	8	14	5	12	11	4	15	20	7	3	5	3	0	2	0	14	7	4	1	1	6	2					
		2.39%	2.30%	3.20%	1.37%	2.85%	1.86%	2.58%	2.03%	2.82%	2.86%	1.0%	2.08%	2.38%	2.95%	0.74%	1.74%	3.0%	0.0%	0.99%	0.0%	11.29%	7.0%	3.80%	1.0%	1.31%	2.60%	3.33%					
28	"11. ""Истинные патриоты России"""	19	0	1	0	1	0	5	0	1	0	5	2	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0					
		0.21%	0.0%	0.09%	0.0%	0.20%	0.0%	0.92%	0.0%	0.23%	0.0%	1.25%	0.27%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5%	0.0%	0.0%	1.90%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	392	25	37	27	19	29	26	8	25	32	31	13	38	6	16	10	1	2	4	3	6	1	2	9	9	12	1					
		4.41%	4.80%	3.59%	3.70%	3.86%	6.77%	4.79%	3.25%	5.88%	8.33%	7.75%	1.80%	4.52%	2.53%	3.95%	3.49%	1.0%	3.12%	1.99%	7.5%	4.83%	1.0%	1.90%	9.0%	11.84%	5.21%	1.66%					
30	"13. ""Демократическая партия России"""	15	1	2	1	0	0	1	1	1	0	1	1	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0					
		0.16%	0.19%	0.19%	0.13%	0.0%	0.0%	0.18%	0.40%	0.23%	0.0%	0.25%	0.13%	0.23%	0.42%	0.24%	0.0%	1.0%	1.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	28	2	3	4	0	3	0	0	1	2	1	7	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0					
		0.31%	0.38%	0.29%	0.54%	0.0%	0.70%	0.0%	0.0%	0.23%	0.52%	0.25%	0.97%	0.0%	1.26%	0.0%	0.34%	0.0%	0.0%	0.0%	2.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	12	0	2	0	0	0	0	0	0	0	1	3	2	0	1	0	0	0	0	0	1	0	0	2	0	0	0					
		0.13%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.41%	0.23%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	2.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	404	22	51	40	17	25	20	8	15	23	24	42	42	7	21	14	6	1	2	3	4	5	4	0	1	2	5					
		4.54%	4.23%	4.95%	5.49%	3.46%	5.84%	3.69%	3.25%	3.52%	5.98%	6.0%	5.84%	5.00%	2.95%	5.18%	4.89%	6.0%	1.56%	0.99%	7.5%	3.22%	5.0%	3.80%	0.0%	1.31%	0.86%	8.33%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	18	6	1	0	1	1	0	1	1	0	0	1	2	0	1	0	0	0	0	0	2	0	0	0	1	0	0					
		0.20%	1.15%	0.09%	0.0%	0.20%	0.23%	0.0%	0.40%	0.23%	0.0%	0.0%	0.13%	0.23%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	1.61%	0.0%	0.0%	0.0%	1.31%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1360	86	157	102	59	70	68	42	82	53	58	135	163	29	66	22	28	16	18	2	11	18	15	13	10	18	19					
		15.31%	16.53%	15.24%	14.01%	12.01%	16.35%	12.54%	17.07%	19.29%	13.80%	14.5%	18.77%	19.42%	12.23%	16.29%	7.69%	28.0%	25.0%	8.95%	5.0%	8.87%	18.0%	14.28%	13.0%	13.15%	7.82%	31.66%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	793	24	84	55	29	34	74	37	23	40	36	104	77	16	35	13	12	6	3	1	10	3	10	21	19	22	5					
		8.93%	4.61%	8.15%	7.55%	5.90%	7.94%	13.65%	15.04%	5.41%	10.41%	9.0%	14.46%	9.17%	6.75%	8.64%	4.54%	12.0%	9.37%	1.49%	2.5%	8.06%	3.0%	9.52%	21.0%	25.0%	9.56%	8.33%					
37	"20. ""Политическая партия ""Единая Россия"""	3406	206	366	285	224	151	176	75	154	134	136	211	331	95	170	150	32	17	141	22	49	40	47	33	21	127	13					
		38.35%	39.61%	35.53%	39.14%	45.62%	35.28%	32.47%	30.48%	36.23%	34.89%	34.0%	29.34%	39.45%	40.08%	41.97%	52.44%	32.0%	26.56%	70.14%	55.0%	39.51%	40.0%	44.76%	33.0%	27.63%	55.21%	21.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	3	2	4	1	0	0	2	1	2	0	2	0	1	1	0	1	0	0	1	1	0	2	0	1	2	0					
		0.30%	0.57%	0.19%	0.54%	0.20%	0.0%	0.0%	0.81%	0.23%	0.52%	0.0%	0.27%	0.0%	0.42%	0.24%	0.0%	1.0%	0.0%	0.0%	2.5%	0.80%	0.0%	1.90%	0.0%	1.31%	0.86%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	1	1	0	1	3	0	0	1	0	2	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0					
		0.15%	0.19%	0.09%	0.0%	0.20%	0.70%	0.0%	0.0%	0.23%	0.0%	0.5%	0.13%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	2.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	477	40	69	37	24	31	37	18	32	11	17	37	23	14	11	23	4	5	9	1	6	5	2	6	0	11	4					
		5.37%	7.69%	6.69%	5.08%	4.88%	7.24%	6.82%	7.31%	7.52%	2.86%	4.25%	5.14%	2.74%	5.90%	2.71%	8.04%	4.0%	7.81%	4.47%	2.5%	4.83%	5.0%	1.90%	6.0%	0.0%	4.78%	6.66%					
																																	
41	Против всех	256	15	34	25	11	9	10	9	13	8	15	16	21	6	8	6	4	1	3	0	4	5	12	6	0	11	4					
		2.88%	2.88%	3.30%	3.43%	2.24%	2.10%	1.84%	3.65%	3.05%	2.08%	3.75%	2.22%	2.50%	2.53%	1.97%	2.09%	4.0%	1.56%	1.49%	0.0%	3.22%	5.0%	11.42%	6.0%	0.0%	4.78%	6.66%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
