Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Беломорская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №202	УИК №203	УИК №205	УИК №206	УИК №207					
19	2.Всероссийская политическая партия «Гражданская Сила»	77	1	5	1	15	14	17	3	3	0	2	0	1	1	1	2	2	1	4	0	2	2	0					
		0.75%	0.52%	0.91%	0.28%	1.18%	1.13%	1.47%	0.61%	0.72%	0.00%	0.50%	0.00%	0.47%	0.63%	0.33%	1.32%	1.82%	0.46%	0.41%	0.00%	0.24%	0.65%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0					
		0.07%	0.52%	0.00%	0.00%	0.08%	0.08%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.31%	0.00%	0.33%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	913	15	72	27	153	140	99	25	34	28	14	2	7	5	11	9	10	8	105	39	91	11	8					
		8.84%	7.85%	13.07%	7.48%	12.04%	11.30%	8.59%	5.11%	8.19%	6.97%	3.52%	1.48%	3.27%	3.13%	3.63%	5.92%	9.09%	3.69%	10.81%	11.96%	11.08%	3.58%	5.59%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	33	1	2	2	8	4	2	1	0	0	0	2	1	1	0	0	0	0	2	1	3	1	2					
		0.32%	0.52%	0.36%	0.55%	0.63%	0.32%	0.17%	0.20%	0.00%	0.00%	0.00%	1.48%	0.47%	0.63%	0.00%	0.00%	0.00%	0.00%	0.21%	0.31%	0.37%	0.33%	1.40%					
23	6.Политическая партия «Партия социальной справедливости»	13	0	3	1	4	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0					
		0.13%	0.00%	0.54%	0.28%	0.31%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.91%	0.46%	0.10%	0.00%	0.12%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	893	17	46	45	103	106	115	56	41	33	24	8	13	9	24	9	13	14	79	28	81	20	9					
		8.65%	8.90%	8.35%	12.47%	8.10%	8.56%	9.97%	11.45%	9.88%	8.21%	6.03%	5.93%	6.07%	5.63%	7.92%	5.92%	11.82%	6.45%	8.14%	8.59%	9.87%	6.51%	6.29%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1054	20	58	23	187	137	113	42	40	40	29	6	22	12	20	13	17	20	95	54	76	28	2					
		10.20%	10.47%	10.53%	6.37%	14.71%	11.06%	9.80%	8.59%	9.64%	9.95%	7.29%	4.44%	10.28%	7.50%	6.60%	8.55%	15.45%	9.22%	9.78%	16.56%	9.26%	9.12%	1.40%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	103	0	7	2	15	10	15	8	5	3	2	0	4	2	2	0	1	6	9	1	7	3	1					
		0.99%	0.00%	1.27%	0.55%	1.18%	0.81%	1.30%	1.64%	1.20%	0.75%	0.50%	0.00%	1.87%	1.25%	0.66%	0.00%	0.91%	2.76%	0.93%	0.31%	0.85%	0.98%	0.70%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6753	127	337	241	704	744	720	335	265	283	318	114	156	126	243	111	65	161	642	191	524	233	113					
		65.38%	66.49%	61.16%	66.76%	55.39%	60.05%	62.45%	68.51%	63.86%	70.40%	79.90%	84.44%	72.90%	78.75%	80.20%	73.03%	59.09%	74.19%	66.12%	58.59%	63.82%	75.90%	79.02%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	231	0	9	10	46	38	43	10	15	7	4	0	1	0	1	6	1	4	12	5	16	1	2					
		2.24%	0.00%	1.63%	2.77%	3.62%	3.07%	3.73%	2.04%	3.61%	1.74%	1.01%	0.00%	0.47%	0.00%	0.33%	3.95%	0.91%	1.84%	1.24%	1.53%	1.95%	0.33%	1.40%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
