Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Беломорская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №202	УИК №203	УИК №205	УИК №206	УИК №207					
		18.72%	15.12%	23.77%	17.69%	24.65%	23.13%	16.98%	16.71%	22.45%	19.79%	17.88%	13.86%	12.00%	12.82%	17.65%	14.56%	13.46%	19.88%	16.31%	13.28%	15.73%	14.60%	5.37%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1474	38	66	44	176	161	188	73	96	69	58	14	33	26	53	11	25	18	94	45	130	36	20					
		16.85%	22.09%	14.80%	15.88%	15.49%	15.07%	18.56%	17.18%	24.49%	17.97%	19.21%	13.86%	18.86%	22.22%	22.27%	10.68%	24.04%	10.84%	13.45%	16.61%	16.62%	15.93%	13.42%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	77	3	0	0	11	9	17	5	1	4	1	0	0	1	3	0	3	2	2	2	9	3	1					
		0.88%	1.74%	0.00%	0.00%	0.97%	0.84%	1.68%	1.18%	0.26%	1.04%	0.33%	0.00%	0.00%	0.85%	1.26%	0.00%	2.88%	1.20%	0.29%	0.74%	1.15%	1.33%	0.67%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1335	24	73	39	211	187	150	68	46	30	43	0	17	13	23	16	16	18	135	56	131	26	13					
		15.26%	13.95%	16.37%	14.08%	18.57%	17.51%	14.81%	16.00%	11.73%	7.81%	14.24%	0.00%	9.71%	11.11%	9.66%	15.53%	15.38%	10.84%	19.31%	20.66%	16.75%	11.50%	8.72%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	224	5	20	7	49	26	25	10	8	8	4	2	1	5	3	2	5	1	19	1	21	2	0					
		2.56%	2.91%	4.48%	2.53%	4.31%	2.43%	2.47%	2.35%	2.04%	2.08%	1.32%	1.98%	0.57%	4.27%	1.26%	1.94%	4.81%	0.60%	2.72%	0.37%	2.69%	0.88%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3748	70	170	131	382	402	425	182	145	178	137	70	95	55	109	56	41	91	316	125	347	117	104					
		42.85%	40.70%	38.12%	47.29%	33.63%	37.64%	41.95%	42.82%	36.99%	46.35%	45.36%	69.31%	54.29%	47.01%	45.80%	54.37%	39.42%	54.82%	45.21%	46.13%	44.37%	51.77%	69.80%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	62	2	1	4	5	11	14	0	2	3	1	0	0	0	1	1	0	0	6	1	9	0	1					
		0.71%	1.16%	0.22%	1.44%	0.44%	1.03%	1.38%	0.00%	0.51%	0.78%	0.33%	0.00%	0.00%	0.00%	0.42%	0.97%	0.00%	0.00%	0.86%	0.37%	1.15%	0.00%	0.67%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
