Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Ноябрьская городская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140					
18	. Глазьев Сергей Юрьевич	1682	56	76	27	65	40	60	59	71	60	61	55	46	48	55	63	54	57	43	63	60	72	47	39	49	39	38	43	57	38	59	34	48					
		2.65%	2.53%	3.36%	1.28%	3.34%	1.89%	3.00%	2.92%	3.42%	3.13%	2.90%	3.16%	2.56%	2.67%	2.52%	3.12%	2.57%	2.86%	2.21%	2.99%	2.95%	3.39%	2.40%	2.70%	2.30%	1.88%	2.38%	1.89%	2.51%	2.30%	2.62%	2.14%	2.88%					
19	. Малышкин Олег Александрович	696	36	18	7	33	7	20	17	16	16	22	23	20	16	15	11	14	25	30	27	19	24	23	30	27	29	19	24	32	31	28	15	22					
		1.10%	1.62%	0.80%	0.33%	1.69%	0.33%	1.00%	0.84%	0.77%	0.83%	1.05%	1.32%	1.11%	0.89%	0.69%	0.54%	0.67%	1.25%	1.54%	1.28%	0.94%	1.13%	1.18%	2.07%	1.27%	1.40%	1.19%	1.06%	1.41%	1.88%	1.24%	0.94%	1.32%					
20	. Миронов Сергей Михайлович	206	8	5	2	9	5	9	9	7	3	9	10	4	2	7	5	7	4	6	6	10	5	10	5	10	7	6	5	12	4	6	5	4					
		0.32%	0.36%	0.22%	0.09%	0.46%	0.24%	0.45%	0.44%	0.34%	0.16%	0.43%	0.57%	0.22%	0.11%	0.32%	0.25%	0.33%	0.20%	0.31%	0.29%	0.49%	0.24%	0.51%	0.35%	0.47%	0.34%	0.38%	0.22%	0.53%	0.24%	0.27%	0.31%	0.24%					
21	. Путин Владимир Владимирович	53293	1831	1766	1906	1562	1910	1601	1686	1702	1573	1741	1397	1415	1476	1796	1654	1734	1688	1674	1764	1717	1788	1646	1196	1837	1799	1378	2000	1937	1377	1882	1417	1443					
		83.88%	82.59%	78.00%	90.29%	80.18%	90.05%	79.93%	83.30%	81.95%	81.97%	82.75%	80.24%	78.79%	82.18%	82.42%	81.92%	82.49%	84.57%	85.85%	83.80%	84.54%	84.06%	84.19%	82.71%	86.20%	86.82%	86.34%	88.11%	85.41%	83.30%	83.46%	89.12%	86.56%					
22	. Хакамада Ирина Муцуовна	2912	105	170	93	125	54	137	99	119	113	101	107	118	113	127	114	121	71	77	103	74	86	62	44	68	46	68	80	86	68	92	35	36					
		4.58%	4.74%	7.51%	4.41%	6.42%	2.55%	6.84%	4.89%	5.73%	5.89%	4.80%	6.15%	6.57%	6.29%	5.83%	5.65%	5.76%	3.56%	3.95%	4.89%	3.64%	4.04%	3.17%	3.04%	3.19%	2.22%	4.26%	3.52%	3.79%	4.11%	4.08%	2.20%	2.16%					
23	. Харитонов Николай Михайлович	3029	124	169	30	104	59	111	102	103	93	92	96	127	87	117	99	108	106	71	79	97	97	115	98	83	67	50	70	90	90	108	84	103					
		4.77%	5.59%	7.46%	1.42%	5.34%	2.78%	5.54%	5.04%	4.96%	4.85%	4.37%	5.51%	7.07%	4.84%	5.37%	4.90%	5.14%	5.31%	3.64%	3.75%	4.78%	4.56%	5.88%	6.78%	3.89%	3.23%	3.13%	3.08%	3.97%	5.44%	4.79%	5.28%	6.18%					
																																							
24	Против всех	1412	57	55	46	43	42	52	47	54	53	67	41	52	45	62	69	54	39	43	48	42	46	35	28	41	43	26	38	46	37	52	0	9					
		2.22%	2.57%	2.43%	2.18%	2.21%	1.98%	2.60%	2.32%	2.60%	2.76%	3.18%	2.35%	2.90%	2.51%	2.85%	3.42%	2.57%	1.95%	2.21%	2.28%	2.07%	2.16%	1.79%	1.94%	1.92%	2.08%	1.63%	1.67%	2.03%	2.24%	2.31%	0.00%	0.54%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
