Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Бодайбинская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143					
		0.34%	0.23%	0.43%	0.22%	0.11%	0.29%	0.36%	0.93%	0.00%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	4.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.44%					
24	7.Политическая партия «Либерально-демократическая партия России»	910	64	40	56	70	55	44	25	34	5	10	36	25	45	86	2	35	30	16	7	54	20	23	72	56					
		8.46%	7.49%	8.51%	6.24%	7.62%	7.87%	8.03%	7.76%	8.50%	4.17%	10.53%	9.70%	6.87%	10.95%	8.29%	5.41%	8.43%	8.82%	10.46%	12.28%	10.67%	7.43%	11.11%	9.01%	12.20%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1077	80	55	111	117	87	57	39	31	6	3	42	31	35	80	1	48	41	26	5	48	26	16	56	36					
		10.02%	9.36%	11.70%	12.36%	12.73%	12.45%	10.40%	12.11%	7.75%	5.00%	3.16%	11.32%	8.52%	8.52%	7.71%	2.70%	11.57%	12.06%	16.99%	8.77%	9.49%	9.67%	7.73%	7.01%	7.84%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	62	4	1	7	5	5	1	0	2	1	0	1	3	1	12	0	3	1	1	0	3	0	1	7	3					
		0.58%	0.47%	0.21%	0.78%	0.54%	0.72%	0.18%	0.00%	0.50%	0.83%	0.00%	0.27%	0.82%	0.24%	1.16%	0.00%	0.72%	0.29%	0.65%	0.00%	0.59%	0.00%	0.48%	0.88%	0.65%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7281	597	313	594	580	454	361	211	283	98	65	234	265	268	738	32	294	225	97	39	337	185	154	544	313					
		67.72%	69.82%	66.60%	66.15%	63.11%	64.95%	65.88%	65.53%	70.75%	81.67%	68.42%	63.07%	72.80%	65.21%	71.17%	86.49%	70.84%	66.18%	63.40%	68.42%	66.60%	68.77%	74.40%	68.09%	68.19%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	117	7	6	10	13	9	8	7	6	0	1	9	2	5	12	0	2	1	0	2	7	0	0	8	2					
		1.09%	0.82%	1.28%	1.11%	1.41%	1.29%	1.46%	2.17%	1.50%	0.00%	1.05%	2.43%	0.55%	1.22%	1.16%	0.00%	0.48%	0.29%	0.00%	3.51%	1.38%	0.00%	0.00%	1.00%	0.44%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
