Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Сосновская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236	УИК №2237	УИК №2238	УИК №2239	УИК №2240	УИК №2241	УИК №2242	УИК №2243	УИК №2244	УИК №2245	УИК №2246	УИК №2247	УИК №2248	УИК №2249	УИК №2250	УИК №2251	УИК №2252	УИК №2253	УИК №2254	УИК №2255	УИК №2256	УИК №2257	УИК №2258	УИК №2259	УИК №2260	УИК №2261	УИК №2262	УИК №2263	УИК №2498					
		0.91%	0.96%	0.52%	1.42%	1.14%	1.06%	0.58%	0.95%	0.48%	0.22%	0.37%	1.36%	1.03%	0.0%	0.0%	1.68%	1.92%	1.66%	2.01%	0.85%	1.05%	0.68%	0.46%	0.0%	0.0%	1.68%	0.42%	0.0%	3.66%	1.17%	0.35%	1.75%	0.47%	1.65%	0.45%	0.96%	0.66%					
22	"5. ""За Русь Святую"""	83	4	5	5	4	4	3	4	5	0	2	0	6	1	1	0	2	2	0	0	2	3	1	2	1	1	2	1	5	2	0	0	8	3	2	1	1					
		0.81%	0.64%	1.31%	0.79%	0.65%	0.84%	0.58%	0.95%	2.41%	0.0%	0.74%	0.0%	1.24%	0.40%	0.51%	0.0%	0.96%	0.30%	0.0%	0.0%	0.70%	2.04%	0.46%	1.51%	0.46%	0.84%	0.85%	0.48%	2.61%	2.35%	0.0%	0.0%	1.88%	1.65%	0.90%	0.96%	0.33%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	0	2	1	0	2	0	1	1	1	1	0	2	0	0	0	0	1	1	3	0	2	2	1	0	0	0	2	3	0	1	0	2	0	1	0	0					
		0.29%	0.0%	0.52%	0.15%	0.0%	0.42%	0.0%	0.23%	0.48%	0.22%	0.37%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.15%	0.67%	2.56%	0.0%	1.36%	0.93%	0.75%	0.0%	0.0%	0.0%	0.97%	1.57%	0.0%	0.35%	0.0%	0.47%	0.0%	0.45%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	52	6	7	3	4	1	3	1	0	1	3	0	2	0	0	1	1	0	1	2	2	0	0	3	0	0	2	0	1	0	2	2	0	1	0	0	3					
		0.50%	0.96%	1.83%	0.47%	0.65%	0.21%	0.58%	0.23%	0.0%	0.22%	1.11%	0.0%	0.41%	0.0%	0.0%	0.84%	0.48%	0.0%	0.67%	1.70%	0.70%	0.0%	0.0%	2.27%	0.0%	0.0%	0.85%	0.0%	0.52%	0.0%	0.70%	3.50%	0.0%	0.55%	0.0%	0.0%	1.00%					
25	"8. ""Народно-республиканская партия России"""	30	4	1	0	1	0	2	0	0	0	0	0	1	0	5	0	1	2	0	0	1	0	0	1	1	0	0	3	0	1	0	0	0	2	2	0	2					
		0.29%	0.64%	0.26%	0.0%	0.16%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	2.57%	0.0%	0.48%	0.30%	0.0%	0.0%	0.35%	0.0%	0.0%	0.75%	0.46%	0.0%	0.0%	1.45%	0.0%	1.17%	0.0%	0.0%	0.0%	1.10%	0.90%	0.0%	0.66%					
26	"9. ""Российская экологическая партия ""Зеленые"""	32	1	2	3	2	4	1	1	0	0	2	0	0	0	0	2	2	3	0	1	0	0	0	0	0	0	0	1	2	0	1	1	0	2	0	0	1					
		0.31%	0.16%	0.52%	0.47%	0.32%	0.84%	0.19%	0.23%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	1.68%	0.96%	0.45%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	1.04%	0.0%	0.35%	1.75%	0.0%	1.10%	0.0%	0.0%	0.33%					
27	"10. ""Аграрная партия России"""	720	25	26	31	64	47	19	23	15	17	21	1	28	8	2	23	36	21	0	6	23	6	7	24	11	8	20	25	3	4	28	0	9	8	59	24	48					
		7.04%	4.03%	6.82%	4.91%	10.47%	9.97%	3.70%	5.48%	7.24%	3.82%	7.77%	1.36%	5.80%	3.22%	1.03%	19.32%	17.30%	3.17%	0.0%	5.12%	8.07%	4.08%	3.27%	18.18%	5.09%	6.72%	8.58%	12.13%	1.57%	4.70%	9.85%	0.0%	2.12%	4.41%	26.81%	23.07%	16.05%					
28	"11. ""Истинные патриоты России"""	15	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	3	0	1	1	0	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0					
		0.14%	0.16%	0.26%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.84%	1.44%	0.0%	0.67%	0.85%	0.0%	0.0%	0.93%	0.0%	0.0%	0.84%	0.42%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	127	8	7	5	14	6	11	1	0	6	4	0	14	0	1	4	4	3	5	5	4	3	4	0	1	3	0	1	0	0	2	0	4	0	2	1	4					
		1.24%	1.29%	1.83%	0.79%	2.29%	1.27%	2.14%	0.23%	0.0%	1.35%	1.48%	0.0%	2.90%	0.0%	0.51%	3.36%	1.92%	0.45%	3.35%	4.27%	1.40%	2.04%	1.86%	0.0%	0.46%	2.52%	0.0%	0.48%	0.0%	0.0%	0.70%	0.0%	0.94%	0.0%	0.90%	0.96%	1.33%					
30	"13. ""Демократическая партия России"""	40	0	1	2	7	2	1	0	0	1	0	0	2	1	0	0	0	2	0	2	0	1	1	2	1	2	0	3	0	0	3	0	2	0	2	0	2					
		0.39%	0.0%	0.26%	0.31%	1.14%	0.42%	0.19%	0.0%	0.0%	0.22%	0.0%	0.0%	0.41%	0.40%	0.0%	0.0%	0.0%	0.30%	0.0%	1.70%	0.0%	0.68%	0.46%	1.51%	0.46%	1.68%	0.0%	1.45%	0.0%	0.0%	1.05%	0.0%	0.47%	0.0%	0.90%	0.0%	0.66%					
31	"14. ""Великая Россия - Евразийский Союз"""	41	0	2	1	9	0	0	4	0	0	2	3	0	0	0	0	2	1	0	1	1	1	2	2	0	0	0	3	0	1	2	1	2	0	0	0	1					
		0.40%	0.0%	0.52%	0.15%	1.47%	0.0%	0.0%	0.95%	0.0%	0.0%	0.74%	4.10%	0.0%	0.0%	0.0%	0.0%	0.96%	0.15%	0.0%	0.85%	0.35%	0.68%	0.93%	1.51%	0.0%	0.0%	0.0%	1.45%	0.0%	1.17%	0.70%	1.75%	0.47%	0.0%	0.0%	0.0%	0.33%					
32	"15. ""Партия СЛОН"""	15	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	1	1	0	2	2	1	0	0					
		0.14%	0.16%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	1.57%	1.17%	0.35%	0.0%	0.47%	1.10%	0.45%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	932	54	34	57	53	34	35	40	10	35	15	7	46	17	14	10	17	98	23	14	33	16	17	12	24	10	26	9	10	8	39	10	34	10	18	5	38					
		9.12%	8.72%	8.92%	9.03%	8.67%	7.21%	6.82%	9.54%	4.83%	7.88%	5.55%	9.58%	9.54%	6.85%	7.21%	8.40%	8.17%	14.82%	15.43%	11.96%	11.57%	10.88%	7.94%	9.09%	11.11%	8.40%	11.15%	4.36%	5.23%	9.41%	13.73%	17.54%	8.01%	5.52%	8.18%	4.80%	12.70%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	55	0	1	2	0	1	7	1	0	1	6	3	1	0	1	1	1	3	2	3	3	2	1	0	2	2	1	1	3	0	2	0	2	0	0	0	2					
		0.53%	0.0%	0.26%	0.31%	0.0%	0.21%	1.36%	0.23%	0.0%	0.22%	2.22%	4.10%	0.20%	0.0%	0.51%	0.84%	0.48%	0.45%	1.34%	2.56%	1.05%	1.36%	0.46%	0.0%	0.92%	1.68%	0.42%	0.48%	1.57%	0.0%	0.70%	0.0%	0.47%	0.0%	0.0%	0.0%	0.66%					
35	"18. ""ЛДПР"""	767	50	32	64	50	30	49	26	17	29	15	4	39	3	8	7	9	54	11	1	23	8	15	9	13	16	16	20	22	16	11	13	38	13	9	4	23					
		7.50%	8.07%	8.39%	10.14%	8.18%	6.36%	9.55%	6.20%	8.21%	6.53%	5.55%	5.47%	8.09%	1.20%	4.12%	5.88%	4.32%	8.16%	7.38%	0.85%	8.07%	5.44%	7.00%	6.81%	6.01%	13.44%	6.86%	9.70%	11.51%	18.82%	3.87%	22.80%	8.96%	7.18%	4.09%	3.84%	7.69%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	284	19	4	12	13	14	9	10	3	5	8	5	12	7	4	0	3	33	4	8	5	4	14	4	10	3	6	13	6	2	5	3	13	5	7	2	9					
		2.78%	3.06%	1.04%	1.90%	2.12%	2.97%	1.75%	2.38%	1.44%	1.12%	2.96%	6.84%	2.48%	2.82%	2.06%	0.0%	1.44%	4.99%	2.68%	6.83%	1.75%	2.72%	6.54%	3.03%	4.62%	2.52%	2.57%	6.31%	3.14%	2.35%	1.76%	5.26%	3.06%	2.76%	3.18%	1.92%	3.01%					
37	"20. ""Политическая партия ""Единая Россия"""	4108	271	145	292	214	176	226	188	97	243	114	21	217	147	122	48	57	268	77	18	103	58	70	38	83	21	89	49	72	24	85	16	179	90	66	56	68					
		40.21%	43.78%	38.05%	46.27%	35.02%	37.36%	44.05%	44.86%	46.85%	54.72%	42.22%	28.76%	45.02%	59.27%	62.88%	40.33%	27.40%	40.54%	51.67%	15.38%	36.14%	39.45%	32.71%	28.78%	38.42%	17.64%	38.19%	23.78%	37.69%	28.23%	29.92%	28.07%	42.21%	49.72%	29.99%	53.84%	22.74%					
38	"21. ""Российская Конституционно-демократическая партия"""	57	4	0	1	0	0	3	2	0	0	3	3	1	7	0	1	2	2	0	1	4	0	3	2	0	2	0	1	1	1	0	1	4	2	1	0	5					
		0.55%	0.64%	0.0%	0.15%	0.0%	0.0%	0.58%	0.47%	0.0%	0.0%	1.11%	4.10%	0.20%	2.82%	0.0%	0.84%	0.96%	0.30%	0.0%	0.85%	1.40%	0.0%	1.40%	1.51%	0.0%	1.68%	0.0%	0.48%	0.52%	1.17%	0.0%	1.75%	0.94%	1.10%	0.45%	0.0%	1.67%					
39	"22. ""Развитие предпринимательства"""	31	0	1	1	1	3	3	1	0	1	1	0	1	0	0	1	0	1	0	0	2	0	0	1	1	1	3	0	0	2	3	1	0	1	1	0	0					
		0.30%	0.0%	0.26%	0.15%	0.16%	0.63%	0.58%	0.23%	0.0%	0.22%	0.37%	0.0%	0.20%	0.0%	0.0%	0.84%	0.0%	0.15%	0.0%	0.0%	0.70%	0.0%	0.0%	0.75%	0.46%	0.84%	1.28%	0.0%	0.0%	2.35%	1.05%	1.75%	0.0%	0.55%	0.45%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1412	83	63	62	83	71	67	57	15	57	25	12	55	51	21	14	40	79	8	27	37	26	46	9	32	15	32	43	28	13	60	6	59	24	29	4	59					
		13.82%	13.40%	16.53%	9.82%	13.58%	15.07%	13.06%	13.60%	7.24%	12.83%	9.25%	16.43%	11.41%	20.56%	10.82%	11.76%	19.23%	11.95%	5.36%	23.07%	12.98%	17.68%	21.49%	6.81%	14.81%	12.60%	13.73%	20.87%	14.65%	15.29%	21.12%	10.52%	13.91%	13.25%	13.18%	3.84%	19.73%					
																																											
41	Против всех	303	37	13	27	24	19	17	15	14	9	5	2	11	1	8	0	7	22	0	1	10	6	5	1	7	3	4	4	6	2	2	0	9	2	4	1	5					
		2.96%	5.97%	3.41%	4.27%	3.92%	4.03%	3.31%	3.57%	6.76%	2.02%	1.85%	2.73%	2.28%	0.40%	4.12%	0.0%	3.36%	3.32%	0.0%	0.85%	3.50%	4.08%	2.33%	0.75%	3.24%	2.52%	1.71%	1.94%	3.14%	2.35%	0.70%	0.0%	2.12%	1.10%	1.81%	0.96%	1.67%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
