Выборы Президента Российской Федерации																																						
																																						
"Наименование Избирательной комиссии:    Хабаровск, Центральная"																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214					
14	Число неиспользованных открепительных удостоверений	228	5	2	5	10	3	17	2	4	6	16	3	0	9	7	3	18	7	5	19	5	7	17	0	0	0	4	3	13	16	7	15					
15	"Число открепительных удостоверений, выданных в ТИК"	23	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	1	2	2	0	0	2	3	0	0	0	0	1	1	1	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																						
18	. Глазьев Сергей Юрьевич	3135	97	110	136	98	112	130	111	82	51	97	106	104	119	139	113	112	144	142	56	51	108	126	94	6	15	99	127	101	147	108	94					
		6.82%	6.17%	6.94%	9.07%	5.51%	7.26%	7.44%	6.46%	5.69%	4.53%	7.68%	7.27%	5.82%	6.72%	8.42%	6.85%	6.60%	8.16%	9.04%	6.02%	6.46%	8.21%	8.19%	3.80%	4.00%	10.42%	5.65%	7.46%	7.03%	7.85%	6.66%	5.72%					
19	. Малышкин Олег Александрович	1000	36	35	42	28	27	22	38	31	47	20	40	42	43	23	33	61	34	19	17	25	24	48	74	2	2	25	33	25	35	27	42					
		2.17%	2.29%	2.21%	2.80%	1.57%	1.75%	1.26%	2.21%	2.15%	4.18%	1.58%	2.74%	2.35%	2.43%	1.39%	2.00%	3.59%	1.93%	1.21%	1.83%	3.17%	1.82%	3.12%	2.99%	1.33%	1.39%	1.43%	1.94%	1.74%	1.87%	1.66%	2.56%					
20	. Миронов Сергей Михайлович	522	17	19	16	19	17	22	27	12	13	13	17	26	16	21	21	16	28	13	10	5	15	30	15	5	4	12	15	18	19	20	21					
		1.13%	1.08%	1.20%	1.07%	1.07%	1.10%	1.26%	1.57%	0.83%	1.16%	1.03%	1.17%	1.46%	0.90%	1.27%	1.27%	0.94%	1.59%	0.83%	1.07%	0.63%	1.14%	1.95%	0.61%	3.33%	2.78%	0.68%	0.88%	1.25%	1.01%	1.23%	1.28%					
21	. Путин Владимир Владимирович	28922	1004	970	902	1205	895	1057	1120	886	749	743	879	1137	1141	957	965	1076	1050	927	599	489	800	972	1850	105	85	1163	1028	885	1142	999	1142					
		62.88%	63.83%	61.20%	60.17%	67.70%	58.00%	60.50%	65.15%	61.44%	66.58%	58.83%	60.29%	63.66%	64.43%	58.00%	58.48%	63.41%	59.52%	59.04%	64.34%	61.98%	60.79%	63.16%	74.81%	70.00%	59.03%	66.34%	60.36%	61.63%	61.00%	61.59%	69.51%					
22	. Хакамада Ирина Муцуовна	3589	141	144	109	132	125	152	153	125	70	114	128	136	130	128	169	118	169	134	83	64	99	84	80	9	2	125	147	118	165	142	94					
		7.80%	8.96%	9.09%	7.27%	7.42%	8.10%	8.70%	8.90%	8.67%	6.22%	9.03%	8.78%	7.61%	7.34%	7.76%	10.24%	6.95%	9.58%	8.54%	8.92%	8.11%	7.52%	5.46%	3.23%	6.00%	1.39%	7.13%	8.63%	8.22%	8.81%	8.75%	5.72%					
23	. Харитонов Николай Михайлович	5158	179	190	180	160	249	205	130	197	118	152	171	202	164	249	195	193	222	210	97	97	176	159	131	3	27	197	217	183	222	166	117					
		11.21%	11.38%	11.99%	12.01%	8.99%	16.14%	11.73%	7.56%	13.66%	10.49%	12.03%	11.73%	11.31%	9.26%	15.09%	11.82%	11.37%	12.59%	13.38%	10.42%	12.29%	13.37%	10.33%	5.30%	2.00%	18.75%	11.24%	12.74%	12.74%	11.86%	10.23%	7.12%					
																																						
24	Против всех	3440	92	113	107	128	112	146	135	99	68	115	107	125	144	128	151	116	115	121	66	55	83	117	217	20	8	120	130	104	126	153	119					
		7.48%	5.85%	7.13%	7.14%	7.19%	7.26%	8.36%	7.85%	6.87%	6.04%	9.11%	7.34%	7.00%	8.13%	7.76%	9.15%	6.84%	6.52%	7.71%	7.09%	6.97%	6.31%	7.60%	8.77%	13.33%	5.56%	6.85%	7.63%	7.24%	6.73%	9.43%	7.24%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
