Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																									
Дата голосования: 02.12.2007																									
																									
Наименование Избирательной комиссии:    Фрязинская городская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №2934	УИК №2935	УИК №2936	УИК №2937	УИК №2938	УИК №2939	УИК №2940	УИК №2941	УИК №2942	УИК №2943	УИК №2944	УИК №2945	УИК №2946	УИК №2947	УИК №2948	УИК №2949	УИК №2950	УИК №2951					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1131	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	26					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	400	24	22	29	32	27	29	14	11	17	14	21	22	25	24	31	25	22	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	374	29	17	34	27	21	24	15	17	14	14	21	24	14	33	21	14	16	19					
14	Число погашенных неиспользованных открепительных удостоверений	731	41	43	36	33	38	36	51	54	48	51	44	43	40	41	34	40	43	15					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	89	1	3	8	7	6	11	1	3	1	3	7	2	4	8	11	6	6	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
18	1.Политическая партия «Аграрная партия России»	1096	74	51	57	38	65	65	61	50	53	62	69	65	72	92	69	71	71	11					
		3.91%	4.49%	3.75%	3.42%	2.56%	3.73%	3.58%	3.76%	3.92%	3.67%	4.09%	4.15%	3.74%	4.17%	5.16%	3.89%	4.14%	4.27%	3.06%					
19	2.Всероссийская политическая партия «Гражданская Сила»	564	24	25	52	35	34	48	18	18	32	33	21	35	42	24	37	36	42	8					
		2.01%	1.46%	1.84%	3.12%	2.36%	1.95%	2.64%	1.11%	1.41%	2.22%	2.18%	1.26%	2.01%	2.43%	1.35%	2.09%	2.10%	2.53%	2.23%					
20	3.Политическая партия «Демократическая партия России»	46	6	2	3	3	2	4	3	3	2	4	2	1	4	2	2	1	2	0					
		0.16%	0.36%	0.15%	0.18%	0.20%	0.11%	0.22%	0.18%	0.24%	0.14%	0.26%	0.12%	0.06%	0.23%	0.11%	0.11%	0.06%	0.12%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4846	243	232	331	254	312	314	303	173	240	265	290	324	259	329	337	305	280	55					
		17.31%	14.74%	17.06%	19.86%	17.12%	17.91%	17.27%	18.67%	13.58%	16.63%	17.48%	17.44%	18.64%	14.99%	18.46%	19.01%	17.79%	16.84%	15.32%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	624	17	26	49	65	69	45	51	17	26	13	44	25	41	39	36	29	29	3					
		2.23%	1.03%	1.91%	2.94%	4.38%	3.96%	2.48%	3.14%	1.33%	1.80%	0.86%	2.65%	1.44%	2.37%	2.19%	2.03%	1.69%	1.74%	0.84%					
23	6.Политическая партия «Партия социальной справедливости»	112	11	4	7	9	9	7	6	1	2	5	7	9	4	10	7	4	10	0					
		0.40%	0.67%	0.29%	0.42%	0.61%	0.52%	0.39%	0.37%	0.08%	0.14%	0.33%	0.42%	0.52%	0.23%	0.56%	0.39%	0.23%	0.60%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2171	154	108	122	108	125	115	115	75	115	142	135	148	150	128	126	138	131	36					
		7.75%	9.34%	7.94%	7.32%	7.28%	7.18%	6.33%	7.09%	5.89%	7.97%	9.37%	8.12%	8.52%	8.68%	7.18%	7.11%	8.05%	7.88%	10.03%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2099	98	104	120	97	129	138	138	87	119	115	159	132	145	142	118	123	112	23					
		7.50%	5.94%	7.65%	7.20%	6.54%	7.41%	7.59%	8.50%	6.83%	8.25%	7.59%	9.56%	7.59%	8.39%	7.97%	6.66%	7.18%	6.73%	6.41%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	522	35	23	42	47	39	28	32	6	34	8	38	26	29	37	35	32	28	3					
		1.86%	2.12%	1.69%	2.52%	3.17%	2.24%	1.54%	1.97%	0.47%	2.36%	0.53%	2.29%	1.50%	1.68%	2.08%	1.97%	1.87%	1.68%	0.84%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14260	926	717	758	727	804	917	789	793	724	797	804	884	897	884	900	892	847	200					
		50.94%	56.16%	52.72%	45.47%	48.99%	46.15%	50.44%	48.61%	62.24%	50.17%	52.57%	48.35%	50.86%	51.91%	49.61%	50.76%	52.04%	50.93%	55.71%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1263	38	51	111	80	115	117	87	37	56	48	69	62	67	80	75	66	90	14					
		4.51%	2.30%	3.75%	6.66%	5.39%	6.60%	6.44%	5.36%	2.90%	3.88%	3.17%	4.15%	3.57%	3.88%	4.49%	4.23%	3.85%	5.41%	3.90%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
