Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Кузнецкая																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	383	30	7	5	9	7	6	26	14	51	21	6	11	4	14	4	6	9	1	9	19	0	15	6	5	3	0	2	9	0	2	13	0	2	8	3	5	8	0	7	16	20					
		1.96%	3.34%	5.10%	2.85%	1.07%	1.07%	0.52%	2.66%	1.59%	6.58%	3.62%	3.82%	2.53%	3.2%	1.67%	1.18%	2.41%	1.21%	0.5%	1.38%	2.69%	0.0%	2.42%	2.10%	1.28%	0.40%	0.0%	3.57%	2.54%	0.0%	2.32%	2.94%	0.0%	2.10%	1.77%	1.01%	3.90%	3.29%	0.0%	1.45%	2.62%	1.41%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	414	21	0	3	6	1	7	22	21	20	19	7	8	0	9	9	1	9	3	25	35	0	8	4	5	6	0	0	6	0	2	11	6	1	10	6	4	3	41	5	22	48					
		2.11%	2.34%	0.0%	1.71%	0.71%	0.15%	0.61%	2.25%	2.39%	2.58%	3.27%	4.45%	1.84%	0.0%	1.07%	2.66%	0.40%	1.21%	1.5%	3.85%	4.95%	0.0%	1.29%	1.40%	1.28%	0.81%	0.0%	0.0%	1.69%	0.0%	2.32%	2.48%	3.97%	1.05%	2.21%	2.03%	3.12%	1.23%	4.72%	1.03%	3.61%	3.40%					
22	"5. ""За Русь Святую"""	104	3	0	1	0	0	7	6	2	4	5	1	2	0	17	2	0	3	3	5	5	0	2	0	3	2	0	0	3	0	0	0	1	3	2	0	1	2	3	2	7	7					
		0.53%	0.33%	0.0%	0.57%	0.0%	0.0%	0.61%	0.61%	0.22%	0.51%	0.86%	0.63%	0.46%	0.0%	2.03%	0.59%	0.0%	0.40%	1.5%	0.77%	0.70%	0.0%	0.32%	0.0%	0.76%	0.27%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.66%	3.15%	0.44%	0.0%	0.78%	0.82%	0.34%	0.41%	1.14%	0.49%					
23	"6. ""Объединенная Российская партия ""Русь"""	52	0	3	1	2	0	0	4	4	3	0	1	0	0	5	2	1	0	1	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	2	2	2	0	0	11					
		0.26%	0.0%	2.18%	0.57%	0.23%	0.0%	0.0%	0.40%	0.45%	0.38%	0.0%	0.63%	0.0%	0.0%	0.59%	0.59%	0.40%	0.0%	0.5%	0.30%	0.14%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.67%	1.56%	0.82%	0.23%	0.0%	0.0%	0.78%					
24	"7. ""Новый курс - Автомобильная Россия"""	108	3	0	0	3	4	4	1	2	7	2	0	4	0	10	1	0	4	1	3	0	1	1	0	1	2	0	0	0	1	0	2	0	0	3	0	0	3	3	2	3	37					
		0.55%	0.33%	0.0%	0.0%	0.35%	0.61%	0.35%	0.10%	0.22%	0.90%	0.34%	0.0%	0.92%	0.0%	1.19%	0.29%	0.0%	0.53%	0.5%	0.46%	0.0%	2.38%	0.16%	0.0%	0.25%	0.27%	0.0%	0.0%	0.0%	1.38%	0.0%	0.45%	0.0%	0.0%	0.66%	0.0%	0.0%	1.23%	0.34%	0.41%	0.49%	2.62%					
25	"8. ""Народно-республиканская партия России"""	37	2	0	1	0	1	1	1	1	2	0	0	1	1	2	1	0	0	3	1	2	0	4	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	4	4	1	1					
		0.18%	0.22%	0.0%	0.57%	0.0%	0.15%	0.08%	0.10%	0.11%	0.25%	0.0%	0.0%	0.23%	0.8%	0.23%	0.29%	0.0%	0.0%	1.5%	0.15%	0.28%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.46%	0.82%	0.16%	0.07%					
26	"9. ""Российская экологическая партия ""Зеленые"""	37	0	0	1	1	2	1	0	3	3	5	0	0	0	2	1	0	1	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	2	1	1	6					
		0.18%	0.0%	0.0%	0.57%	0.11%	0.30%	0.08%	0.0%	0.34%	0.38%	0.86%	0.0%	0.0%	0.0%	0.23%	0.29%	0.0%	0.13%	0.0%	0.30%	0.14%	0.0%	0.16%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.78%	0.0%	0.23%	0.20%	0.16%	0.42%					
27	"10. ""Аграрная партия России"""	715	65	7	13	18	35	17	13	30	26	13	1	9	8	47	35	4	40	6	24	23	0	67	0	7	18	9	0	19	5	6	7	8	2	5	2	6	18	25	21	23	33					
		3.65%	7.25%	5.10%	7.42%	2.15%	5.39%	1.49%	1.33%	3.42%	3.35%	2.24%	0.63%	2.07%	6.4%	5.63%	10.35%	1.61%	5.38%	3.0%	3.69%	3.25%	0.0%	10.84%	0.0%	1.79%	2.44%	3.51%	0.0%	5.36%	6.94%	6.97%	1.58%	5.29%	2.10%	1.10%	0.67%	4.68%	7.40%	2.88%	4.35%	3.77%	2.34%					
28	"11. ""Истинные патриоты России"""	183	0	0	0	5	3	7	4	0	6	0	2	1	0	3	0	0	0	0	0	1	0	0	8	0	120	0	0	3	0	0	0	0	1	0	0	3	0	9	2	0	5					
		0.93%	0.0%	0.0%	0.0%	0.59%	0.46%	0.61%	0.40%	0.0%	0.77%	0.0%	1.27%	0.23%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	2.80%	0.0%	16.32%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	1.05%	0.0%	0.0%	2.34%	0.0%	1.03%	0.41%	0.0%	0.35%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	195	18	2	2	4	3	0	7	8	13	8	0	2	1	5	5	1	7	2	7	7	0	15	5	5	5	0	2	1	0	0	5	1	1	4	2	1	2	12	10	2	20					
		0.99%	2.00%	1.45%	1.14%	0.47%	0.46%	0.0%	0.71%	0.91%	1.67%	1.37%	0.0%	0.46%	0.8%	0.59%	1.47%	0.40%	0.94%	1.0%	1.07%	0.99%	0.0%	2.42%	1.75%	1.28%	0.68%	0.0%	3.57%	0.28%	0.0%	0.0%	1.13%	0.66%	1.05%	0.88%	0.67%	0.78%	0.82%	1.38%	2.07%	0.32%	1.41%					
30	"13. ""Демократическая партия России"""	28	0	0	1	3	1	0	1	2	2	2	0	0	1	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	2	2	2	1	1					
		0.14%	0.0%	0.0%	0.57%	0.35%	0.15%	0.0%	0.10%	0.22%	0.25%	0.34%	0.0%	0.0%	0.8%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.28%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.22%	0.0%	0.0%	0.82%	0.23%	0.41%	0.16%	0.07%					
31	"14. ""Великая Россия - Евразийский Союз"""	34	0	1	0	2	0	5	4	0	2	1	0	0	0	2	0	0	2	3	0	3	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	1	1	0	1	2					
		0.17%	0.0%	0.72%	0.0%	0.23%	0.0%	0.43%	0.40%	0.0%	0.25%	0.17%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.26%	1.5%	0.0%	0.42%	0.0%	0.0%	0.0%	0.25%	0.13%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.11%	0.0%	0.16%	0.14%					
32	"15. ""Партия СЛОН"""	20	1	0	0	0	0	1	2	2	0	2	0	0	0	2	2	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1					
		0.10%	0.11%	0.0%	0.0%	0.0%	0.0%	0.08%	0.20%	0.22%	0.0%	0.34%	0.0%	0.0%	0.0%	0.23%	0.59%	0.0%	0.0%	0.5%	0.0%	0.14%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.41%	0.11%	0.0%	0.0%	0.07%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1223	57	0	4	23	29	33	44	50	62	46	4	18	4	61	40	3	44	22	56	79	0	36	23	15	39	15	7	8	4	0	14	4	4	15	18	10	18	63	55	92	104					
		6.25%	6.36%	0.0%	2.28%	2.74%	4.46%	2.89%	4.50%	5.70%	8.0%	7.93%	2.54%	4.14%	3.2%	7.31%	11.83%	1.20%	5.92%	11.0%	8.62%	11.18%	0.0%	5.82%	8.07%	3.84%	5.30%	5.85%	12.49%	2.25%	5.55%	0.0%	3.16%	2.64%	4.21%	3.32%	6.10%	7.81%	7.40%	7.26%	11.41%	15.10%	7.38%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	65	3	1	1	7	1	3	2	1	3	1	1	3	0	4	4	1	0	0	1	3	0	1	0	0	1	0	0	2	0	1	0	2	0	3	2	0	0	2	2	5	4					
		0.33%	0.33%	0.72%	0.57%	0.83%	0.15%	0.26%	0.20%	0.11%	0.38%	0.17%	0.63%	0.69%	0.0%	0.47%	1.18%	0.40%	0.0%	0.0%	0.15%	0.42%	0.0%	0.16%	0.0%	0.0%	0.13%	0.0%	0.0%	0.56%	0.0%	1.16%	0.0%	1.32%	0.0%	0.66%	0.67%	0.0%	0.0%	0.23%	0.41%	0.82%	0.28%					
35	"18. ""ЛДПР"""	1939	91	26	26	41	17	35	69	91	69	65	16	47	14	130	33	10	82	25	99	60	7	37	40	39	19	25	3	35	5	4	55	33	9	63	20	13	17	85	45	70	269					
		9.92%	10.15%	18.97%	14.85%	4.89%	2.61%	3.07%	7.06%	10.37%	8.90%	11.20%	10.19%	10.82%	11.2%	15.58%	9.76%	4.03%	11.03%	12.5%	15.25%	8.49%	16.66%	5.98%	14.03%	10.0%	2.58%	9.76%	5.35%	9.88%	6.94%	4.65%	12.44%	21.85%	9.47%	13.96%	6.77%	10.15%	6.99%	9.80%	9.33%	11.49%	19.09%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	311	17	2	3	11	3	15	32	19	18	16	2	4	4	20	4	1	8	4	3	10	1	9	4	6	5	0	0	0	0	0	11	3	0	9	5	4	5	28	7	5	13					
		1.59%	1.89%	1.45%	1.71%	1.31%	0.46%	1.31%	3.27%	2.16%	2.32%	2.75%	1.27%	0.92%	3.2%	2.39%	1.18%	0.40%	1.07%	2.0%	0.46%	1.41%	2.38%	1.45%	1.40%	1.53%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	2.48%	1.98%	0.0%	1.99%	1.69%	3.12%	2.05%	3.22%	1.45%	0.82%	0.92%					
37	"20. ""Политическая партия ""Единая Россия"""	9626	478	69	83	408	374	629	569	440	313	231	102	263	67	348	132	183	333	82	266	293	29	352	157	251	407	138	35	143	44	68	251	63	59	251	170	48	132	379	192	258	536					
		49.26%	53.34%	50.36%	47.42%	48.74%	57.62%	55.27%	58.29%	50.17%	40.38%	39.82%	64.96%	60.59%	53.6%	41.72%	39.05%	73.79%	44.81%	41.0%	40.98%	41.50%	69.04%	56.95%	55.08%	64.35%	55.37%	53.90%	62.49%	40.39%	61.11%	79.06%	56.78%	41.72%	62.10%	55.65%	57.62%	37.5%	54.32%	43.71%	39.83%	42.36%	38.04%					
38	"21. ""Российская Конституционно-демократическая партия"""	89	1	1	1	7	3	28	1	3	2	0	0	1	0	2	1	7	4	1	2	2	0	2	0	0	1	0	0	0	0	0	1	0	1	3	1	1	1	2	2	0	7					
		0.45%	0.11%	0.72%	0.57%	0.83%	0.46%	2.46%	0.10%	0.34%	0.25%	0.0%	0.0%	0.23%	0.0%	0.23%	0.29%	2.82%	0.53%	0.5%	0.30%	0.28%	0.0%	0.32%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	1.05%	0.66%	0.33%	0.78%	0.41%	0.23%	0.41%	0.0%	0.49%					
39	"22. ""Развитие предпринимательства"""	47	0	0	0	2	1	4	0	4	4	1	0	0	0	2	0	0	2	0	1	4	0	2	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	1	6	8					
		0.24%	0.0%	0.0%	0.0%	0.23%	0.15%	0.35%	0.0%	0.45%	0.51%	0.17%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.26%	0.0%	0.15%	0.56%	0.0%	0.32%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.66%	0.0%	0.22%	0.0%	0.0%	0.0%	0.11%	0.20%	0.98%	0.56%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2340	54	15	14	203	130	192	104	126	83	87	9	39	18	84	38	23	147	12	91	93	3	24	24	30	57	50	5	60	5	2	42	16	9	47	49	9	13	137	83	46	67					
		11.97%	6.02%	10.94%	8.0%	24.25%	20.03%	16.87%	10.65%	14.36%	10.70%	15.0%	5.73%	8.98%	14.4%	10.07%	11.24%	9.27%	19.78%	6.0%	14.02%	13.17%	7.14%	3.88%	8.42%	7.69%	7.75%	19.53%	8.92%	16.94%	6.94%	2.32%	9.50%	10.59%	9.47%	10.42%	16.61%	7.03%	5.34%	15.80%	17.21%	7.55%	4.75%					
																																																
41	Против всех	672	25	2	3	28	9	14	17	26	28	24	1	13	1	34	12	4	18	14	28	38	1	27	11	6	5	4	1	10	3	0	11	4	1	11	11	9	4	39	14	28	133					
		3.43%	2.79%	1.45%	1.71%	3.34%	1.38%	1.23%	1.74%	2.96%	3.61%	4.13%	0.63%	2.99%	0.8%	4.07%	3.55%	1.61%	2.42%	7.0%	4.31%	5.38%	2.38%	4.36%	3.85%	1.53%	0.68%	1.56%	1.78%	2.82%	4.16%	0.0%	2.48%	2.64%	1.05%	2.43%	3.72%	7.03%	1.64%	4.49%	2.90%	4.59%	9.43%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
