Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Дубенская 																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186					
		0.02%	0.0%	0.0%	0.0%	0.12%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	144	0	0	0	15	16	10	17	0	18	0	2	0	0	5	0	20	5	1	0	5	3	2	14	5	6					
		1.23%	0.0%	0.0%	0.0%	1.82%	2.11%	1.52%	3.89%	0.0%	7.14%	0.0%	0.72%	0.0%	0.0%	1.73%	0.0%	4.14%	1.03%	0.25%	0.0%	0.61%	0.73%	0.94%	2.30%	1.36%	1.23%					
28	"11. ""Истинные патриоты России"""	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	6	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
		0.05%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	77	0	0	0	7	12	14	6	0	6	5	0	0	0	3	0	5	0	2	0	2	7	0	7	1	0					
		0.65%	0.0%	0.0%	0.0%	0.84%	1.58%	2.14%	1.37%	0.0%	2.38%	4.09%	0.0%	0.0%	0.0%	1.04%	0.0%	1.03%	0.0%	0.51%	0.0%	0.24%	1.71%	0.0%	1.15%	0.27%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	6	0	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.26%	0.15%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	214	0	6	0	20	62	57	14	7	3	0	1	0	5	1	0	0	3	1	0	1	14	2	7	5	5					
		1.82%	0.0%	1.46%	0.0%	2.42%	8.17%	8.71%	3.20%	1.22%	1.19%	0.0%	0.36%	0.0%	1.01%	0.34%	0.0%	0.0%	0.62%	0.25%	0.0%	0.12%	3.43%	0.94%	1.15%	1.36%	1.02%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	20	0	0	0	4	4	4	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0					
		0.17%	0.0%	0.0%	0.0%	0.48%	0.52%	0.61%	0.68%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	10279	933	373	72	721	470	474	306	552	180	106	254	504	484	238	75	443	458	380	708	776	329	197	485	312	449					
		87.89%	98.00%	90.97%	85.71%	87.5%	62.00%	72.47%	70.02%	96.33%	71.42%	86.88%	91.69%	94.91%	98.17%	82.63%	94.93%	91.71%	95.21%	97.68%	98.33%	95.80%	80.83%	93.36%	79.90%	85.01%	92.38%					
38	"21. ""Российская Конституционно-демократическая партия"""	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.16%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	5	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.04%	0.0%	0.0%	0.0%	0.24%	0.0%	0.15%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	459	7	18	2	32	93	46	30	9	15	10	2	25	2	28	2	12	10	1	4	21	31	5	11	37	6					
		3.92%	0.73%	4.39%	2.38%	3.88%	12.26%	7.03%	6.86%	1.57%	5.95%	8.19%	0.72%	4.70%	0.40%	9.72%	2.53%	2.48%	2.07%	0.25%	0.55%	2.59%	7.61%	2.36%	1.81%	10.08%	1.23%					
																																
41	Против всех	31	0	2	0	4	8	5	3	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0					
		0.26%	0.0%	0.48%	0.0%	0.48%	1.05%	0.76%	0.68%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	2.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
