Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Унинская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180					
33	"16. ""Родина"" (народно-патриотический союз)"""	367	12	5	4	5	15	16	3	3	3	20	12	32	7	5	8	82	67	34	18	12	4					
		5.52%	6.06%	2.79%	2.27%	5.37%	4.55%	5.90%	1.80%	1.85%	2.54%	6.47%	2.82%	9.30%	3.78%	3.37%	4.65%	7.66%	6.93%	4.35%	6.94%	6.09%	4.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	41	1	2	1	0	4	1	0	0	0	3	2	2	1	1	1	6	2	4	7	1	2					
		0.61%	0.50%	1.11%	0.56%	0.0%	1.21%	0.36%	0.0%	0.0%	0.0%	0.97%	0.47%	0.58%	0.54%	0.67%	0.58%	0.56%	0.20%	0.51%	2.70%	0.50%	2.0%					
35	"18. ""ЛДПР"""	717	20	21	10	13	64	28	9	14	13	48	33	26	33	5	13	116	99	86	25	27	14					
		10.78%	10.10%	11.73%	5.68%	13.97%	19.45%	10.33%	5.42%	8.64%	11.01%	15.53%	7.76%	7.55%	17.83%	3.37%	7.55%	10.84%	10.24%	11.02%	9.65%	13.70%	14.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	166	3	4	7	0	4	3	6	5	4	3	11	5	7	1	0	35	30	23	7	5	3					
		2.49%	1.51%	2.23%	3.97%	0.0%	1.21%	1.10%	3.61%	3.08%	3.38%	0.97%	2.58%	1.45%	3.78%	0.67%	0.0%	3.27%	3.10%	2.94%	2.70%	2.53%	3.0%					
37	"20. ""Политическая партия ""Единая Россия"""	1835	18	31	38	16	68	29	28	33	18	89	118	95	26	33	24	378	369	268	72	35	49					
		27.60%	9.09%	17.31%	21.59%	17.20%	20.66%	10.70%	16.86%	20.37%	15.25%	28.80%	27.76%	27.61%	14.05%	22.29%	13.95%	35.32%	38.19%	34.35%	27.79%	17.76%	49.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	1	1	0	0	2	1	0	1	0	0	1	0	0	0	2	2	0	2	1	1	1					
		0.24%	0.50%	0.55%	0.0%	0.0%	0.60%	0.36%	0.0%	0.61%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	1.16%	0.18%	0.0%	0.25%	0.38%	0.50%	1.0%					
39	"22. ""Развитие предпринимательства"""	17	1	0	0	0	0	1	0	0	1	0	1	1	1	0	1	2	1	5	2	0	0					
		0.25%	0.50%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.84%	0.0%	0.23%	0.29%	0.54%	0.0%	0.58%	0.18%	0.10%	0.64%	0.77%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1488	66	68	67	34	50	107	86	59	27	54	97	88	65	72	69	160	141	116	32	23	7					
		22.38%	33.33%	37.98%	38.06%	36.55%	15.19%	39.48%	51.80%	36.41%	22.88%	17.47%	22.82%	25.58%	35.13%	48.64%	40.11%	14.95%	14.59%	14.87%	12.35%	11.67%	7.0%					
																												
41	Против всех	213	4	2	4	2	7	3	1	5	3	6	17	11	4	4	10	40	40	30	8	7	5					
		3.20%	2.02%	1.11%	2.27%	2.15%	2.12%	1.10%	0.60%	3.08%	2.54%	1.94%	4.0%	3.19%	2.16%	2.70%	5.81%	3.73%	4.14%	3.84%	3.08%	3.55%	5.0%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
