Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																									
Дата голосования: 04.12.2011																																																									
																																																									
Наименование Избирательной комиссии:    Чайковская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №4001	УИК №4002	УИК №4003	УИК №4004	УИК №4005	УИК №4006	УИК №4007	УИК №4008	УИК №4009	УИК №4010	УИК №4011	УИК №4012	УИК №4013	УИК №4014	УИК №4015	УИК №4016	УИК №4017	УИК №4018	УИК №4019	УИК №4020	УИК №4021	УИК №4022	УИК №4023	УИК №4024	УИК №4025	УИК №4026	УИК №4027	УИК №4028	УИК №4029	УИК №4030	УИК №4031	УИК №4032	УИК №4033	УИК №4034	УИК №4035	УИК №4036	УИК №4037	УИК №4038	УИК №4039	УИК №4040	УИК №4041	УИК №4042	УИК №4043	УИК №4044	УИК №4045	УИК №4046	УИК №4047	УИК №4048	УИК №4049	УИК №4050					
		20.36%	25.79%	18.45%	19.68%	22.11%	20.29%	17.99%	19.87%	18.79%	21.56%	18.24%	19.98%	19.72%	15.73%	19.44%	19.63%	15.20%	18.51%	19.46%	22.75%	24.13%	22.06%	22.74%	18.84%	18.95%	11.94%	12.75%	20.22%	25.50%	20.75%	19.08%	20.08%	15.17%	18.72%	31.28%	26.86%	16.61%	26.25%	17.99%	23.03%	22.06%	21.83%	13.49%	21.80%	21.26%	15.49%	18.61%	20.18%	15.05%	24.79%	12.77%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	403	10	7	11	11	12	24	11	9	8	4	10	10	8	9	9	12	16	11	13	16	11	14	12	4	1	1	4	8	8	11	10	1	5	6	3	15	12	4	9	10	5	2	5	3	1	4	0	2	7	4					
		1.03%	0.90%	1.00%	0.83%	0.81%	0.91%	1.55%	0.89%	0.85%	0.73%	0.59%	1.02%	0.82%	1.04%	1.14%	0.87%	0.94%	1.18%	1.29%	0.92%	1.47%	0.94%	1.04%	1.28%	0.99%	0.75%	0.33%	1.50%	0.64%	0.68%	1.53%	1.28%	0.56%	0.82%	1.48%	0.97%	1.26%	2.30%	2.12%	1.18%	1.20%	2.54%	1.59%	1.18%	0.59%	0.47%	0.90%	0.00%	0.97%	1.20%	0.95%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	8355	239	175	289	300	279	279	265	218	267	151	241	239	156	158	215	277	290	182	326	222	245	250	188	65	21	39	65	273	274	161	192	14	168	64	47	357	78	34	189	229	50	27	50	92	42	77	57	34	113	92					
		21.41%	21.55%	25.04%	21.79%	22.11%	21.12%	17.99%	21.49%	20.68%	24.50%	22.21%	24.57%	19.64%	20.29%	20.08%	20.79%	21.59%	21.39%	21.34%	22.96%	20.44%	20.87%	18.64%	20.13%	16.21%	15.67%	12.75%	24.34%	21.96%	23.40%	22.42%	24.55%	7.87%	27.59%	15.76%	15.21%	29.95%	14.94%	17.99%	24.87%	27.46%	25.38%	21.43%	11.85%	18.11%	19.72%	17.26%	25.00%	16.50%	19.32%	21.75%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1346	40	22	41	51	59	97	44	31	28	42	31	35	34	26	32	49	62	27	49	41	45	74	19	5	5	3	4	49	51	12	23	2	32	11	5	28	9	2	14	20	3	2	5	6	4	4	3	0	33	32					
		3.45%	3.61%	3.15%	3.09%	3.76%	4.47%	6.25%	3.57%	2.94%	2.57%	6.18%	3.16%	2.88%	4.42%	3.30%	3.09%	3.82%	4.57%	3.17%	3.45%	3.78%	3.83%	5.52%	2.03%	1.25%	3.73%	0.98%	1.50%	3.94%	4.36%	1.67%	2.94%	1.12%	5.25%	2.71%	1.62%	2.35%	1.72%	1.06%	1.84%	2.40%	1.52%	1.59%	1.18%	1.18%	1.88%	0.90%	1.32%	0.00%	5.64%	7.57%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12639	340	213	435	377	386	522	370	351	311	212	286	387	240	287	347	386	425	286	402	312	310	388	333	182	59	160	92	356	316	229	235	111	172	125	108	391	202	72	243	275	74	52	199	233	113	232	84	105	187	126					
		32.38%	30.66%	30.47%	32.81%	27.78%	29.22%	33.66%	30.01%	33.30%	28.53%	31.18%	29.15%	31.80%	31.21%	36.47%	33.56%	30.09%	31.34%	33.53%	28.31%	28.73%	26.41%	28.93%	35.65%	45.39%	44.03%	52.29%	34.46%	28.64%	26.99%	31.89%	30.05%	62.36%	28.24%	30.79%	34.95%	32.80%	38.70%	38.10%	31.97%	32.97%	37.56%	41.27%	47.16%	45.87%	53.05%	52.02%	36.84%	50.97%	31.97%	29.79%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	239	6	3	5	8	12	17	10	6	3	9	5	5	8	1	8	13	4	7	11	8	13	6	5	2	0	1	2	5	2	4	2	0	5	3	1	5	3	1	6	9	0	0	4	2	2	0	2	2	2	1					
		0.61%	0.54%	0.43%	0.38%	0.59%	0.91%	1.10%	0.81%	0.57%	0.28%	1.32%	0.51%	0.41%	1.04%	0.13%	0.77%	1.01%	0.29%	0.82%	0.77%	0.74%	1.11%	0.45%	0.54%	0.50%	0.00%	0.33%	0.75%	0.40%	0.17%	0.56%	0.26%	0.00%	0.82%	0.74%	0.32%	0.42%	0.57%	0.53%	0.79%	1.08%	0.00%	0.00%	0.95%	0.39%	0.94%	0.00%	0.88%	0.97%	0.34%	0.24%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
