Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Коркинская городская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №1950	УИК №1951	УИК №1952	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1958	УИК №1959	УИК №1960	УИК №1961	УИК №1962	УИК №1963	УИК №1964	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973	УИК №1974	УИК №1975	УИК №1976	УИК №1977	УИК №1978	УИК №1979	УИК №1980	УИК №1981	УИК №1982	УИК №1983	УИК №1984	УИК №1985	УИК №1986					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	83	1	5	3	6	4	1	6	0	1	1	2	1	1	5	5	3	3	1	0	4	3	2	1	1	5	2	4	0	2	2	1	3	1	2	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	465	14	4	9	12	11	3	3	3	5	20	22	16	17	11	14	15	16	21	20	17	23	23	13	7	7	7	12	5	3	13	5	3	14	23	15	25	14					
		1.51%	1.16%	0.58%	1.94%	1.04%	1.24%	0.93%	0.57%	1.72%	0.99%	2.09%	1.88%	1.71%	1.75%	0.88%	1.31%	1.33%	1.32%	1.94%	1.90%	1.59%	2.20%	2.01%	2.30%	1.73%	1.28%	0.80%	1.45%	1.52%	0.60%	1.78%	1.35%	1.22%	1.55%	2.14%	1.45%	2.11%	1.23%					
19	2.Всероссийская политическая партия «Гражданская Сила»	189	8	5	1	7	3	2	2	0	2	7	4	10	7	9	13	15	13	5	3	4	8	5	1	7	1	6	4	0	0	4	1	2	6	9	6	6	3					
		0.61%	0.66%	0.72%	0.22%	0.61%	0.34%	0.62%	0.38%	0.00%	0.40%	0.73%	0.34%	1.07%	0.72%	0.72%	1.21%	1.33%	1.07%	0.46%	0.28%	0.37%	0.77%	0.44%	0.18%	1.73%	0.18%	0.68%	0.48%	0.00%	0.00%	0.55%	0.27%	0.82%	0.66%	0.84%	0.58%	0.51%	0.26%					
20	3.Политическая партия «Демократическая партия России»	36	3	1	0	2	0	0	0	1	0	0	1	0	3	1	0	1	2	1	1	2	3	0	0	2	2	1	1	0	0	0	0	1	2	0	1	4	0					
		0.12%	0.25%	0.14%	0.00%	0.17%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.09%	0.00%	0.31%	0.08%	0.00%	0.09%	0.16%	0.09%	0.09%	0.19%	0.29%	0.00%	0.00%	0.49%	0.37%	0.11%	0.12%	0.00%	0.00%	0.00%	0.00%	0.41%	0.22%	0.00%	0.10%	0.34%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3723	173	65	68	186	138	36	48	26	38	115	140	140	121	103	107	172	167	214	167	121	145	194	72	43	39	125	133	55	41	84	30	31	76	95	75	69	71					
		12.10%	14.34%	9.38%	14.66%	16.17%	15.58%	11.11%	9.06%	14.94%	7.52%	12.02%	11.94%	14.96%	12.44%	8.26%	9.98%	15.29%	13.74%	19.81%	15.84%	11.29%	13.89%	16.96%	12.77%	10.62%	7.13%	14.22%	16.08%	16.72%	8.22%	11.51%	8.11%	12.65%	8.41%	8.82%	7.25%	5.82%	6.23%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	153	9	3	2	8	5	2	1	0	0	8	4	8	4	5	3	9	9	11	3	5	5	3	4	1	0	2	4	1	4	2	1	0	5	4	4	10	4					
		0.50%	0.75%	0.43%	0.43%	0.70%	0.56%	0.62%	0.19%	0.00%	0.00%	0.84%	0.34%	0.85%	0.41%	0.40%	0.28%	0.80%	0.74%	1.02%	0.28%	0.47%	0.48%	0.26%	0.71%	0.25%	0.00%	0.23%	0.48%	0.30%	0.80%	0.27%	0.27%	0.00%	0.55%	0.37%	0.39%	0.84%	0.35%					
23	6.Политическая партия «Партия социальной справедливости»	66	4	0	1	2	5	0	0	0	1	1	1	3	2	1	4	0	4	3	3	0	2	7	2	0	1	1	3	1	3	2	1	0	5	1	0	1	1					
		0.21%	0.33%	0.00%	0.22%	0.17%	0.56%	0.00%	0.00%	0.00%	0.20%	0.10%	0.09%	0.32%	0.21%	0.08%	0.37%	0.00%	0.33%	0.28%	0.28%	0.00%	0.19%	0.61%	0.35%	0.00%	0.18%	0.11%	0.36%	0.30%	0.60%	0.27%	0.27%	0.00%	0.55%	0.09%	0.00%	0.08%	0.09%					
24	7.Политическая партия «Либерально-демократическая партия России»	3623	144	67	54	111	71	36	52	18	59	117	152	99	127	160	131	123	133	115	86	169	114	143	75	60	57	110	101	40	64	82	35	26	133	121	124	140	174					
		11.78%	11.94%	9.67%	11.64%	9.65%	8.01%	11.11%	9.81%	10.34%	11.68%	12.23%	12.96%	10.58%	13.05%	12.83%	12.22%	10.93%	10.95%	10.65%	8.16%	15.76%	10.92%	12.50%	13.30%	14.81%	10.42%	12.51%	12.21%	12.16%	12.83%	11.23%	9.46%	10.61%	14.71%	11.23%	11.99%	11.80%	15.26%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3850	209	117	76	127	179	44	66	28	62	158	165	125	109	141	96	119	156	148	146	96	153	144	58	36	60	87	76	24	54	77	20	9	115	145	130	142	153					
		12.52%	17.33%	16.88%	16.38%	11.04%	20.20%	13.58%	12.45%	16.09%	12.28%	16.51%	14.07%	13.35%	11.20%	11.31%	8.96%	10.58%	12.84%	13.70%	13.85%	8.96%	14.66%	12.59%	10.28%	8.89%	10.97%	9.90%	9.19%	7.29%	10.82%	10.55%	5.41%	3.67%	12.72%	13.46%	12.57%	11.97%	13.42%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	229	9	8	4	3	13	5	3	2	3	9	6	8	8	9	10	5	12	12	9	8	8	18	1	2	5	7	3	4	3	3	0	2	4	5	5	5	8					
		0.74%	0.75%	1.15%	0.86%	0.26%	1.47%	1.54%	0.57%	1.15%	0.59%	0.94%	0.51%	0.85%	0.82%	0.72%	0.93%	0.44%	0.99%	1.11%	0.85%	0.75%	0.77%	1.57%	0.18%	0.49%	0.91%	0.80%	0.36%	1.22%	0.60%	0.41%	0.00%	0.82%	0.44%	0.46%	0.48%	0.42%	0.70%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17581	608	412	242	670	448	191	347	93	323	498	640	486	552	764	649	617	658	525	584	621	522	562	319	240	362	509	468	189	314	449	272	168	522	653	655	757	692					
		57.16%	50.41%	59.45%	52.16%	58.26%	50.56%	58.95%	65.47%	53.45%	63.96%	52.04%	54.56%	51.92%	56.73%	61.27%	60.54%	54.84%	54.16%	48.61%	55.41%	57.93%	50.00%	49.13%	56.56%	59.26%	66.18%	57.91%	56.59%	57.45%	62.93%	61.51%	73.51%	68.57%	57.74%	60.63%	63.35%	63.83%	60.70%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	540	22	1	5	9	9	4	3	0	10	15	28	27	17	31	26	39	34	17	21	21	45	35	15	5	9	14	10	5	6	8	3	2	9	5	6	9	15					
		1.76%	1.82%	0.14%	1.08%	0.78%	1.02%	1.23%	0.57%	0.00%	1.98%	1.57%	2.39%	2.88%	1.75%	2.49%	2.43%	3.47%	2.80%	1.57%	1.99%	1.96%	4.31%	3.06%	2.66%	1.23%	1.65%	1.59%	1.21%	1.52%	1.20%	1.10%	0.81%	0.82%	0.99%	0.46%	0.58%	0.76%	1.32%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
