Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Быковская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	108	12	8	12	12	9	2	1	5	8	2	0	1	5	2	3	7	2	5	4	3	1	4					
		0.99%	1.66%	1.45%	1.59%	2.14%	1.86%	1.14%	0.77%	1.75%	1.07%	0.80%	0.00%	0.19%	1.04%	0.31%	0.75%	0.95%	0.56%	0.78%	0.61%	1.32%	0.20%	0.61%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4644	234	177	245	177	158	53	61	115	330	132	132	218	200	404	139	364	145	265	242	146	332	375					
		42.96%	32.41%	32.12%	32.41%	31.61%	32.58%	30.11%	46.92%	40.21%	44.12%	53.01%	41.64%	41.37%	41.67%	62.44%	34.58%	49.39%	40.62%	41.41%	37.17%	64.32%	66.27%	56.82%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	41	3	3	5	3	1	4	0	1	2	0	0	1	2	5	2	2	2	2	1	0	1	1					
		0.38%	0.42%	0.54%	0.66%	0.54%	0.21%	2.27%	0.00%	0.35%	0.27%	0.00%	0.00%	0.19%	0.42%	0.77%	0.50%	0.27%	0.56%	0.31%	0.15%	0.00%	0.20%	0.15%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
