Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																									
Дата голосования: 02.12.2007																																																									
																																																									
Наименование Избирательной комиссии:    Бугурусланская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №1821	УИК №1822	УИК №1823	УИК №1828					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	297	12	3	5	8	4	2	2	8	4	4	5	3	11	10	4	6	6	10	5	6	4	8	2	5	7	2	4	3	5	7	6	13	3	2	6	6	2	4	9	8	5	7	3	2	11	4	2	12	17	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	127	9	1	0	0	0	0	0	3	0	3	4	1	7	2	0	3	3	5	0	6	2	0	0	3	3	0	0	0	0	3	6	12	1	2	1	0	0	0	4	5	0	3	0	0	0	0	0	11	16	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	156	1	6	1	1	0	0	2	1	2	0	3	3	3	3	0	4	3	2	2	3	2	1	0	1	6	0	0	1	0	1	4	1	0	1	1	3	1	1	53	1	3	3	1	3	3	3	2	12	6	2					
14	Число погашенных неиспользованных открепительных удостоверений	170	3	2	5	8	4	2	2	5	4	1	1	2	4	8	4	3	3	5	5	0	2	8	2	2	4	2	4	3	5	4	0	1	2	0	5	6	2	4	5	3	5	4	3	2	11	4	2	1	1	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	1.Политическая партия «Аграрная партия России»	354	23	4	9	30	6	4	4	16	4	5	3	4	18	7	3	5	9	16	3	1	11	1	6	23	17	0	2	3	1	3	10	1	1	0	0	21	2	7	2	17	2	4	1	0	18	2	0	9	15	1					
		2.40%	4.16%	2.92%	4.69%	6.51%	3.75%	3.70%	3.96%	3.52%	2.53%	5.00%	1.08%	2.96%	2.94%	1.35%	1.49%	1.40%	3.23%	2.32%	0.95%	0.30%	4.76%	0.20%	4.03%	8.98%	3.84%	0.00%	0.86%	1.71%	0.39%	0.78%	3.45%	0.18%	0.69%	0.00%	0.00%	6.14%	2.63%	5.04%	0.41%	4.49%	0.69%	1.10%	0.68%	0.00%	3.30%	1.33%	0.00%	2.04%	3.00%	0.21%					
19	2.Всероссийская политическая партия «Гражданская Сила»	28	5	0	0	0	0	0	2	1	0	0	1	0	1	2	1	0	0	2	0	0	0	0	0	0	3	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	2	2	0					
		0.19%	0.90%	0.00%	0.00%	0.00%	0.00%	0.00%	1.98%	0.22%	0.00%	0.00%	0.36%	0.00%	0.16%	0.38%	0.50%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.43%	0.00%	0.00%	0.26%	0.34%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.18%	0.00%	0.00%	0.45%	0.40%	0.00%					
20	3.Политическая партия «Демократическая партия России»	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1750	121	17	63	33	30	12	18	42	12	4	17	24	100	47	23	31	18	54	15	20	39	42	15	40	57	19	13	15	36	37	22	75	44	5	38	27	8	11	51	80	30	29	1	12	48	12	20	82	64	77					
		11.87%	21.88%	12.41%	32.81%	7.16%	18.75%	11.11%	17.82%	9.25%	7.59%	4.00%	6.14%	17.78%	16.31%	9.04%	11.44%	8.71%	6.45%	7.81%	4.75%	5.97%	16.88%	8.52%	10.07%	15.63%	12.87%	15.32%	5.58%	8.57%	13.95%	9.61%	7.59%	13.76%	30.34%	5.62%	14.50%	7.89%	10.53%	7.91%	10.39%	21.11%	10.42%	8.01%	0.68%	12.63%	8.81%	8.00%	23.81%	18.55%	12.80%	16.21%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	31	0	0	1	4	0	1	1	0	0	0	1	0	4	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	7	3	0					
		0.21%	0.00%	0.00%	0.52%	0.87%	0.00%	0.93%	0.99%	0.00%	0.00%	0.00%	0.36%	0.00%	0.65%	0.00%	0.00%	0.00%	0.36%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.28%	0.68%	1.05%	0.00%	0.00%	0.00%	1.58%	0.60%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	29	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	15	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0					
		0.20%	0.54%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.28%	0.00%	2.17%	0.00%	0.30%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	1.12%	0.00%	0.00%	0.00%	0.00%	0.20%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.20%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1118	38	1	20	40	21	9	12	32	13	11	15	12	31	43	18	29	26	40	18	29	19	56	18	19	47	2	13	6	27	26	39	43	4	4	11	25	10	8	36	32	29	6	5	7	22	11	4	56	44	31					
		7.58%	6.87%	0.73%	10.42%	8.68%	13.13%	8.33%	11.88%	7.05%	8.23%	11.00%	5.42%	8.89%	5.06%	8.27%	8.96%	8.15%	9.32%	5.79%	5.70%	8.66%	8.23%	11.36%	12.08%	7.42%	10.61%	1.61%	5.58%	3.43%	10.47%	6.75%	13.45%	7.89%	2.76%	4.49%	4.20%	7.31%	13.16%	5.76%	7.33%	8.44%	10.07%	1.66%	3.40%	7.37%	4.04%	7.33%	4.76%	12.67%	8.80%	6.53%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	515	24	1	8	9	7	5	9	23	5	3	28	5	20	13	8	5	3	0	11	18	8	15	6	13	19	1	7	4	29	11	14	12	7	0	9	7	1	3	16	15	6	6	6	1	10	8	0	36	30	10					
		3.49%	4.34%	0.73%	4.17%	1.95%	4.38%	4.63%	8.91%	5.07%	3.16%	3.00%	10.11%	3.70%	3.26%	2.50%	3.98%	1.40%	1.08%	0.00%	3.48%	5.37%	3.46%	3.04%	4.03%	5.08%	4.29%	0.81%	3.00%	2.29%	11.24%	2.86%	4.83%	2.20%	4.83%	0.00%	3.44%	2.05%	1.32%	2.16%	3.26%	3.96%	2.08%	1.66%	4.08%	1.05%	1.83%	5.33%	0.00%	8.14%	6.00%	2.11%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	63	6	0	0	3	1	1	0	2	0	1	0	0	3	2	0	4	0	0	0	2	2	0	1	0	2	0	1	1	1	2	1	1	0	0	0	0	0	0	1	0	1	0	2	0	4	2	0	12	4	0					
		0.43%	1.08%	0.00%	0.00%	0.65%	0.63%	0.93%	0.00%	0.44%	0.00%	1.00%	0.00%	0.00%	0.49%	0.38%	0.00%	1.12%	0.00%	0.00%	0.00%	0.60%	0.87%	0.00%	0.67%	0.00%	0.45%	0.00%	0.43%	0.57%	0.39%	0.52%	0.34%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.35%	0.00%	1.36%	0.00%	0.73%	1.33%	0.00%	2.71%	0.80%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10655	321	113	89	335	92	74	55	328	122	76	211	78	430	402	143	281	217	556	259	252	148	369	100	160	290	102	183	146	163	303	198	410	86	79	204	253	54	109	382	231	216	315	130	73	434	114	60	226	331	352					
		72.29%	58.05%	82.48%	46.35%	72.67%	57.50%	68.52%	54.46%	72.25%	77.22%	76.00%	76.17%	57.78%	70.15%	77.31%	71.14%	78.93%	77.78%	80.46%	81.96%	75.22%	64.07%	74.85%	67.11%	62.50%	65.46%	82.26%	78.54%	83.43%	63.18%	78.70%	68.28%	75.23%	59.31%	88.76%	77.86%	73.98%	71.05%	78.42%	77.80%	60.95%	75.00%	87.02%	88.44%	76.84%	79.63%	76.00%	71.43%	51.13%	66.20%	74.11%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	30	0	1	0	0	0	0	0	3	0	0	0	0	0	1	2	0	0	0	4	1	1	0	0	1	1	0	0	0	0	0	5	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	4	2	1					
		0.20%	0.00%	0.73%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.99%	0.00%	0.00%	0.00%	1.27%	0.30%	0.43%	0.00%	0.00%	0.39%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	1.72%	0.18%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.90%	0.40%	0.21%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
