Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																					
Дата голосования: 04.12.2011																																																					
																																																					
Наименование Избирательной комиссии:    Актанышская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	560	35	40	32	18	25	15	5	8	10	9	8	3	3	8	6	5	15	8	5	9	3	20	8	30	5	10	4	20	20	16	20	4	15	19	15	10	5	15	6	9	6	10	3	7	9	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	139	10	18	20	4	6	0	0	0	2	1	0	1	1	0	3	0	0	8	3	2	0	3	2	1	1	0	0	0	9	1	15	0	3	3	3	8	0	0	0	2	3	1	3	0	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	99	8	7	2	2	2	1	6	2	1	7	1	1	0	0	1	0	7	0	3	0	0	1	2	2	1	2	0	5	1	1	3	2	2	5	4	5	0	1	2	2	2	2	0	1	2	0					
14	Число погашенных неиспользованных открепительных удостоверений	421	25	22	12	14	19	15	5	8	8	8	8	2	2	8	3	5	15	0	2	7	3	17	6	29	4	10	4	20	11	15	5	4	12	16	12	2	5	15	6	7	3	9	0	7	9	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	113	9	5	4	4	3	16	0	2	3	0	3	0	0	5	3	3	4	2	4	1	0	2	2	11	0	3	0	2	0	2	0	0	3	1	3	1	0	0	0	1	2	1	1	4	1	2					
		0.49%	0.58%	0.28%	0.29%	0.54%	0.27%	2.33%	0.00%	0.61%	0.69%	0.00%	0.89%	0.00%	0.00%	1.53%	1.32%	1.53%	0.56%	0.67%	2.17%	0.29%	0.00%	0.22%	0.67%	0.92%	0.00%	0.78%	0.00%	0.28%	0.00%	0.32%	0.00%	0.00%	0.43%	0.13%	0.46%	0.22%	0.00%	0.00%	0.00%	0.27%	0.92%	0.25%	0.76%	1.34%	0.27%	1.01%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	132	4	14	3	6	2	12	2	3	6	3	0	0	2	3	2	2	2	2	3	1	1	5	1	9	1	4	1	5	2	4	3	1	3	3	2	1	0	5	0	1	2	1	0	1	2	2					
		0.57%	0.26%	0.79%	0.22%	0.82%	0.18%	1.75%	0.95%	0.91%	1.39%	0.85%	0.00%	0.00%	1.82%	0.92%	0.88%	1.02%	0.28%	0.67%	1.63%	0.29%	0.86%	0.56%	0.33%	0.76%	0.47%	1.04%	0.71%	0.70%	0.26%	0.63%	0.39%	0.76%	0.43%	0.39%	0.31%	0.22%	0.00%	0.92%	0.00%	0.27%	0.92%	0.25%	0.00%	0.34%	0.54%	1.01%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	24	3	0	4	4	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0					
		0.10%	0.19%	0.00%	0.29%	0.54%	0.18%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.17%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.18%	0.00%	0.27%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	712	78	85	49	8	68	59	6	5	9	8	21	7	2	6	6	5	5	7	16	1	4	16	6	27	2	8	1	19	4	6	12	3	10	6	13	19	10	43	11	2	7	22	3	0	4	3					
		3.07%	4.99%	4.79%	3.55%	1.09%	6.17%	8.59%	2.84%	1.52%	2.08%	2.28%	6.21%	7.37%	1.82%	1.84%	2.64%	2.55%	0.70%	2.35%	8.70%	0.29%	3.45%	1.79%	2.01%	2.27%	0.93%	2.08%	0.71%	2.68%	0.52%	0.95%	1.56%	2.29%	1.43%	0.79%	2.01%	4.17%	4.61%	7.95%	4.64%	0.55%	3.23%	5.60%	2.27%	0.00%	1.09%	1.51%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	33	0	1	3	4	3	0	0	0	0	0	0	0	0	3	1	0	1	1	2	0	0	0	1	5	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0					
		0.14%	0.00%	0.06%	0.22%	0.54%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.92%	0.44%	0.00%	0.14%	0.34%	1.09%	0.00%	0.00%	0.00%	0.33%	0.42%	0.00%	0.26%	0.00%	0.28%	0.00%	0.00%	0.13%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.46%	0.25%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	22101	1468	1658	1300	706	1023	595	203	319	414	340	313	88	106	307	214	186	696	286	158	344	111	870	284	1135	211	368	137	681	764	622	752	127	681	750	629	435	207	490	226	359	205	366	126	293	356	192					
		95.33%	93.98%	93.46%	94.20%	96.05%	92.75%	86.61%	96.21%	96.96%	95.61%	96.87%	92.60%	92.63%	96.36%	94.17%	94.27%	94.90%	98.03%	95.97%	85.87%	99.14%	95.69%	97.21%	94.98%	95.22%	98.60%	95.58%	97.86%	95.92%	99.22%	98.11%	97.92%	96.95%	97.42%	98.30%	97.07%	95.39%	95.39%	90.57%	95.36%	98.09%	94.47%	93.13%	95.45%	98.32%	97.00%	96.48%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	19	0	0	4	3	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0					
		0.08%	0.00%	0.00%	0.29%	0.41%	0.09%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.54%	0.00%	0.00%	0.00%	0.33%	0.25%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
