Выборы Президента Российской Федерации																																																									
																																																									
Наименование Избирательной комиссии:    Тулунская 																																																									
																																																									
Итоги голосования 																																																									
																																																									
		Сумма	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203					
11	Число полученных открепительных  удостоверений	246	5	3	3	3	10	5	10	4	4	5	6	3	5	10	4	3	5	3	3	7	3	4	4	3	6	5	5	4	3	4	10	3	4	3	4	4	6	4	20	4	5	4	4	5	4	3	4	6	4	3					
12	Число выданных открепительных удостоверений	46	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	4	0	0	0	0	0	1	3	3	2	0	0	0	1	0	0	0	0	1	0	2	0	20	1	0	1	0	0	0	0	0	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	40	2	0	0	1	2	0	2	2	3	0	2	0	0	0	2	1	0	0	2	2	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	2	0	10	0	0	0	0	0	1	1	0	0	0	0					
14	Число неиспользованных открепительных удостоверений	200	5	3	3	3	10	5	10	4	3	5	1	3	5	10	4	3	1	3	3	7	3	4	3	0	3	3	5	4	3	3	10	3	4	3	3	4	4	4	0	3	5	3	4	5	4	3	4	5	4	3					
15	"Число открепительных удостоверений, выданных в ТИК"	32	0	0	0	0	3	2	1	1	0	0	0	2	1	2	0	0	3	0	1	1	0	0	1	0	1	3	1	0	0	0	2	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	2	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	. Глазьев Сергей Юрьевич	519	19	1	0	0	33	5	24	16	10	17	28	7	6	23	0	5	11	2	0	10	0	11	1	4	47	22	14	3	3	6	17	5	8	8	3	16	18	2	49	2	9	2	5	3	11	5	13	10	5	0					
		3.30%	4.52%	0.76%	0.00%	0.00%	3.51%	1.47%	3.51%	4.94%	3.33%	4.22%	4.66%	6.09%	1.27%	4.18%	0.00%	4.31%	2.86%	3.33%	0.00%	2.00%	0.00%	3.87%	0.35%	3.08%	6.96%	4.85%	3.21%	1.48%	2.88%	1.97%	2.72%	3.73%	3.56%	7.92%	1.00%	7.69%	3.11%	1.05%	7.80%	0.84%	2.31%	1.16%	2.53%	0.86%	4.09%	1.92%	6.37%	1.83%	2.09%	0.00%					
19	. Малышкин Олег Александрович	673	13	6	2	9	46	8	28	0	6	15	11	4	16	22	17	8	13	0	7	18	4	8	18	11	23	19	18	4	5	7	9	12	11	5	11	13	19	4	56	10	47	16	7	15	11	6	4	36	5	10					
		4.28%	3.10%	4.58%	3.23%	7.50%	4.90%	2.35%	4.10%	0.00%	2.00%	3.72%	1.83%	3.48%	3.40%	4.00%	9.44%	6.90%	3.38%	0.00%	7.53%	3.60%	4.35%	2.82%	6.34%	8.46%	3.41%	4.19%	4.13%	1.97%	4.81%	2.30%	1.44%	8.96%	4.89%	4.95%	3.65%	6.25%	3.29%	2.09%	8.92%	4.22%	12.05%	9.30%	3.54%	4.29%	4.09%	2.30%	1.96%	6.58%	2.09%	10.00%					
20	. Миронов Сергей Михайлович	129	5	2	0	0	4	4	9	0	3	3	6	4	1	7	0	0	3	0	0	8	0	5	1	0	4	0	2	0	0	1	6	0	0	1	0	2	4	0	5	0	4	0	3	3	4	2	9	6	6	2					
		0.82%	1.19%	1.53%	0.00%	0.00%	0.43%	1.18%	1.32%	0.00%	1.00%	0.74%	1.00%	3.48%	0.21%	1.27%	0.00%	0.00%	0.78%	0.00%	0.00%	1.60%	0.00%	1.76%	0.35%	0.00%	0.59%	0.00%	0.46%	0.00%	0.00%	0.33%	0.96%	0.00%	0.00%	0.99%	0.00%	0.96%	0.69%	0.00%	0.80%	0.00%	1.03%	0.00%	1.52%	0.86%	1.49%	0.77%	4.41%	1.10%	2.51%	2.00%					
21	. Путин Владимир Владимирович	10400	258	82	38	93	614	246	444	199	193	242	381	72	374	361	140	73	280	41	63	261	74	199	215	98	469	296	283	158	78	243	434	90	197	40	239	104	369	117	366	174	226	139	140	273	183	128	102	292	138	81					
		66.17%	61.43%	62.60%	61.29%	77.50%	65.39%	72.35%	65.01%	61.42%	64.33%	60.05%	63.39%	62.61%	79.41%	65.64%	77.78%	62.93%	72.73%	68.33%	67.74%	52.20%	80.43%	70.07%	75.70%	75.38%	69.48%	65.20%	64.91%	77.83%	75.00%	79.67%	69.44%	67.16%	87.56%	39.60%	79.40%	50.00%	63.84%	61.26%	58.28%	73.42%	57.95%	80.81%	70.71%	78.00%	68.03%	49.04%	50.00%	53.38%	57.74%	81.00%					
22	. Хакамада Ирина Муцуовна	342	15	1	2	4	16	10	25	12	10	6	16	3	12	15	2	0	3	1	2	11	0	17	11	2	13	5	3	3	2	9	5	7	0	1	3	2	16	3	18	2	2	2	1	9	7	8	2	10	13	0					
		2.18%	3.57%	0.76%	3.23%	3.33%	1.70%	2.94%	3.66%	3.70%	3.33%	1.49%	2.66%	2.61%	2.55%	2.73%	1.11%	0.00%	0.78%	1.67%	2.15%	2.20%	0.00%	5.99%	3.87%	1.54%	1.93%	1.10%	0.69%	1.48%	1.92%	2.95%	0.80%	5.22%	0.00%	0.99%	1.00%	0.96%	2.77%	1.57%	2.87%	0.84%	0.51%	1.16%	0.51%	2.57%	2.60%	3.07%	0.98%	1.83%	5.44%	0.00%					
23	. Харитонов Николай Михайлович	3248	100	37	20	13	216	61	116	74	70	105	141	24	53	106	18	25	67	16	21	162	14	38	20	11	111	103	111	33	16	37	140	17	9	43	37	64	130	54	105	43	98	12	38	44	50	110	68	179	61	7					
		20.66%	23.81%	28.24%	32.26%	10.83%	23.00%	17.94%	16.98%	22.84%	23.33%	26.05%	23.46%	20.87%	11.25%	19.27%	10.00%	21.55%	17.40%	26.67%	22.58%	32.40%	15.22%	13.38%	7.04%	8.46%	16.44%	22.69%	25.46%	16.26%	15.38%	12.13%	22.40%	12.69%	4.00%	42.57%	12.29%	30.77%	22.49%	28.27%	16.72%	18.14%	25.13%	6.98%	19.19%	12.57%	18.59%	42.15%	33.33%	32.72%	25.52%	7.00%					
																																																									
24	Против всех	286	10	2	0	1	10	6	34	15	8	6	14	1	5	12	1	2	4	0	0	12	0	5	11	4	8	5	3	2	0	0	5	1	0	2	5	5	14	3	25	3	1	0	2	3	3	2	6	14	11	0					
		1.82%	2.38%	1.53%	0.00%	0.83%	1.06%	1.76%	4.98%	4.63%	2.67%	1.49%	2.33%	0.87%	1.06%	2.18%	0.56%	1.72%	1.04%	0.00%	0.00%	2.40%	0.00%	1.76%	3.87%	3.08%	1.19%	1.10%	0.69%	0.99%	0.00%	0.00%	0.80%	0.75%	0.00%	1.98%	1.66%	2.40%	2.42%	1.57%	3.98%	1.27%	0.26%	0.00%	1.01%	0.86%	1.12%	0.77%	2.94%	2.56%	4.60%	0.00%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
