Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																						
Дата голосования: 07.12.2003 0:00:00																						
																						
Наименование Избирательной комиссии:    Большесельская 																						
																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																						
																						
		Сумма	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325					
		0.32%	0.21%	0.60%	0.67%	0.55%	0.46%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.15%	0.0%	0.0%					
35	"18. ""ЛДПР"""	710	237	42	50	37	35	74	23	21	47	34	9	18	50	14	19					
		12.93%	12.85%	12.65%	8.43%	10.33%	16.35%	15.41%	9.05%	15.44%	22.81%	23.12%	8.41%	14.63%	14.45%	7.40%	11.87%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	119	44	10	10	5	3	11	8	1	5	6	3	1	7	2	3					
		2.16%	2.38%	3.01%	1.68%	1.39%	1.40%	2.29%	3.14%	0.73%	2.42%	4.08%	2.80%	0.81%	2.02%	1.05%	1.87%					
37	"20. ""Политическая партия ""Единая Россия"""	1810	601	89	242	112	69	125	83	27	63	46	46	51	92	116	48					
		32.98%	32.60%	26.80%	40.80%	31.28%	32.24%	26.04%	32.67%	19.85%	30.58%	31.29%	42.99%	41.46%	26.58%	61.37%	30.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	4	1	2	1	2	1	0	0	2	0	1	0	1	0	2					
		0.30%	0.21%	0.30%	0.33%	0.27%	0.93%	0.20%	0.0%	0.0%	0.97%	0.0%	0.93%	0.0%	0.28%	0.0%	1.25%					
39	"22. ""Развитие предпринимательства"""	12	7	1	3	0	0	0	1	0	0	0	0	0	0	0	0					
		0.21%	0.37%	0.30%	0.50%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	574	189	62	77	31	18	39	16	15	21	4	13	14	53	7	15					
		10.45%	10.25%	18.67%	12.98%	8.65%	8.41%	8.12%	6.29%	11.02%	10.19%	2.72%	12.14%	11.38%	15.31%	3.70%	9.37%					
																						
41	Против всех	204	81	28	21	7	6	11	11	4	6	7	4	1	11	2	4					
		3.71%	4.39%	8.43%	3.54%	1.95%	2.80%	2.29%	4.33%	2.94%	2.91%	4.76%	3.73%	0.81%	3.17%	1.05%	2.5%					
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
