Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
"Наименование Избирательной комиссии:    Оренбург, Промышленная"																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1259	39	30	20	15	10	30	30	30	30	30	30	20	30	40	40	20	20	30	30	10	20	10	5	30	20	30	30	30	20	10	20	30	30	30	30	30	20	40	30	40	40	40	30	40	40	30					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	371	17	5	4	2	1	5	10	13	8	10	2	3	5	7	8	2	8	10	9	6	4	1	1	18	7	8	14	2	3	3	2	8	12	8	18	16	12	10	3	13	18	9	7	16	10	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	296	20	7	12	2	5	8	3	8	4	11	19	6	2	5	6	3	7	8	4	7	1	4	2	6	4	1	9	8	6	10	8	6	7	8	10	4	11	5	1	12	8	6	3	2	3	4					
14	Число погашенных открепительных удостоверений	889	22	25	16	13	9	25	20	17	22	20	28	17	25	33	32	18	12	20	21	4	16	9	4	12	13	22	16	28	17	7	18	22	18	22	12	14	8	30	27	27	22	31	23	24	30	18					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0					
17	Число не учтенных при получении бюллетеней	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	"1. ""ЕДИНЕНИЕ"""	414	6	8	14	6	6	12	10	7	7	5	10	10	8	15	10	6	4	7	9	5	6	14	1	9	7	10	12	15	2	4	5	12	11	11	9	10	5	13	20	13	16	8	14	8	9	5					
		0.97%	0.40%	1.10%	2.11%	1.92%	1.86%	1.78%	1.64%	0.69%	0.67%	0.67%	1.17%	2.32%	0.81%	1.41%	0.77%	0.92%	0.51%	0.70%	1.24%	1.21%	0.84%	4.66%	0.92%	0.85%	1.47%	0.90%	1.06%	1.45%	0.33%	1.20%	0.89%	0.90%	0.79%	0.88%	0.71%	0.89%	0.52%	0.89%	1.61%	0.80%	1.06%	0.55%	1.37%	0.74%	0.59%	0.36%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2080	74	30	50	14	15	36	35	81	65	46	37	14	44	50	69	22	29	37	27	14	13	6	3	51	25	68	59	35	22	16	19	36	76	48	45	55	61	76	39	82	86	90	52	68	91	69					
		4.87%	5.00%	4.15%	7.54%	4.48%	4.67%	5.36%	5.74%	8.02%	6.26%	6.18%	4.33%	3.25%	4.50%	4.70%	5.34%	3.39%	3.74%	3.74%	3.72%	3.38%	1.82%	2.0%	2.77%	4.84%	5.25%	6.14%	5.24%	3.38%	3.63%	4.83%	3.41%	2.72%	5.52%	3.85%	3.56%	4.89%	6.40%	5.22%	3.15%	5.07%	5.71%	6.24%	5.10%	6.33%	6.03%	5.02%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1432	46	22	19	13	12	25	23	16	35	28	27	16	45	34	45	23	35	40	23	10	25	14	6	37	8	31	62	39	12	8	17	47	62	52	62	44	30	45	36	44	50	44	32	24	22	42					
		3.35%	3.11%	3.04%	2.86%	4.16%	3.73%	3.72%	3.77%	1.58%	3.37%	3.76%	3.16%	3.72%	4.61%	3.19%	3.48%	3.54%	4.52%	4.04%	3.17%	2.42%	3.50%	4.66%	5.55%	3.51%	1.68%	2.80%	5.51%	3.77%	1.98%	2.41%	3.05%	3.55%	4.50%	4.17%	4.90%	3.91%	3.15%	3.09%	2.91%	2.72%	3.32%	3.05%	3.14%	2.23%	1.45%	3.06%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2201	110	32	35	6	10	28	17	67	51	43	32	18	60	59	88	21	37	25	40	19	15	8	4	59	15	87	41	54	17	15	16	71	63	57	70	58	51	72	49	89	100	86	61	72	98	75					
		5.16%	7.43%	4.43%	5.27%	1.92%	3.11%	4.17%	2.79%	6.64%	4.91%	5.77%	3.74%	4.18%	6.14%	5.55%	6.82%	3.24%	4.78%	2.52%	5.51%	4.60%	2.10%	2.66%	3.70%	5.60%	3.15%	7.86%	3.64%	5.22%	2.80%	4.53%	2.87%	5.37%	4.57%	4.57%	5.54%	5.16%	5.35%	4.95%	3.96%	5.50%	6.64%	5.96%	5.99%	6.70%	6.49%	5.46%					
22	"5. ""За Русь Святую"""	241	7	5	5	1	0	8	6	6	4	7	4	4	5	4	3	1	4	7	6	3	3	0	2	4	5	3	7	6	5	3	6	7	6	6	9	5	6	7	11	10	9	9	10	2	5	5					
		0.56%	0.47%	0.69%	0.75%	0.32%	0.0%	1.19%	0.98%	0.59%	0.38%	0.94%	0.46%	0.93%	0.51%	0.37%	0.23%	0.15%	0.51%	0.70%	0.82%	0.72%	0.42%	0.0%	1.85%	0.37%	1.05%	0.27%	0.62%	0.58%	0.82%	0.90%	1.07%	0.52%	0.43%	0.48%	0.71%	0.44%	0.63%	0.48%	0.88%	0.61%	0.59%	0.62%	0.98%	0.18%	0.33%	0.36%					
23	"6. ""Объединенная Российская партия ""Русь"""	92	1	4	1	4	2	1	2	1	2	3	1	0	1	4	5	0	1	2	2	2	4	2	1	2	0	3	1	5	0	0	5	0	1	2	1	1	1	4	6	1	7	1	0	2	1	2					
		0.21%	0.06%	0.55%	0.15%	1.28%	0.62%	0.14%	0.32%	0.09%	0.19%	0.40%	0.11%	0.0%	0.10%	0.37%	0.38%	0.0%	0.12%	0.20%	0.27%	0.48%	0.56%	0.66%	0.92%	0.18%	0.0%	0.27%	0.08%	0.48%	0.0%	0.0%	0.89%	0.0%	0.07%	0.16%	0.07%	0.08%	0.10%	0.27%	0.48%	0.06%	0.46%	0.06%	0.0%	0.18%	0.06%	0.14%					
24	"7. ""Новый курс - Автомобильная Россия"""	427	12	6	7	4	2	7	7	11	9	8	10	4	11	8	14	7	7	5	5	6	6	2	2	7	7	6	9	8	7	3	9	17	13	7	15	6	11	11	17	33	21	12	7	11	22	8					
		1.00%	0.81%	0.83%	1.05%	1.28%	0.62%	1.04%	1.14%	1.09%	0.86%	1.07%	1.17%	0.93%	1.12%	0.75%	1.08%	1.08%	0.90%	0.50%	0.68%	1.45%	0.84%	0.66%	1.85%	0.66%	1.47%	0.54%	0.8%	0.77%	1.15%	0.90%	1.61%	1.28%	0.94%	0.56%	1.18%	0.53%	1.15%	0.75%	1.37%	2.04%	1.39%	0.83%	0.68%	1.02%	1.45%	0.58%					
25	"8. ""Народно-республиканская партия России"""	51	2	0	0	0	0	0	1	2	0	2	0	0	1	3	1	1	1	1	1	1	2	1	2	1	0	0	3	1	1	0	2	1	1	2	3	0	2	3	1	0	1	1	1	0	4	1					
		0.11%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.19%	0.0%	0.26%	0.0%	0.0%	0.10%	0.28%	0.07%	0.15%	0.12%	0.10%	0.13%	0.24%	0.28%	0.33%	1.85%	0.09%	0.0%	0.0%	0.26%	0.09%	0.16%	0.0%	0.35%	0.07%	0.07%	0.16%	0.23%	0.0%	0.21%	0.20%	0.08%	0.0%	0.06%	0.06%	0.09%	0.0%	0.26%	0.07%					
26	"9. ""Российская экологическая партия ""Зеленые"""	176	8	4	1	1	1	4	5	6	5	1	5	1	5	6	4	3	6	4	1	1	5	0	0	8	0	1	6	2	0	1	1	6	5	6	8	4	2	5	9	6	7	4	2	5	4	7					
		0.41%	0.54%	0.55%	0.15%	0.32%	0.31%	0.59%	0.82%	0.59%	0.48%	0.13%	0.58%	0.23%	0.51%	0.56%	0.31%	0.46%	0.77%	0.40%	0.13%	0.24%	0.70%	0.0%	0.0%	0.75%	0.0%	0.09%	0.53%	0.19%	0.0%	0.30%	0.17%	0.45%	0.36%	0.48%	0.63%	0.35%	0.21%	0.34%	0.72%	0.37%	0.46%	0.27%	0.19%	0.46%	0.26%	0.51%					
27	"10. ""Аграрная партия России"""	943	31	16	19	12	9	10	17	19	26	26	15	12	10	29	19	17	10	18	11	8	25	20	2	18	12	29	28	24	13	6	19	23	33	29	24	34	27	34	23	30	36	26	18	27	17	32					
		2.21%	2.09%	2.21%	2.86%	3.84%	2.80%	1.49%	2.79%	1.88%	2.50%	3.49%	1.75%	2.79%	1.02%	2.72%	1.47%	2.62%	1.29%	1.82%	1.51%	1.93%	3.50%	6.66%	1.85%	1.70%	2.52%	2.62%	2.48%	2.32%	2.14%	1.81%	3.41%	1.74%	2.39%	2.32%	1.90%	3.02%	2.83%	2.33%	1.85%	1.85%	2.39%	1.80%	1.76%	2.51%	1.12%	2.33%					
28	"11. ""Истинные патриоты России"""	98	0	2	4	2	0	4	0	21	0	3	1	0	2	2	0	11	1	3	0	0	1	0	1	1	1	0	0	0	2	0	1	2	5	3	1	2	0	1	7	2	4	2	0	2	2	2					
		0.22%	0.0%	0.27%	0.60%	0.64%	0.0%	0.59%	0.0%	2.08%	0.0%	0.40%	0.11%	0.0%	0.20%	0.18%	0.0%	1.69%	0.12%	0.30%	0.0%	0.0%	0.14%	0.0%	0.92%	0.09%	0.21%	0.0%	0.0%	0.0%	0.33%	0.0%	0.17%	0.15%	0.36%	0.24%	0.07%	0.17%	0.0%	0.06%	0.56%	0.12%	0.26%	0.13%	0.0%	0.18%	0.13%	0.14%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	442	16	8	7	3	6	4	16	13	12	8	7	6	14	11	10	0	13	13	9	3	14	1	1	15	5	11	13	5	6	3	9	8	19	10	5	9	11	21	8	13	8	7	6	15	16	24					
		1.03%	1.08%	1.10%	1.05%	0.96%	1.86%	0.59%	2.62%	1.28%	1.15%	1.07%	0.81%	1.39%	1.43%	1.03%	0.77%	0.0%	1.67%	1.31%	1.24%	0.72%	1.96%	0.33%	0.92%	1.42%	1.05%	0.99%	1.15%	0.48%	0.99%	0.90%	1.61%	0.60%	1.38%	0.80%	0.39%	0.80%	1.15%	1.44%	0.64%	0.80%	0.53%	0.48%	0.58%	1.39%	1.06%	1.74%					
30	"13. ""Демократическая партия России"""	88	9	2	0	0	0	1	1	2	2	1	0	0	3	3	1	2	0	5	1	1	1	1	0	2	4	1	1	3	3	0	2	3	2	0	2	2	3	0	4	2	1	4	2	3	3	5					
		0.20%	0.60%	0.27%	0.0%	0.0%	0.0%	0.14%	0.16%	0.19%	0.19%	0.13%	0.0%	0.0%	0.30%	0.28%	0.07%	0.30%	0.0%	0.50%	0.13%	0.24%	0.14%	0.33%	0.0%	0.18%	0.84%	0.09%	0.08%	0.29%	0.49%	0.0%	0.35%	0.22%	0.14%	0.0%	0.15%	0.17%	0.31%	0.0%	0.32%	0.12%	0.06%	0.27%	0.19%	0.27%	0.19%	0.36%					
31	"14. ""Великая Россия - Евразийский Союз"""	70	2	2	0	3	0	1	0	0	1	3	4	0	2	0	2	2	1	1	0	1	5	1	0	2	2	0	1	4	4	0	2	1	0	2	3	0	1	2	3	2	2	0	1	0	3	4					
		0.16%	0.13%	0.27%	0.0%	0.96%	0.0%	0.14%	0.0%	0.0%	0.09%	0.40%	0.46%	0.0%	0.20%	0.0%	0.15%	0.30%	0.12%	0.10%	0.0%	0.24%	0.70%	0.33%	0.0%	0.18%	0.42%	0.0%	0.08%	0.38%	0.66%	0.0%	0.35%	0.07%	0.0%	0.16%	0.23%	0.0%	0.10%	0.13%	0.24%	0.12%	0.13%	0.0%	0.09%	0.0%	0.19%	0.29%					
32	"15. ""Партия СЛОН"""	102	4	0	2	1	0	2	0	2	3	0	0	1	2	0	2	0	2	0	2	1	0	0	0	10	0	0	2	1	2	0	0	2	1	2	4	9	2	2	3	5	4	3	5	4	14	3					
		0.23%	0.27%	0.0%	0.30%	0.32%	0.0%	0.29%	0.0%	0.19%	0.28%	0.0%	0.0%	0.23%	0.20%	0.0%	0.15%	0.0%	0.25%	0.0%	0.27%	0.24%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	0.17%	0.09%	0.33%	0.0%	0.0%	0.15%	0.07%	0.16%	0.31%	0.80%	0.21%	0.13%	0.24%	0.30%	0.26%	0.20%	0.49%	0.37%	0.92%	0.21%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4412	152	75	57	18	34	47	50	112	114	70	70	28	90	112	182	57	60	105	67	58	46	22	3	132	27	121	98	104	70	29	41	111	152	147	130	126	98	127	77	197	222	164	117	131	192	170					
		10.34%	10.27%	10.38%	8.59%	5.76%	10.59%	7.00%	8.21%	11.10%	10.98%	9.40%	8.19%	6.51%	9.22%	10.53%	14.10%	8.79%	7.75%	10.61%	9.24%	14.04%	6.45%	7.33%	2.77%	12.53%	5.67%	10.94%	8.71%	10.05%	11.55%	8.76%	7.36%	8.40%	11.04%	11.79%	10.29%	11.21%	10.29%	8.73%	6.22%	12.18%	14.76%	11.38%	11.49%	12.19%	12.72%	12.39%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	101	1	1	0	0	1	2	0	0	2	5	2	1	0	1	0	2	2	6	4	0	9	1	0	4	4	4	3	3	0	1	1	2	2	5	3	2	1	0	10	2	2	3	2	0	3	4					
		0.23%	0.06%	0.13%	0.0%	0.0%	0.31%	0.29%	0.0%	0.0%	0.19%	0.67%	0.23%	0.23%	0.0%	0.09%	0.0%	0.30%	0.25%	0.60%	0.55%	0.0%	1.26%	0.33%	0.0%	0.37%	0.84%	0.36%	0.26%	0.29%	0.0%	0.30%	0.17%	0.15%	0.14%	0.40%	0.23%	0.17%	0.10%	0.0%	0.80%	0.12%	0.13%	0.20%	0.19%	0.0%	0.19%	0.29%					
35	"18. ""ЛДПР"""	6653	269	126	109	62	57	128	96	164	145	94	146	69	169	143	194	109	116	150	99	58	112	34	18	184	103	158	162	177	103	52	96	200	179	184	193	170	115	259	299	227	169	242	153	139	221	201					
		15.60%	18.18%	17.45%	16.44%	19.87%	17.75%	19.07%	15.76%	16.25%	13.96%	12.63%	17.09%	16.04%	17.31%	13.45%	15.03%	16.82%	14.98%	15.16%	13.65%	14.04%	15.70%	11.33%	16.66%	17.47%	21.63%	14.28%	14.4%	17.11%	16.99%	15.70%	17.23%	15.14%	13.00%	14.76%	15.28%	15.13%	12.07%	17.81%	24.17%	14.03%	11.23%	16.79%	15.02%	12.94%	14.64%	14.65%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	714	19	12	14	6	3	13	8	21	22	18	13	8	10	9	22	23	14	16	11	8	14	6	3	18	10	16	16	10	18	5	7	16	21	15	32	15	18	28	13	22	20	26	26	20	24	25					
		1.67%	1.28%	1.66%	2.11%	1.92%	0.93%	1.93%	1.31%	2.08%	2.11%	2.41%	1.52%	1.86%	1.02%	0.84%	1.70%	3.54%	1.80%	1.61%	1.51%	1.93%	1.96%	2.0%	2.77%	1.70%	2.10%	1.44%	1.42%	0.96%	2.97%	1.51%	1.25%	1.21%	1.52%	1.20%	2.53%	1.33%	1.89%	1.92%	1.05%	1.36%	1.32%	1.80%	2.55%	1.86%	1.59%	1.82%					
37	"20. ""Политическая партия ""Единая Россия"""	11734	436	186	168	83	103	170	164	261	289	194	270	147	275	296	340	183	206	271	219	109	190	84	29	220	127	309	319	265	167	79	161	420	383	334	293	309	277	404	289	503	423	386	280	305	439	369					
		27.51%	29.47%	25.76%	25.33%	26.60%	32.08%	25.33%	26.92%	25.86%	27.84%	26.07%	31.61%	34.18%	28.17%	27.84%	26.35%	28.24%	26.61%	27.40%	30.20%	26.39%	26.64%	28.0%	26.85%	20.89%	26.68%	27.93%	28.35%	25.62%	27.55%	23.86%	28.90%	31.79%	27.83%	26.80%	23.19%	27.51%	29.09%	27.78%	23.36%	31.10%	28.12%	26.78%	27.50%	28.39%	29.09%	26.89%					
38	"21. ""Российская Конституционно-демократическая партия"""	61	1	1	0	2	1	0	1	3	0	1	0	1	1	0	1	1	2	2	1	0	4	1	0	2	0	0	2	0	5	1	0	3	3	1	2	1	0	3	5	0	2	0	1	5	1	0					
		0.14%	0.06%	0.13%	0.0%	0.64%	0.31%	0.0%	0.16%	0.29%	0.0%	0.13%	0.0%	0.23%	0.10%	0.0%	0.07%	0.15%	0.25%	0.20%	0.13%	0.0%	0.56%	0.33%	0.0%	0.18%	0.0%	0.0%	0.17%	0.0%	0.82%	0.30%	0.0%	0.22%	0.21%	0.08%	0.15%	0.08%	0.0%	0.20%	0.40%	0.0%	0.13%	0.0%	0.09%	0.46%	0.06%	0.0%					
39	"22. ""Развитие предпринимательства"""	127	6	4	1	3	1	1	1	8	3	1	1	2	8	1	2	2	3	2	1	0	3	1	0	2	0	2	1	3	1	3	2	4	1	4	3	0	1	2	9	7	8	2	1	5	0	11					
		0.29%	0.40%	0.55%	0.15%	0.96%	0.31%	0.14%	0.16%	0.79%	0.28%	0.13%	0.11%	0.46%	0.81%	0.09%	0.15%	0.30%	0.38%	0.20%	0.13%	0.0%	0.42%	0.33%	0.0%	0.18%	0.0%	0.18%	0.08%	0.29%	0.16%	0.90%	0.35%	0.30%	0.07%	0.32%	0.23%	0.0%	0.10%	0.13%	0.72%	0.43%	0.53%	0.13%	0.09%	0.46%	0.0%	0.80%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	6884	186	129	103	37	41	114	109	131	168	132	128	60	132	204	216	114	172	182	117	69	139	46	17	196	74	170	187	187	87	74	86	232	258	211	254	181	156	239	174	247	186	216	164	151	218	190					
		16.14%	12.57%	17.86%	15.53%	11.85%	12.77%	16.98%	17.89%	12.98%	16.18%	17.74%	14.98%	13.95%	13.52%	19.19%	16.74%	17.59%	22.22%	18.40%	16.13%	16.70%	19.49%	15.33%	15.74%	18.61%	15.54%	15.37%	16.62%	18.08%	14.35%	22.35%	15.43%	17.56%	18.75%	16.93%	20.11%	16.11%	16.38%	16.43%	14.06%	15.27%	12.36%	14.98%	16.11%	14.05%	14.44%	13.84%					
																																																					
41	Против всех	2299	68	31	42	20	8	34	26	44	58	30	42	20	60	53	57	28	30	61	48	29	50	16	11	45	20	55	78	62	39	18	28	77	56	75	71	61	51	71	89	66	86	85	52	60	87	101					
		5.39%	4.59%	4.29%	6.33%	6.41%	2.49%	5.06%	4.26%	4.36%	5.58%	4.03%	4.91%	4.65%	6.14%	4.98%	4.41%	4.32%	3.87%	6.16%	6.62%	7.02%	7.01%	5.33%	10.18%	4.27%	4.20%	4.97%	6.93%	5.99%	6.43%	5.43%	5.02%	5.82%	4.06%	6.01%	5.62%	5.43%	5.35%	4.88%	7.19%	4.08%	5.71%	5.89%	5.10%	5.58%	5.76%	7.36%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
