Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Веселовская																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №2519					
		3.44%	3.20%	6.57%	3.74%	3.23%	3.70%	3.37%	1.55%	3.13%	3.07%	3.63%	1.05%	4.96%	5.83%	2.45%	1.52%	4.03%	2.70%	1.12%	1.83%	3.30%	1.09%	2.60%	2.72%	4.75%					
19	. Малышкин Олег Александрович	381	19	18	27	24	3	2	6	17	12	19	9	29	15	22	7	23	20	8	18	32	5	17	14	15					
		2.72%	1.60%	1.76%	1.87%	2.09%	1.11%	2.25%	3.11%	2.53%	2.30%	4.92%	3.14%	3.89%	4.37%	2.70%	1.52%	4.03%	4.50%	3.00%	4.71%	4.80%	1.82%	2.32%	3.17%	2.23%					
20	. Миронов Сергей Михайлович	96	13	5	3	5	0	0	1	2	10	2	3	3	0	3	5	8	1	6	3	8	2	5	1	7					
		0.68%	1.10%	0.49%	0.21%	0.44%	0.00%	0.00%	0.52%	0.30%	1.92%	0.52%	1.05%	0.40%	0.00%	0.37%	1.08%	1.40%	0.23%	2.25%	0.79%	1.20%	0.73%	0.68%	0.23%	1.04%					
21	. Путин Владимир Владимирович	9600	806	669	1036	779	197	68	158	451	329	288	217	492	235	514	251	430	351	197	262	443	195	518	293	421					
		68.44%	67.96%	65.59%	71.84%	67.98%	72.96%	76.40%	81.87%	67.21%	63.15%	74.61%	75.61%	65.95%	68.51%	63.07%	54.45%	75.31%	79.05%	73.78%	68.59%	66.42%	71.17%	70.77%	66.44%	62.56%					
22	. Хакамада Ирина Муцуовна	244	28	15	31	20	4	1	3	10	10	4	4	18	3	15	5	8	8	1	13	12	5	9	7	10					
		1.74%	2.36%	1.47%	2.15%	1.75%	1.48%	1.12%	1.55%	1.49%	1.92%	1.04%	1.39%	2.41%	0.87%	1.84%	1.08%	1.40%	1.80%	0.37%	3.40%	1.80%	1.82%	1.23%	1.59%	1.49%					
23	. Харитонов Николай Михайлович	2781	241	205	243	253	52	13	22	147	123	54	42	134	64	220	172	65	36	44	66	113	57	145	104	166					
		19.83%	20.32%	20.10%	16.85%	22.08%	19.26%	14.61%	11.40%	21.91%	23.61%	13.99%	14.63%	17.96%	18.66%	26.99%	37.31%	11.38%	8.11%	16.48%	17.28%	16.94%	20.80%	19.81%	23.58%	24.67%					
																															
24	Против всех	297	28	28	43	26	1	1	0	8	8	2	4	23	3	9	9	8	9	7	11	21	7	13	6	22					
		2.12%	2.36%	2.75%	2.98%	2.27%	0.37%	1.12%	0.00%	1.19%	1.54%	0.52%	1.39%	3.08%	0.87%	1.10%	1.95%	1.40%	2.03%	2.62%	2.88%	3.15%	2.55%	1.78%	1.36%	3.27%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
