10	Число действительных избирательных бюллетеней	6945	34	210	578	194	80	422	153	110	48	239	1175	710	301	469	652	495	163	192	66	46	208	80	320									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	38	0	0	4	3	0	2	0	0	0	1	7	9	1	2	3	2	1	0	2	0	0	0	1									
		0.54%	0.00%	0.00%	0.68%	1.53%	0.00%	0.47%	0.00%	0.00%	0.00%	0.42%	0.59%	1.25%	0.33%	0.42%	0.45%	0.40%	0.61%	0.00%	2.99%	0.00%	0.00%	0.00%	0.30%									
14	Грудинин Павел Николаевич	897	0	12	75	31	0	42	8	19	2	24	229	98	41	67	84	96	12	11	1	1	21	4	19									
		12.73%	0.00%	5.58%	12.69%	15.82%	0.00%	9.95%	5.16%	17.27%	4.17%	10.04%	19.23%	13.65%	13.36%	13.99%	12.65%	18.97%	7.36%	5.64%	1.49%	2.13%	9.95%	5.00%	5.76%									
15	Жириновский Владимир Вольфович	699	3	19	52	26	6	45	19	20	6	23	102	63	30	58	57	47	10	24	16	4	22	6	41									
		9.92%	8.82%	8.84%	8.80%	13.27%	7.50%	10.66%	12.26%	18.18%	12.50%	9.62%	8.56%	8.77%	9.77%	12.11%	8.58%	9.29%	6.13%	12.31%	23.88%	8.51%	10.43%	7.50%	12.42%									
16	Путин Владимир Владимирович	5120	30	176	431	130	72	320	124	70	39	190	800	516	217	329	486	337	135	147	47	40	162	68	254									
		72.64%	88.24%	81.86%	72.93%	66.33%	90.00%	75.83%	80.00%	63.64%	81.25%	79.50%	67.17%	71.87%	70.68%	68.68%	73.19%	66.60%	82.82%	75.38%	70.15%	85.11%	76.78%	85.00%	76.97%									
17	Собчак Ксения Анатольевна	80	0	2	7	2	1	3	0	0	1	0	17	5	5	5	10	8	1	9	0	0	0	1	3									
		1.14%	0.00%	0.93%	1.18%	1.02%	1.25%	0.71%	0.00%	0.00%	2.08%	0.00%	1.43%	0.70%	1.63%	1.04%	1.51%	1.58%	0.61%	4.62%	0.00%	0.00%	0.00%	1.25%	0.91%									
18	Сурайкин Максим Александрович	37	0	0	3	1	0	5	1	0	0	1	3	10	2	2	1	3	2	0	0	1	1	0	1									
		0.52%	0.00%	0.00%	0.51%	0.51%	0.00%	1.18%	0.65%	0.00%	0.00%	0.42%	0.25%	1.39%	0.65%	0.42%	0.15%	0.59%	1.23%	0.00%	0.00%	2.13%	0.47%	0.00%	0.30%									
19	Титов Борис Юрьевич	40	1	0	3	1	0	4	0	1	0	0	6	6	3	3	7	1	1	0	0	0	1	1	1									
		0.57%	2.94%	0.00%	0.51%	0.51%	0.00%	0.95%	0.00%	0.91%	0.00%	0.00%	0.50%	0.84%	0.98%	0.63%	1.05%	0.20%	0.61%	0.00%	0.00%	0.00%	0.47%	1.25%	0.30%									
20	Явлинский Григорий Алексеевич	34	0	1	3	0	1	1	1	0	0	0	11	3	2	3	4	1	1	1	0	0	1	0	0									
		0.48%	0.00%	0.47%	0.51%	0.00%	1.25%	0.24%	0.65%	0.00%	0.00%	0.00%	0.92%	0.42%	0.65%	0.63%	0.60%	0.20%	0.61%	0.51%	0.00%	0.00%	0.47%	0.00%	0.00%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
