Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Ванинская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822					
		1.80%	2.20%	2.11%	0.0%	1.81%	2.00%	1.89%	1.57%	3.16%	2.08%	1.14%	2.46%	0.92%	1.41%	1.19%	0.30%	1.46%	2.16%	1.51%	2.26%	0.0%	1.76%	0.48%	1.67%	2.06%	1.28%	3.15%	4.76%	45.45%	4.76%	0.0%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	17	1	2	0	2	0	0	1	2	1	2	0	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.10%	0.10%	0.18%	0.0%	0.21%	0.0%	0.0%	0.07%	0.39%	0.08%	0.22%	0.0%	0.61%	0.23%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	163	18	11	1	11	8	3	18	3	20	13	5	6	6	0	2	0	10	7	6	0	1	5	2	4	3	0	0	0	0	0	0	0					
		0.99%	1.89%	1.01%	0.62%	1.17%	1.23%	0.40%	1.41%	0.59%	1.60%	1.49%	0.88%	0.92%	1.41%	0.0%	0.61%	0.0%	0.94%	0.96%	1.23%	0.0%	0.19%	1.21%	0.47%	1.03%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	36	6	5	0	3	1	2	3	0	1	0	2	2	1	1	2	0	0	0	1	0	0	2	0	2	1	1	0	0	0	0	0	0					
		0.21%	0.63%	0.46%	0.0%	0.31%	0.15%	0.27%	0.23%	0.0%	0.08%	0.0%	0.35%	0.30%	0.23%	0.23%	0.61%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.48%	0.0%	0.51%	0.09%	1.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	27	0	2	0	3	0	0	0	1	4	3	1	3	1	1	1	1	0	1	1	0	2	0	0	2	0	0	0	0	0	0	0	0					
		0.16%	0.0%	0.18%	0.0%	0.31%	0.0%	0.0%	0.0%	0.19%	0.32%	0.34%	0.17%	0.46%	0.23%	0.23%	0.30%	0.29%	0.0%	0.13%	0.20%	0.0%	0.39%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	25	2	1	2	1	1	1	1	0	1	1	0	2	1	0	1	0	4	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0					
		0.15%	0.21%	0.09%	1.25%	0.10%	0.15%	0.13%	0.07%	0.0%	0.08%	0.11%	0.0%	0.30%	0.23%	0.0%	0.30%	0.0%	0.37%	0.13%	0.0%	0.0%	0.19%	0.0%	0.23%	0.25%	0.09%	1.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	929	63	67	3	82	47	50	94	34	94	49	26	22	13	24	11	9	60	35	28	0	28	11	24	14	39	0	0	0	0	0	2	0					
		5.66%	6.62%	6.16%	1.88%	8.73%	7.24%	6.76%	7.38%	6.71%	7.53%	5.62%	4.58%	3.39%	3.06%	5.72%	3.39%	2.63%	5.65%	4.82%	5.77%	0.0%	5.47%	2.68%	5.72%	3.61%	3.84%	0.0%	0.0%	0.0%	0.0%	0.0%	12.5%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	1	1	0	2	0	3	1	1	1	2	0	3	2	1	0	0	2	2	1	0	0	1	2	0	1	0	0	6	0	0	0	0					
		0.20%	0.10%	0.09%	0.0%	0.21%	0.0%	0.40%	0.07%	0.19%	0.08%	0.22%	0.0%	0.46%	0.47%	0.23%	0.0%	0.0%	0.18%	0.27%	0.20%	0.0%	0.0%	0.24%	0.47%	0.0%	0.09%	0.0%	0.0%	27.27%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	3138	148	240	33	170	97	123	196	90	197	136	141	159	98	77	86	47	308	211	82	9	120	103	48	55	131	6	10	0	8	8	1	0					
		19.13%	15.56%	22.09%	20.75%	18.10%	14.94%	16.64%	15.40%	17.78%	15.79%	15.61%	24.86%	24.53%	23.11%	18.37%	26.54%	13.78%	29.02%	29.10%	16.90%	39.13%	23.48%	25.12%	11.45%	14.21%	12.90%	6.31%	47.61%	0.0%	38.09%	26.66%	6.25%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	225	12	19	5	14	14	9	24	5	11	15	11	6	3	10	2	1	11	6	8	0	9	8	4	6	12	0	0	0	0	0	0	0					
		1.37%	1.26%	1.74%	3.14%	1.49%	2.15%	1.21%	1.88%	0.98%	0.88%	1.72%	1.94%	0.92%	0.70%	2.38%	0.61%	0.29%	1.03%	0.82%	1.64%	0.0%	1.76%	1.95%	0.95%	1.55%	1.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	6514	332	362	48	347	264	287	492	166	471	340	159	249	181	181	152	216	351	273	276	7	257	199	224	160	507	1	1	4	4	0	3	0					
		39.71%	34.91%	33.33%	30.18%	36.95%	40.67%	38.83%	38.67%	32.80%	37.77%	39.03%	28.04%	38.42%	42.68%	43.19%	46.91%	63.34%	33.08%	37.65%	56.90%	30.43%	50.29%	48.53%	53.46%	41.34%	49.95%	1.05%	4.76%	18.18%	19.04%	0.0%	18.75%	0.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	38	4	5	1	0	1	0	1	2	0	2	0	1	0	1	1	0	3	3	2	0	2	2	3	1	3	0	0	0	0	0	0	0					
		0.23%	0.42%	0.46%	0.62%	0.0%	0.15%	0.0%	0.07%	0.39%	0.0%	0.22%	0.0%	0.15%	0.0%	0.23%	0.30%	0.0%	0.28%	0.41%	0.41%	0.0%	0.39%	0.48%	0.71%	0.25%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	36	4	3	0	2	1	4	2	1	2	2	4	3	0	0	2	2	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0					
		0.21%	0.42%	0.27%	0.0%	0.21%	0.15%	0.54%	0.15%	0.19%	0.16%	0.22%	0.70%	0.46%	0.0%	0.0%	0.61%	0.58%	0.0%	0.13%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	1.05%	4.76%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1630	134	130	23	83	77	65	124	60	144	89	65	64	43	45	11	17	62	43	22	7	34	19	47	50	157	7	2	1	0	5	0	0					
		9.93%	14.09%	11.97%	14.46%	8.83%	11.86%	8.79%	9.74%	11.85%	11.54%	10.21%	11.46%	9.87%	10.14%	10.73%	3.39%	4.98%	5.84%	5.93%	4.53%	30.43%	6.65%	4.63%	11.21%	12.91%	15.46%	7.36%	9.52%	4.54%	0.0%	16.66%	0.0%	0.0%					
																																							
41	Против всех	759	52	37	11	40	23	33	49	18	53	29	36	36	22	16	15	6	73	44	17	0	5	16	8	20	35	44	3	1	0	10	3	4					
		4.62%	5.46%	3.40%	6.91%	4.25%	3.54%	4.46%	3.85%	3.55%	4.25%	3.32%	6.34%	5.55%	5.18%	3.81%	4.62%	1.75%	6.88%	6.06%	3.50%	0.0%	0.97%	3.90%	1.90%	5.16%	3.44%	46.31%	14.28%	4.54%	0.0%	33.33%	18.75%	23.52%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
