Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Кузнецкая городская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	642	14	12	11	11	17	36	28	13	19	17	5	19	24	23	12	12	22	24	20	4	14	27	2	22	18	13	27	7	4	17	18	20	13	10	9	16	20	42					
		1.57%	1.42%	1.22%	1.03%	0.99%	1.45%	2.32%	1.81%	1.33%	1.32%	1.77%	0.69%	1.63%	1.55%	1.54%	1.29%	1.06%	1.76%	2.15%	1.98%	1.59%	1.47%	2.40%	0.35%	1.54%	1.44%	1.19%	2.22%	1.11%	0.65%	1.30%	1.60%	2.52%	1.37%	0.83%	1.84%	1.21%	1.66%	3.30%					
19	2.Всероссийская политическая партия «Гражданская Сила»	212	5	0	10	7	4	6	5	1	6	4	2	5	2	9	4	3	7	5	13	1	6	10	0	8	9	7	10	0	3	5	10	5	1	3	2	6	14	14					
		0.52%	0.51%	0.00%	0.93%	0.63%	0.34%	0.39%	0.32%	0.10%	0.42%	0.42%	0.28%	0.43%	0.13%	0.60%	0.43%	0.26%	0.56%	0.45%	1.29%	0.40%	0.63%	0.89%	0.00%	0.56%	0.72%	0.64%	0.82%	0.00%	0.49%	0.38%	0.89%	0.63%	0.11%	0.25%	0.41%	0.45%	1.16%	1.10%					
20	3.Политическая партия «Демократическая партия России»	53	2	0	2	2	0	1	4	1	1	2	0	2	3	7	2	2	2	0	1	0	2	0	0	2	1	3	1	0	0	1	1	1	0	1	0	2	3	1					
		0.13%	0.20%	0.00%	0.19%	0.18%	0.00%	0.06%	0.26%	0.10%	0.07%	0.21%	0.00%	0.17%	0.19%	0.47%	0.21%	0.18%	0.16%	0.00%	0.10%	0.00%	0.21%	0.00%	0.00%	0.14%	0.08%	0.27%	0.08%	0.00%	0.00%	0.08%	0.09%	0.13%	0.00%	0.08%	0.00%	0.15%	0.25%	0.08%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6205	156	163	139	158	215	315	309	122	227	141	108	209	264	244	115	208	204	163	193	38	187	205	74	220	195	199	219	89	64	191	185	119	149	151	40	65	75	87					
		15.15%	15.84%	16.60%	12.99%	14.27%	18.31%	20.32%	20.00%	12.50%	15.82%	14.69%	15.00%	17.91%	16.99%	16.36%	12.33%	18.33%	16.29%	14.58%	19.13%	15.08%	19.66%	18.19%	13.03%	15.41%	15.64%	18.14%	18.04%	14.10%	10.37%	14.59%	16.46%	15.01%	15.73%	12.58%	8.16%	4.91%	6.24%	6.84%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	77	2	1	3	1	4	4	2	0	2	0	1	3	3	5	0	4	2	0	5	0	4	2	3	4	2	1	3	0	0	2	3	0	0	1	0	7	3	0					
		0.19%	0.20%	0.10%	0.28%	0.09%	0.34%	0.26%	0.13%	0.00%	0.14%	0.00%	0.14%	0.26%	0.19%	0.34%	0.00%	0.35%	0.16%	0.00%	0.50%	0.00%	0.42%	0.18%	0.53%	0.28%	0.16%	0.09%	0.25%	0.00%	0.00%	0.15%	0.27%	0.00%	0.00%	0.08%	0.00%	0.53%	0.25%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	58	2	0	0	1	0	3	3	1	0	3	2	3	2	0	0	0	1	4	1	2	3	0	0	0	1	2	6	3	1	0	6	1	1	0	1	1	2	2					
		0.14%	0.20%	0.00%	0.00%	0.09%	0.00%	0.19%	0.19%	0.10%	0.00%	0.31%	0.28%	0.26%	0.13%	0.00%	0.00%	0.00%	0.08%	0.36%	0.10%	0.79%	0.32%	0.00%	0.00%	0.00%	0.08%	0.18%	0.49%	0.48%	0.16%	0.00%	0.53%	0.13%	0.11%	0.00%	0.20%	0.08%	0.17%	0.16%					
24	7.Политическая партия «Либерально-демократическая партия России»	3084	93	61	75	88	82	97	106	88	109	75	53	81	113	117	61	87	81	82	71	8	64	74	42	150	91	68	91	42	47	92	84	62	58	100	45	167	88	91					
		7.53%	9.44%	6.21%	7.01%	7.95%	6.98%	6.26%	6.86%	9.02%	7.60%	7.81%	7.36%	6.94%	7.28%	7.85%	6.54%	7.67%	6.47%	7.33%	7.04%	3.17%	6.73%	6.57%	7.39%	10.50%	7.30%	6.20%	7.50%	6.66%	7.62%	7.03%	7.47%	7.82%	6.12%	8.33%	9.18%	12.62%	7.32%	7.15%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2191	41	34	42	58	78	95	102	63	88	37	39	67	89	104	55	69	90	70	55	11	38	69	24	105	61	60	80	32	13	62	54	41	43	51	9	58	54	50					
		5.35%	4.16%	3.46%	3.93%	5.24%	6.64%	6.13%	6.60%	6.45%	6.13%	3.85%	5.42%	5.74%	5.73%	6.98%	5.89%	6.08%	7.19%	6.26%	5.45%	4.37%	3.99%	6.12%	4.23%	7.35%	4.89%	5.47%	6.59%	5.07%	2.11%	4.74%	4.80%	5.17%	4.54%	4.25%	1.84%	4.38%	4.49%	3.93%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	265	7	7	3	13	7	9	8	3	17	5	6	10	12	11	6	9	1	5	15	1	8	15	4	9	12	5	9	2	0	9	9	1	4	11	1	3	4	4					
		0.65%	0.71%	0.71%	0.28%	1.17%	0.60%	0.58%	0.52%	0.31%	1.18%	0.52%	0.83%	0.86%	0.77%	0.74%	0.64%	0.79%	0.08%	0.45%	1.49%	0.40%	0.84%	1.33%	0.70%	0.63%	0.96%	0.46%	0.74%	0.32%	0.00%	0.69%	0.80%	0.13%	0.42%	0.92%	0.20%	0.23%	0.33%	0.31%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	27168	641	679	765	730	741	947	950	660	915	652	482	738	1004	941	658	715	791	731	605	176	611	694	409	862	839	707	739	433	478	885	725	529	668	843	371	977	920	957					
		66.34%	65.08%	69.14%	71.50%	65.94%	63.12%	61.10%	61.49%	67.62%	63.76%	67.92%	66.94%	63.24%	64.65%	63.11%	70.53%	62.99%	63.18%	65.38%	59.96%	69.84%	64.25%	61.58%	72.01%	60.36%	67.28%	64.45%	60.87%	68.62%	77.47%	67.61%	64.50%	66.71%	70.54%	70.25%	75.71%	73.85%	76.54%	75.24%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	437	14	12	9	12	11	16	13	12	23	5	8	20	17	15	5	10	28	10	7	4	9	17	5	19	10	19	18	11	2	11	12	7	5	11	7	10	8	5					
		1.07%	1.42%	1.22%	0.84%	1.08%	0.94%	1.03%	0.84%	1.23%	1.60%	0.52%	1.11%	1.71%	1.09%	1.01%	0.54%	0.88%	2.24%	0.89%	0.69%	1.59%	0.95%	1.51%	0.88%	1.33%	0.80%	1.73%	1.48%	1.74%	0.32%	0.84%	1.07%	0.88%	0.53%	0.92%	1.43%	0.76%	0.67%	0.39%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
