Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Матвеевская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721					
		0.41%	0.40%	0.00%	0.43%	0.00%	0.25%	0.65%	0.00%	0.74%	0.59%	0.81%	0.25%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.59%	0.86%	0.00%	1.12%	1.85%	0.00%	0.00%	0.00%	1.29%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	12	0	0	0	1	1	0	0	1	2	1	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0					
		0.16%	0.00%	0.00%	0.00%	1.15%	0.25%	0.00%	0.00%	0.37%	0.29%	0.13%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.77%	0.00%	0.00%	0.43%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1193	64	27	15	9	77	12	6	59	119	130	55	30	45	31	13	32	18	76	84	88	27	15	18	17	29	25	36	36					
		16.34%	25.30%	15.70%	6.49%	10.34%	19.11%	7.84%	7.89%	21.69%	17.45%	17.47%	13.65%	11.49%	13.76%	15.98%	16.67%	14.88%	12.24%	22.35%	24.00%	13.44%	15.17%	13.89%	13.85%	16.67%	18.71%	10.78%	17.06%	25.35%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	9	1	0	1	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0					
		0.12%	0.40%	0.00%	0.43%	0.00%	0.50%	0.00%	0.00%	0.00%	0.29%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	0	1	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	2	0	1	1	0	0	1	0	1	0	0					
		0.16%	0.00%	0.58%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.38%	0.00%	0.52%	1.28%	0.00%	0.00%	0.59%	0.00%	0.15%	0.56%	0.00%	0.00%	0.98%	0.00%	0.43%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	524	17	10	10	9	32	6	9	18	55	52	12	10	23	18	7	26	10	12	23	67	15	3	11	8	18	19	9	15					
		7.18%	6.72%	5.81%	4.33%	10.34%	7.94%	3.92%	11.84%	6.62%	8.06%	6.99%	2.98%	3.83%	7.03%	9.28%	8.97%	12.09%	6.80%	3.53%	6.57%	10.23%	8.43%	2.78%	8.46%	7.84%	11.61%	8.19%	4.27%	10.56%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	460	19	7	3	13	20	13	0	15	52	62	30	15	14	16	7	9	7	13	13	42	5	4	8	1	12	31	18	11					
		6.30%	7.51%	4.07%	1.30%	14.94%	4.96%	8.50%	0.00%	5.51%	7.62%	8.33%	7.44%	5.75%	4.28%	8.25%	8.97%	4.19%	4.76%	3.82%	3.71%	6.41%	2.81%	3.70%	6.15%	0.98%	7.74%	13.36%	8.53%	7.75%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	46	2	1	0	0	4	0	0	3	8	6	1	2	3	0	0	1	1	3	3	2	1	0	1	0	2	0	1	1					
		0.63%	0.79%	0.58%	0.00%	0.00%	0.99%	0.00%	0.00%	1.10%	1.17%	0.81%	0.25%	0.77%	0.92%	0.00%	0.00%	0.47%	0.68%	0.88%	0.86%	0.31%	0.56%	0.00%	0.77%	0.00%	1.29%	0.00%	0.47%	0.70%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4503	126	116	162	49	240	119	59	149	401	432	278	195	224	112	47	123	102	208	203	415	114	80	79	74	84	120	126	66					
		61.68%	49.80%	67.44%	70.13%	56.32%	59.55%	77.78%	77.63%	54.78%	58.80%	58.06%	68.98%	74.71%	68.50%	57.73%	60.26%	57.21%	69.39%	61.18%	58.00%	63.36%	64.04%	74.07%	60.77%	72.55%	54.19%	51.72%	59.72%	46.48%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	17	0	0	0	2	3	0	0	0	0	3	0	0	0	0	1	0	1	1	1	0	0	1	0	1	0	0	0	3					
		0.23%	0.00%	0.00%	0.00%	2.30%	0.74%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	1.28%	0.00%	0.68%	0.29%	0.29%	0.00%	0.00%	0.93%	0.00%	0.98%	0.00%	0.00%	0.00%	2.11%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
