Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Андроповская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200					
24	"7. ""Новый курс - Автомобильная Россия"""	61	12	7	4	2	3	2	2	0	0	0	1	3	0	1	2	1	1	0	1	0	0	0	5	5	3	5	1	0					
		0.49%	0.97%	0.76%	0.45%	0.41%	0.95%	0.24%	1.16%	0.0%	0.0%	0.0%	0.73%	0.48%	0.0%	0.64%	0.62%	0.17%	0.44%	0.0%	0.93%	0.0%	0.0%	0.0%	0.88%	0.64%	0.53%	0.85%	0.16%	0.0%					
25	"8. ""Народно-республиканская партия России"""	21	0	0	1	1	0	1	0	3	2	0	1	1	0	0	1	0	1	1	2	0	0	1	1	1	0	1	2	0					
		0.17%	0.0%	0.0%	0.11%	0.20%	0.0%	0.12%	0.0%	1.08%	0.50%	0.0%	0.73%	0.16%	0.0%	0.0%	0.31%	0.0%	0.44%	0.65%	1.86%	0.0%	0.0%	0.18%	0.17%	0.12%	0.0%	0.17%	0.33%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	28	6	2	0	0	0	2	0	0	1	1	3	2	0	0	1	1	2	0	0	1	0	1	0	1	0	3	1	0					
		0.22%	0.48%	0.21%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.25%	0.20%	2.20%	0.32%	0.0%	0.0%	0.31%	0.17%	0.88%	0.0%	0.0%	0.62%	0.0%	0.18%	0.0%	0.12%	0.0%	0.51%	0.16%	0.0%					
27	"10. ""Аграрная партия России"""	893	48	36	41	18	8	49	14	32	29	54	6	38	5	7	10	62	26	5	17	73	6	82	46	64	35	26	53	3					
		7.27%	3.88%	3.91%	4.64%	3.71%	2.53%	5.99%	8.18%	11.59%	7.37%	10.93%	4.41%	6.16%	6.49%	4.51%	3.10%	10.97%	11.55%	3.26%	15.88%	45.91%	6.31%	15.04%	8.17%	8.21%	6.20%	4.46%	8.81%	5.76%					
28	"11. ""Истинные патриоты России"""	126	2	1	1	4	0	6	1	12	4	1	5	1	0	4	2	2	5	2	9	12	4	11	10	10	1	1	15	0					
		1.02%	0.16%	0.10%	0.11%	0.82%	0.0%	0.73%	0.58%	4.34%	1.01%	0.20%	3.67%	0.16%	0.0%	2.58%	0.62%	0.35%	2.22%	1.30%	8.41%	7.54%	4.21%	2.01%	1.77%	1.28%	0.17%	0.17%	2.49%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	124	12	9	5	3	4	13	3	10	7	2	4	7	1	2	2	3	3	1	0	0	0	4	2	11	4	5	6	1					
		1.00%	0.97%	0.97%	0.56%	0.61%	1.26%	1.58%	1.75%	3.62%	1.78%	0.40%	2.94%	1.13%	1.29%	1.29%	0.62%	0.53%	1.33%	0.65%	0.0%	0.0%	0.0%	0.73%	0.35%	1.41%	0.70%	0.85%	0.99%	1.92%					
30	"13. ""Демократическая партия России"""	31	4	1	7	1	1	4	0	2	2	1	1	2	0	0	0	2	0	0	1	0	0	0	1	0	0	1	0	0					
		0.25%	0.32%	0.10%	0.79%	0.20%	0.31%	0.48%	0.0%	0.72%	0.50%	0.20%	0.73%	0.32%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.17%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	29	2	1	1	0	1	0	0	0	0	0	3	2	0	0	6	1	1	0	0	0	0	1	2	1	3	3	1	0					
		0.23%	0.16%	0.10%	0.11%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	2.20%	0.32%	0.0%	0.0%	1.86%	0.17%	0.44%	0.0%	0.0%	0.0%	0.0%	0.18%	0.35%	0.12%	0.53%	0.51%	0.16%	0.0%					
32	"15. ""Партия СЛОН"""	14	0	0	2	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	2	1	1	1					
		0.11%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.73%	0.16%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	1.05%	0.0%	0.17%	0.12%	0.35%	0.17%	0.16%	1.92%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1014	130	110	97	44	20	98	13	11	51	27	9	35	2	5	22	56	21	21	1	0	6	26	44	49	35	39	42	0					
		8.25%	10.53%	11.96%	10.99%	9.07%	6.34%	11.98%	7.60%	3.98%	12.97%	5.46%	6.61%	5.68%	2.59%	3.22%	6.83%	9.91%	9.33%	13.72%	0.93%	0.0%	6.31%	4.77%	7.81%	6.29%	6.20%	6.70%	6.98%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	55	0	2	1	1	1	3	0	1	4	6	0	4	0	1	3	1	1	4	1	2	0	2	5	5	1	3	3	0					
		0.44%	0.0%	0.21%	0.11%	0.20%	0.31%	0.36%	0.0%	0.36%	1.01%	1.21%	0.0%	0.64%	0.0%	0.64%	0.93%	0.17%	0.44%	2.61%	0.93%	1.25%	0.0%	0.36%	0.88%	0.64%	0.17%	0.51%	0.49%	0.0%					
35	"18. ""ЛДПР"""	2089	231	200	139	87	72	157	29	37	55	86	18	70	7	21	79	100	29	29	9	9	15	78	82	141	103	97	102	7					
		17.00%	18.71%	21.76%	15.75%	17.93%	22.85%	19.19%	16.95%	13.40%	13.99%	17.40%	13.23%	11.36%	9.09%	13.54%	24.53%	17.69%	12.88%	18.95%	8.41%	5.66%	15.78%	14.31%	14.56%	18.10%	18.26%	16.66%	16.97%	13.46%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	217	17	10	26	12	2	16	4	4	5	7	2	14	1	0	8	16	0	0	0	0	2	11	8	14	16	13	7	2					
		1.76%	1.37%	1.08%	2.94%	2.47%	0.63%	1.95%	2.33%	1.44%	1.27%	1.41%	1.47%	2.27%	1.29%	0.0%	2.48%	2.83%	0.0%	0.0%	0.0%	0.0%	2.10%	2.01%	1.42%	1.79%	2.83%	2.23%	1.16%	3.84%					
37	"20. ""Политическая партия ""Единая Россия"""	3193	337	208	217	109	93	224	55	55	102	149	41	127	22	25	102	150	30	24	37	34	30	171	126	247	179	174	107	18					
		25.99%	27.30%	22.63%	24.60%	22.47%	29.52%	27.38%	32.16%	19.92%	25.95%	30.16%	30.14%	20.61%	28.57%	16.12%	31.67%	26.54%	13.33%	15.68%	34.57%	21.38%	31.57%	31.37%	22.38%	31.70%	31.73%	29.89%	17.80%	34.61%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	1	4	3	1	0	2	0	1	1	2	1	4	1	1	1	0	1	0	0	0	0	0	0	2	5	3	2	0					
		0.29%	0.08%	0.43%	0.34%	0.20%	0.0%	0.24%	0.0%	0.36%	0.25%	0.40%	0.73%	0.64%	1.29%	0.64%	0.31%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.88%	0.51%	0.33%	0.0%					
39	"22. ""Развитие предпринимательства"""	35	6	0	6	1	1	3	0	1	0	0	0	2	1	0	0	0	2	0	0	2	0	1	0	1	2	5	1	0					
		0.28%	0.48%	0.0%	0.68%	0.20%	0.31%	0.36%	0.0%	0.36%	0.0%	0.0%	0.0%	0.32%	1.29%	0.0%	0.0%	0.0%	0.88%	0.0%	0.0%	1.25%	0.0%	0.18%	0.0%	0.12%	0.35%	0.85%	0.16%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2366	212	171	194	129	64	111	26	53	71	85	23	219	16	63	36	90	58	43	14	7	11	95	156	93	100	108	110	8					
		19.26%	17.17%	18.60%	21.99%	26.59%	20.31%	13.56%	15.20%	19.20%	18.06%	17.20%	16.91%	35.55%	20.77%	40.64%	11.18%	15.92%	25.77%	28.10%	13.08%	4.40%	11.57%	17.43%	27.70%	11.93%	17.73%	18.55%	18.30%	15.38%					
																																			
41	Против всех	601	73	56	48	29	17	24	4	16	12	21	4	35	8	6	7	17	9	6	7	10	17	20	19	38	22	28	45	3					
		4.89%	5.91%	6.09%	5.44%	5.97%	5.39%	2.93%	2.33%	5.79%	3.05%	4.25%	2.94%	5.68%	10.38%	3.87%	2.17%	3.00%	4.0%	3.92%	6.54%	6.28%	17.89%	3.66%	3.37%	4.87%	3.90%	4.81%	7.48%	5.76%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
