Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																									
Дата голосования: 02.12.2007																									
																									
"Наименование Избирательной комиссии:    Кемерово, Кировская"																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	492	45	32	67	11	15	33	51	32	22	17	16	36	18	14	13	47	20	3					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	78	6	7	6	8	6	4	4	7	3	0	2	3	5	4	3	4	3	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
18	1.Политическая партия «Аграрная партия России»	432	28	25	24	31	22	32	18	37	18	26	25	17	11	23	32	22	19	22					
		1.20%	1.48%	1.45%	1.20%	1.32%	1.08%	1.35%	0.85%	1.79%	0.96%	1.61%	1.28%	0.84%	0.50%	1.04%	1.56%	1.10%	1.03%	1.24%					
19	2.Всероссийская политическая партия «Гражданская Сила»	294	8	13	28	16	28	24	19	14	7	9	15	7	18	21	15	30	9	13					
		0.82%	0.42%	0.75%	1.40%	0.68%	1.38%	1.02%	0.90%	0.68%	0.38%	0.56%	0.77%	0.35%	0.82%	0.95%	0.73%	1.50%	0.49%	0.73%					
20	3.Политическая партия «Демократическая партия России»	24	1	1	3	2	0	1	1	1	2	0	3	0	2	1	3	1	0	2					
		0.07%	0.05%	0.06%	0.15%	0.09%	0.00%	0.04%	0.05%	0.05%	0.11%	0.00%	0.15%	0.00%	0.09%	0.05%	0.15%	0.05%	0.00%	0.11%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2541	150	144	216	126	153	183	113	188	97	102	131	114	101	149	133	211	88	142					
		7.05%	7.93%	8.33%	10.79%	5.38%	7.54%	7.74%	5.36%	9.09%	5.20%	6.31%	6.72%	5.62%	4.62%	6.75%	6.47%	10.53%	4.79%	7.99%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	271	22	16	18	20	14	12	34	19	9	16	10	7	9	12	19	13	12	9					
		0.75%	1.16%	0.93%	0.90%	0.85%	0.69%	0.51%	1.61%	0.92%	0.48%	0.99%	0.51%	0.35%	0.41%	0.54%	0.92%	0.65%	0.65%	0.51%					
23	6.Политическая партия «Партия социальной справедливости»	71	6	2	8	6	5	2	5	5	4	2	3	4	1	4	3	4	1	6					
		0.20%	0.32%	0.12%	0.40%	0.26%	0.25%	0.08%	0.24%	0.24%	0.21%	0.12%	0.15%	0.20%	0.05%	0.18%	0.15%	0.20%	0.05%	0.34%					
24	7.Политическая партия «Либерально-демократическая партия России»	2499	119	136	146	124	173	176	132	127	140	120	117	167	144	159	136	139	111	133					
		6.93%	6.29%	7.87%	7.29%	5.29%	8.53%	7.45%	6.26%	6.14%	7.50%	7.42%	6.00%	8.24%	6.59%	7.20%	6.62%	6.94%	6.04%	7.48%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1281	74	78	70	58	93	63	76	86	59	47	66	54	58	83	79	98	57	82					
		3.55%	3.91%	4.51%	3.50%	2.48%	4.58%	2.66%	3.60%	4.16%	3.16%	2.91%	3.38%	2.66%	2.66%	3.76%	3.84%	4.89%	3.10%	4.61%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	165	10	12	14	13	15	5	11	13	9	5	2	2	7	8	8	7	13	11					
		0.46%	0.53%	0.69%	0.70%	0.56%	0.74%	0.21%	0.52%	0.63%	0.48%	0.31%	0.10%	0.10%	0.32%	0.36%	0.39%	0.35%	0.71%	0.62%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	27876	1425	1270	1418	1920	1510	1831	1676	1530	1499	1267	1557	1626	1801	1713	1588	1439	1507	1299					
		77.30%	75.36%	73.45%	70.83%	81.98%	74.42%	77.45%	79.47%	73.98%	80.33%	78.35%	79.85%	80.22%	82.46%	77.55%	77.27%	71.81%	81.95%	73.06%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	388	41	17	43	23	16	21	17	36	12	8	11	17	13	20	24	26	12	31					
		1.08%	2.17%	0.98%	2.15%	0.98%	0.79%	0.89%	0.81%	1.74%	0.64%	0.49%	0.56%	0.84%	0.60%	0.91%	1.17%	1.30%	0.65%	1.74%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
