12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	730	20	2	25	19	16	23	14	22	15	25	11	5	13	18	30	22	18	34	26	27	21	0	19	20	12	29	34	20	30	18	11	37	12	12	10	7	23	10	20	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	619	27	9	16	9	16	24	17	11	9	3	7	6	10	17	22	12	9	28	15	14	19	7	22	20	17	36	23	14	16	15	13	20	10	27	17	12	9	22	9	10	0	0	0	0					
14	Число неиспользованных открепительных удостоверений	217	15	13	4	2	4	12	1	3	0	5	4	5	5	7	5	13	7	6	9	8	14	0	6	5	3	6	1	4	2	2	4	1	3	13	10	8	2	5	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	48	2	0	1	0	1	1	0	0	0	1	0	0	1	3	0	1	0	0	2	1	0	0	3	3	1	7	3	2	2	2	1	2	1	1	1	2	3	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																			
18	Богданов Андрей Владимирович	779	29	8	20	5	12	14	15	10	11	12	7	1	2	15	28	34	23	28	23	25	18	1	40	36	12	37	52	13	28	27	10	41	12	31	19	23	25	16	14	2	0	0	0	0					
		1.98%	1.85%	2.07%	1.49%	0.73%	1.51%	0.98%	1.81%	1.66%	2.15%	1.36%	0.94%	0.69%	1.38%	1.52%	2.10%	2.12%	1.68%	1.85%	1.51%	1.68%	1.20%	1.32%	3.09%	2.61%	1.54%	2.24%	3.49%	1.36%	2.78%	2.85%	1.61%	2.98%	1.80%	2.74%	1.96%	3.09%	2.04%	2.19%	1.95%	1.03%	0.00%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	5411	199	52	173	113	138	197	95	93	51	90	119	22	22	153	198	206	192	215	251	179	248	5	186	178	114	241	212	135	105	115	88	159	82	137	143	78	164	116	96	24	7	6	7	7					
		13.73%	12.69%	13.47%	12.92%	16.54%	17.40%	13.84%	11.45%	15.47%	9.96%	10.19%	15.95%	15.28%	15.17%	15.50%	14.88%	12.85%	13.99%	14.19%	16.47%	12.04%	16.47%	6.58%	14.37%	12.89%	14.60%	14.56%	14.21%	14.17%	10.44%	12.13%	14.15%	11.56%	12.31%	12.09%	14.77%	10.47%	13.38%	15.91%	13.37%	12.37%	43.75%	30.00%	35.00%	25.93%					
20	Зюганов Геннадий Андреевич	7229	275	43	230	104	99	245	226	114	81	115	76	26	31	158	266	325	297	285	304	248	277	16	236	323	119	311	343	229	249	176	70	244	115	234	153	134	220	99	95	31	0	3	1	3					
		18.34%	17.54%	11.14%	17.18%	15.23%	12.48%	17.22%	27.23%	18.97%	15.82%	13.02%	10.19%	18.06%	21.38%	16.01%	19.98%	20.27%	21.65%	18.81%	19.95%	16.68%	18.39%	21.05%	18.24%	23.39%	15.24%	18.79%	22.99%	24.03%	24.75%	18.57%	11.25%	17.75%	17.27%	20.65%	15.81%	17.99%	17.94%	13.58%	13.23%	15.98%	0.00%	15.00%	5.00%	11.11%					
21	Медведев Дмитрий Анатольевич	25503	1052	281	902	455	535	954	483	380	366	657	537	93	88	650	817	1018	844	963	930	1022	947	54	800	823	532	1042	854	557	605	616	448	910	451	722	640	505	794	490	509	135	7	11	12	12					
		64.69%	67.09%	72.80%	67.36%	66.62%	67.47%	67.04%	58.19%	63.23%	71.48%	74.41%	71.98%	64.58%	60.69%	65.86%	61.38%	63.51%	61.52%	63.56%	61.02%	68.73%	62.88%	71.05%	61.82%	59.59%	68.12%	62.96%	57.24%	58.45%	60.14%	64.98%	72.03%	66.18%	67.72%	63.72%	66.12%	67.79%	64.76%	67.22%	70.89%	69.59%	43.75%	55.00%	60.00%	44.44%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
