Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Майкопская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	"1. ""ЕДИНЕНИЕ"""	400	9	12	10	26	6	5	10	12	7	3	15	1	1	7	10	20	1	4	3	3	1	4	5	10	19	24	12	8	12	4	9	3	24	21	5	25	8	11	15	12	3					
		1.71%	0.88%	1.13%	1.04%	2.08%	1.80%	0.76%	1.90%	1.60%	1.25%	1.49%	2.63%	0.36%	0.33%	0.92%	1.07%	2.36%	0.11%	4.08%	0.46%	2.52%	0.68%	1.15%	0.77%	3.96%	1.30%	2.55%	1.59%	2.22%	2.15%	0.80%	3.61%	1.19%	4.18%	3.11%	3.14%	7.93%	2.91%	1.78%	2.27%	1.75%	1.14%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	189	8	9	11	14	4	10	1	4	1	0	3	0	0	4	7	3	6	0	3	0	0	3	1	5	15	13	5	4	5	5	1	4	1	8	1	12	4	6	4	4	0					
		0.80%	0.78%	0.85%	1.14%	1.12%	1.20%	1.52%	0.19%	0.53%	0.17%	0.0%	0.52%	0.0%	0.0%	0.52%	0.75%	0.35%	0.71%	0.0%	0.46%	0.0%	0.0%	0.86%	0.15%	1.98%	1.03%	1.38%	0.66%	1.11%	0.89%	1.01%	0.40%	1.59%	0.17%	1.18%	0.62%	3.80%	1.45%	0.97%	0.60%	0.58%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	425	15	35	28	20	8	10	16	10	7	5	6	4	3	25	23	6	2	1	1	3	4	1	15	12	23	13	20	5	17	9	11	3	16	10	2	3	5	12	8	7	1					
		1.81%	1.47%	3.31%	2.91%	1.60%	2.40%	1.52%	3.04%	1.33%	1.25%	2.48%	1.05%	1.44%	0.99%	3.31%	2.47%	0.70%	0.23%	1.02%	0.15%	2.52%	2.72%	0.28%	2.31%	4.76%	1.58%	1.38%	2.65%	1.39%	3.05%	1.82%	4.41%	1.19%	2.79%	1.48%	1.25%	0.95%	1.82%	1.94%	1.21%	1.02%	0.38%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	307	15	26	12	31	8	9	7	9	3	0	5	0	0	8	8	3	2	1	9	3	0	4	7	2	13	23	13	9	8	4	3	2	17	14	3	7	3	7	3	5	1					
		1.31%	1.47%	2.46%	1.25%	2.48%	2.40%	1.37%	1.33%	1.20%	0.53%	0.0%	0.87%	0.0%	0.0%	1.05%	0.86%	0.35%	0.23%	1.02%	1.38%	2.52%	0.0%	1.15%	1.07%	0.79%	0.89%	2.44%	1.72%	2.50%	1.43%	0.80%	1.20%	0.79%	2.96%	2.07%	1.88%	2.22%	1.09%	1.13%	0.45%	0.72%	0.38%					
22	"5. ""За Русь Святую"""	175	8	8	5	5	5	11	1	5	4	0	1	1	1	8	21	9	3	3	5	1	1	3	3	0	8	2	4	2	10	5	3	0	4	4	4	4	0	4	3	1	5					
		0.74%	0.78%	0.75%	0.52%	0.40%	1.50%	1.67%	0.19%	0.66%	0.71%	0.0%	0.17%	0.36%	0.33%	1.05%	2.25%	1.06%	0.35%	3.06%	0.76%	0.84%	0.68%	0.86%	0.46%	0.0%	0.55%	0.21%	0.53%	0.55%	1.79%	1.01%	1.20%	0.0%	0.69%	0.59%	2.51%	1.26%	0.0%	0.64%	0.45%	0.14%	1.90%					
23	"6. ""Объединенная Российская партия ""Русь"""	67	4	2	1	0	1	4	2	2	1	1	1	7	0	2	1	6	3	0	4	0	0	0	0	0	5	2	4	1	1	0	1	0	2	1	0	2	1	0	1	3	1					
		0.28%	0.39%	0.18%	0.10%	0.0%	0.30%	0.61%	0.38%	0.26%	0.17%	0.49%	0.17%	2.53%	0.0%	0.26%	0.10%	0.70%	0.35%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.21%	0.53%	0.27%	0.17%	0.0%	0.40%	0.0%	0.34%	0.14%	0.0%	0.63%	0.36%	0.0%	0.15%	0.43%	0.38%					
24	"7. ""Новый курс - Автомобильная Россия"""	144	6	4	5	18	4	4	3	10	3	2	0	0	0	5	6	1	4	4	2	1	1	0	2	1	7	11	2	2	3	0	1	2	7	5	0	5	3	3	1	1	5					
		0.61%	0.59%	0.37%	0.52%	1.44%	1.20%	0.61%	0.57%	1.33%	0.53%	0.99%	0.0%	0.0%	0.0%	0.66%	0.64%	0.11%	0.47%	4.08%	0.30%	0.84%	0.68%	0.0%	0.30%	0.39%	0.48%	1.16%	0.26%	0.55%	0.53%	0.0%	0.40%	0.79%	1.22%	0.74%	0.0%	1.58%	1.09%	0.48%	0.15%	0.14%	1.90%					
25	"8. ""Народно-республиканская партия России"""	62	1	1	2	1	1	1	4	3	2	2	2	0	1	0	2	1	0	1	1	1	1	1	2	1	3	2	2	1	3	0	1	0	3	3	1	0	0	5	2	4	0					
		0.26%	0.09%	0.09%	0.20%	0.08%	0.30%	0.15%	0.76%	0.40%	0.35%	0.99%	0.35%	0.0%	0.33%	0.0%	0.21%	0.11%	0.0%	1.02%	0.15%	0.84%	0.68%	0.28%	0.30%	0.39%	0.20%	0.21%	0.26%	0.27%	0.53%	0.0%	0.40%	0.0%	0.52%	0.44%	0.62%	0.0%	0.0%	0.81%	0.30%	0.58%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	51	1	3	3	5	0	1	2	2	1	0	1	0	0	3	2	0	1	1	1	0	1	2	0	0	4	2	1	2	3	1	1	0	2	1	0	2	1	0	0	1	0					
		0.21%	0.09%	0.28%	0.31%	0.40%	0.0%	0.15%	0.38%	0.26%	0.17%	0.0%	0.17%	0.0%	0.0%	0.39%	0.21%	0.0%	0.11%	1.02%	0.15%	0.0%	0.68%	0.57%	0.0%	0.0%	0.27%	0.21%	0.13%	0.55%	0.53%	0.20%	0.40%	0.0%	0.34%	0.14%	0.0%	0.63%	0.36%	0.0%	0.0%	0.14%	0.0%					
27	"10. ""Аграрная партия России"""	577	27	25	23	17	8	24	11	21	11	2	9	6	6	16	14	1	2	1	6	2	2	10	30	15	22	19	34	16	32	10	3	8	10	18	11	2	6	42	28	21	6					
		2.47%	2.66%	2.36%	2.39%	1.36%	2.40%	3.66%	2.09%	2.80%	1.97%	0.99%	1.58%	2.17%	1.99%	2.11%	1.50%	0.11%	0.23%	1.02%	0.92%	1.68%	1.36%	2.88%	4.62%	5.95%	1.51%	2.01%	4.51%	4.45%	5.75%	2.02%	1.20%	3.18%	1.74%	2.66%	6.91%	0.63%	2.18%	6.80%	4.24%	3.06%	2.29%					
28	"11. ""Истинные патриоты России"""	42	0	2	1	4	0	1	3	3	1	0	2	0	2	0	0	0	0	0	1	0	0	0	1	1	0	0	2	1	4	0	1	0	2	6	1	2	0	1	0	0	0					
		0.17%	0.0%	0.18%	0.10%	0.32%	0.0%	0.15%	0.57%	0.40%	0.17%	0.0%	0.35%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.15%	0.39%	0.0%	0.0%	0.26%	0.27%	0.71%	0.0%	0.40%	0.0%	0.34%	0.88%	0.62%	0.63%	0.0%	0.16%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	235	13	9	8	13	3	6	5	6	4	4	9	2	5	5	4	4	3	1	4	1	1	2	4	2	7	11	11	7	7	8	3	7	10	5	2	3	3	9	18	2	4					
		1.00%	1.28%	0.85%	0.83%	1.04%	0.90%	0.91%	0.95%	0.80%	0.71%	1.99%	1.58%	0.72%	1.66%	0.66%	0.43%	0.47%	0.35%	1.02%	0.61%	0.84%	0.68%	0.57%	0.61%	0.79%	0.48%	1.16%	1.46%	1.94%	1.25%	1.61%	1.20%	2.78%	1.74%	0.74%	1.25%	0.95%	1.09%	1.45%	2.73%	0.29%	1.52%					
30	"13. ""Демократическая партия России"""	50	3	1	2	2	1	1	2	1	1	0	3	0	2	2	1	4	2	1	1	0	1	0	0	1	1	3	1	2	1	1	0	2	1	1	0	0	1	3	0	1	0					
		0.21%	0.29%	0.09%	0.20%	0.16%	0.30%	0.15%	0.38%	0.13%	0.17%	0.0%	0.52%	0.0%	0.66%	0.26%	0.10%	0.47%	0.23%	1.02%	0.15%	0.0%	0.68%	0.0%	0.0%	0.39%	0.06%	0.31%	0.13%	0.55%	0.17%	0.20%	0.0%	0.79%	0.17%	0.14%	0.0%	0.0%	0.36%	0.48%	0.0%	0.14%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	65	2	0	5	2	0	0	2	2	4	0	1	1	1	1	4	0	1	0	3	0	0	1	1	0	4	4	2	1	5	4	0	0	3	2	1	1	1	1	1	3	1					
		0.27%	0.19%	0.0%	0.52%	0.16%	0.0%	0.0%	0.38%	0.26%	0.71%	0.0%	0.17%	0.36%	0.33%	0.13%	0.43%	0.0%	0.11%	0.0%	0.46%	0.0%	0.0%	0.28%	0.15%	0.0%	0.27%	0.42%	0.26%	0.27%	0.89%	0.80%	0.0%	0.0%	0.52%	0.29%	0.62%	0.31%	0.36%	0.16%	0.15%	0.43%	0.38%					
32	"15. ""Партия СЛОН"""	47	3	3	4	6	0	1	0	2	0	0	1	0	0	3	1	0	1	1	1	0	0	0	1	0	2	4	1	0	1	0	0	0	1	2	0	0	0	2	1	5	0					
		0.20%	0.29%	0.28%	0.41%	0.48%	0.0%	0.15%	0.0%	0.26%	0.0%	0.0%	0.17%	0.0%	0.0%	0.39%	0.10%	0.0%	0.11%	1.02%	0.15%	0.0%	0.0%	0.0%	0.15%	0.0%	0.13%	0.42%	0.13%	0.0%	0.17%	0.0%	0.0%	0.0%	0.17%	0.29%	0.0%	0.0%	0.0%	0.32%	0.15%	0.72%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1933	196	144	142	170	27	85	27	61	58	10	34	21	10	69	54	3	2	6	4	12	8	6	42	14	72	97	89	42	42	62	21	12	49	58	8	10	13	51	47	45	10					
		8.27%	19.31%	13.64%	14.80%	13.62%	8.10%	12.97%	5.13%	8.15%	10.39%	4.97%	5.97%	7.60%	3.32%	9.13%	5.80%	0.35%	0.23%	6.12%	0.61%	10.08%	5.44%	1.72%	6.47%	5.55%	4.95%	10.30%	11.81%	11.69%	7.55%	12.55%	8.43%	4.78%	8.55%	8.59%	5.03%	3.17%	4.74%	8.26%	7.13%	6.56%	3.81%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	81	4	3	0	4	2	1	1	3	0	3	2	0	0	2	4	1	1	1	6	0	2	1	2	2	3	0	6	2	3	1	0	0	4	0	2	6	2	1	1	2	3					
		0.34%	0.39%	0.28%	0.0%	0.32%	0.60%	0.15%	0.19%	0.40%	0.0%	1.49%	0.35%	0.0%	0.0%	0.26%	0.43%	0.11%	0.11%	1.02%	0.92%	0.0%	1.36%	0.28%	0.30%	0.79%	0.20%	0.0%	0.79%	0.55%	0.53%	0.20%	0.0%	0.0%	0.69%	0.0%	1.25%	1.90%	0.72%	0.16%	0.15%	0.29%	1.14%					
35	"18. ""ЛДПР"""	2952	97	148	134	177	63	102	51	108	67	32	65	44	25	140	131	9	12	15	7	12	18	30	117	40	195	141	136	56	97	82	26	27	63	86	29	17	39	85	95	105	29					
		12.63%	9.55%	14.02%	13.97%	14.18%	18.91%	15.57%	9.69%	14.43%	12.00%	15.92%	11.42%	15.94%	8.30%	18.54%	14.08%	1.06%	1.42%	15.30%	1.07%	10.08%	12.24%	8.64%	18.02%	15.87%	13.41%	14.98%	18.06%	15.59%	17.44%	16.59%	10.44%	10.75%	10.99%	12.74%	18.23%	5.39%	14.23%	13.77%	14.41%	15.32%	11.06%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	318	15	21	14	22	2	6	4	8	10	1	17	2	1	12	24	6	2	1	1	0	7	4	9	2	18	6	10	5	5	4	1	3	10	15	6	1	2	10	12	18	1					
		1.36%	1.47%	1.99%	1.45%	1.76%	0.60%	0.91%	0.76%	1.06%	1.79%	0.49%	2.98%	0.72%	0.33%	1.58%	2.58%	0.70%	0.23%	1.02%	0.15%	0.0%	4.76%	1.15%	1.38%	0.79%	1.23%	0.63%	1.32%	1.39%	0.89%	0.80%	0.40%	1.19%	1.74%	2.22%	3.77%	0.31%	0.72%	1.62%	1.82%	2.62%	0.38%					
37	"20. ""Политическая партия ""Единая Россия"""	9963	334	376	353	466	105	228	207	341	242	99	225	106	132	217	308	546	569	40	477	57	76	141	305	75	849	415	265	113	196	143	108	114	211	256	47	151	101	245	252	307	165					
		42.65%	32.90%	35.63%	36.80%	37.33%	31.53%	34.80%	39.35%	45.58%	43.36%	49.25%	39.54%	38.40%	43.85%	28.74%	33.11%	64.53%	67.73%	40.81%	73.15%	47.89%	51.70%	40.63%	46.99%	29.76%	58.39%	44.10%	35.19%	31.47%	35.25%	28.94%	43.37%	45.41%	36.82%	37.92%	29.55%	47.93%	36.86%	39.70%	38.23%	44.81%	62.97%					
38	"21. ""Российская Конституционно-демократическая партия"""	35	1	0	0	1	0	0	0	3	1	0	1	0	1	1	3	1	2	0	1	0	0	1	1	0	4	0	3	1	0	1	0	0	1	1	0	0	1	1	1	3	0					
		0.14%	0.09%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.40%	0.17%	0.0%	0.17%	0.0%	0.33%	0.13%	0.32%	0.11%	0.23%	0.0%	0.15%	0.0%	0.0%	0.28%	0.15%	0.0%	0.27%	0.0%	0.39%	0.27%	0.0%	0.20%	0.0%	0.0%	0.17%	0.14%	0.0%	0.0%	0.36%	0.16%	0.15%	0.43%	0.0%					
39	"22. ""Развитие предпринимательства"""	63	2	3	2	3	0	1	0	3	4	0	2	1	1	1	4	5	3	0	1	0	0	0	0	0	5	2	0	1	2	3	0	0	0	4	0	1	2	2	2	3	0					
		0.26%	0.19%	0.28%	0.20%	0.24%	0.0%	0.15%	0.0%	0.40%	0.71%	0.0%	0.35%	0.36%	0.33%	0.13%	0.43%	0.59%	0.35%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.21%	0.0%	0.27%	0.35%	0.60%	0.0%	0.0%	0.0%	0.59%	0.0%	0.31%	0.72%	0.32%	0.30%	0.43%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3744	176	150	131	151	56	110	118	96	102	24	121	34	90	190	246	203	182	10	83	14	15	109	70	46	89	83	74	56	53	130	43	45	78	118	26	45	50	92	119	99	17					
		16.03%	17.33%	14.21%	13.66%	12.09%	16.81%	16.79%	22.43%	12.83%	18.27%	11.94%	21.26%	12.31%	29.90%	25.16%	26.45%	23.99%	21.66%	10.20%	12.73%	11.76%	10.20%	31.41%	10.78%	18.25%	6.12%	8.82%	9.82%	15.59%	9.53%	26.31%	17.26%	17.92%	13.61%	17.48%	16.35%	14.28%	18.24%	14.91%	18.05%	14.45%	6.48%					
																																																
41	Против всех	1029	57	58	50	81	22	32	25	19	23	7	35	4	11	29	28	8	11	5	7	3	4	15	26	20	70	59	35	15	34	16	11	16	31	31	8	5	16	22	45	31	4					
		4.40%	5.61%	5.49%	5.21%	6.49%	6.60%	4.88%	4.75%	2.54%	4.12%	3.48%	6.15%	1.44%	3.65%	3.84%	3.01%	0.94%	1.30%	5.10%	1.07%	2.52%	2.72%	4.32%	4.00%	7.93%	4.81%	6.26%	4.64%	4.17%	6.11%	3.23%	4.41%	6.37%	5.41%	4.59%	5.03%	1.58%	5.83%	3.56%	6.82%	4.52%	1.52%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
