Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Себежская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	581	26	25	25	25	25	10	15	20	40	25	30	15	10	10	10	10	10	15	15	10	10	10	15	30	15	15	15	10	10	10	10	10	10	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	244	9	9	2	8	6	10	6	3	31	19	16	10	1	6	1	2	2	6	4	10	10	1	3	13	3	12	3	5	0	0	10	0	2	21					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	185	42	7	9	3	12	3	9	3	12	4	7	7	6	3	0	4	2	3	1	2	1	5	1	4	3	4	1	0	7	3	1	3	1	12					
14	Число погашенных неиспользованных открепительных удостоверений	337	17	16	23	17	19	0	9	17	9	6	14	5	9	4	9	8	8	9	11	0	0	9	12	17	12	3	12	5	10	10	0	10	8	19					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	19	2	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	1.Политическая партия «Аграрная партия России»	357	14	14	11	16	22	1	8	12	22	13	21	10	13	8	2	13	2	7	10	4	6	4	10	12	13	9	16	15	6	8	6	4	3	22					
		2.79%	1.52%	2.50%	2.84%	2.71%	3.39%	0.48%	1.83%	2.95%	2.12%	2.63%	3.58%	2.49%	4.48%	2.56%	1.41%	5.44%	1.96%	3.27%	2.67%	2.06%	3.39%	1.63%	4.15%	4.63%	2.46%	2.05%	4.51%	6.25%	6.32%	5.23%	2.26%	2.02%	1.55%	2.53%					
19	2.Всероссийская политическая партия «Гражданская Сила»	113	17	6	1	9	6	1	0	8	6	4	8	0	0	5	0	5	0	0	3	0	1	2	1	3	5	8	0	2	0	1	2	0	0	9					
		0.88%	1.84%	1.07%	0.26%	1.52%	0.92%	0.48%	0.00%	1.97%	0.58%	0.81%	1.37%	0.00%	0.00%	1.60%	0.00%	2.09%	0.00%	0.00%	0.80%	0.00%	0.56%	0.81%	0.41%	1.16%	0.95%	1.82%	0.00%	0.83%	0.00%	0.65%	0.75%	0.00%	0.00%	1.04%					
20	3.Политическая партия «Демократическая партия России»	18	0	3	0	2	0	0	0	0	3	2	0	0	2	0	0	0	1	0	1	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0					
		0.14%	0.00%	0.54%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.29%	0.40%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.98%	0.00%	0.27%	0.00%	0.56%	0.00%	0.00%	0.00%	0.19%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1737	109	87	44	82	89	23	51	59	201	95	105	53	53	34	12	54	4	33	30	18	20	11	33	52	70	79	32	36	5	10	26	19	14	94					
		13.56%	11.80%	15.56%	11.34%	13.87%	13.71%	11.06%	11.70%	14.50%	19.38%	19.23%	17.92%	13.22%	18.28%	10.86%	8.45%	22.59%	3.92%	15.42%	8.02%	9.28%	11.30%	4.47%	13.69%	20.08%	13.26%	17.95%	9.01%	15.00%	5.26%	6.54%	9.81%	9.60%	7.22%	10.83%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	37	5	0	6	4	0	0	3	5	5	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1					
		0.29%	0.54%	0.00%	1.55%	0.68%	0.00%	0.00%	0.69%	1.23%	0.48%	0.40%	0.17%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.12%					
23	6.Политическая партия «Партия социальной справедливости»	20	3	2	0	0	1	0	0	3	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	2					
		0.16%	0.32%	0.36%	0.00%	0.00%	0.15%	0.00%	0.00%	0.74%	0.10%	0.20%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.47%	0.27%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.38%	0.00%	0.52%	0.23%					
24	7.Политическая партия «Либерально-демократическая партия России»	1637	138	74	43	66	77	37	75	48	138	84	70	52	52	27	21	40	17	17	36	17	23	20	8	26	97	63	45	37	8	35	12	22	33	79					
		12.78%	14.94%	13.24%	11.08%	11.17%	11.86%	17.79%	17.20%	11.79%	13.31%	17.00%	11.95%	12.97%	17.93%	8.63%	14.79%	16.74%	16.67%	7.94%	9.63%	8.76%	12.99%	8.13%	3.32%	10.04%	18.37%	14.32%	12.68%	15.42%	8.42%	22.88%	4.53%	11.11%	17.01%	9.10%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1227	88	67	49	50	61	11	34	41	110	53	41	29	24	16	4	14	11	21	25	6	14	90	23	20	51	38	38	20	6	10	14	32	30	86					
		9.58%	9.52%	11.99%	12.63%	8.46%	9.40%	5.29%	7.80%	10.07%	10.61%	10.73%	6.99%	7.23%	8.28%	5.11%	2.82%	5.86%	10.78%	9.81%	6.68%	3.09%	7.91%	36.59%	9.54%	7.72%	9.66%	8.64%	10.70%	8.33%	6.32%	6.54%	5.28%	16.16%	15.46%	9.91%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	103	16	9	2	1	0	1	8	4	10	6	4	3	0	1	0	2	0	1	4	0	0	0	4	0	3	3	3	5	0	1	2	0	1	9					
		0.80%	1.73%	1.61%	0.52%	0.17%	0.00%	0.48%	1.83%	0.98%	0.96%	1.21%	0.68%	0.75%	0.00%	0.32%	0.00%	0.84%	0.00%	0.47%	1.07%	0.00%	0.00%	0.00%	1.66%	0.00%	0.57%	0.68%	0.85%	2.08%	0.00%	0.65%	0.75%	0.00%	0.52%	1.04%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7335	504	278	223	354	385	126	253	216	522	227	326	251	146	212	100	109	66	132	258	149	110	107	157	144	283	232	216	124	68	82	201	120	106	548					
		57.27%	54.55%	49.73%	57.47%	59.90%	59.32%	60.58%	58.03%	53.07%	50.34%	45.95%	55.63%	62.59%	50.34%	67.73%	70.42%	45.61%	64.71%	61.68%	68.98%	76.80%	62.15%	43.50%	65.15%	55.60%	53.60%	52.73%	60.85%	51.67%	71.58%	53.59%	75.85%	60.61%	54.64%	63.13%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	133	20	11	2	5	6	5	2	9	4	6	2	2	0	1	3	1	1	1	6	0	0	11	2	2	3	4	2	1	1	4	0	0	0	16					
		1.04%	2.16%	1.97%	0.52%	0.85%	0.92%	2.40%	0.46%	2.21%	0.39%	1.21%	0.34%	0.50%	0.00%	0.32%	2.11%	0.42%	0.98%	0.47%	1.60%	0.00%	0.00%	4.47%	0.83%	0.77%	0.57%	0.91%	0.56%	0.42%	1.05%	2.61%	0.00%	0.00%	0.00%	1.84%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
