Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Чугуевская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179					
		14.88%	7.14%	7.60%	26.92%	16.42%	6.48%	23.49%	18.02%	16.75%	20.17%	18.62%	20.63%	10.38%	18.01%	22.67%	24.45%	17.43%	9.87%	15.63%	13.82%	2.62%	9.43%	15.98%	20.51%	11.54%	14.81%	9.40%	7.93%	16.05%	2.59%	9.42%	8.00%	22.92%	8.52%	6.63%	7.89%	26.89%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	93	2	1	1	3	0	7	2	3	0	1	3	3	3	3	10	10	2	0	0	0	6	2	0	0	0	1	1	3	0	10	0	0	3	1	1	11					
		0.86%	1.02%	0.58%	1.28%	1.12%	0.00%	1.51%	0.40%	1.48%	0.00%	0.30%	0.95%	0.38%	0.96%	1.00%	1.70%	1.43%	0.43%	0.00%	0.00%	0.00%	1.89%	0.55%	0.00%	0.00%	0.00%	0.85%	0.61%	0.79%	0.00%	1.71%	0.00%	0.00%	0.52%	0.60%	0.33%	3.08%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2076	27	27	3	58	14	87	112	59	60	78	59	173	75	75	138	167	116	38	23	54	75	78	12	13	22	46	42	65	5	78	6	25	60	18	38	50					
		19.25%	13.78%	15.79%	3.85%	21.64%	12.96%	18.75%	22.18%	29.06%	16.81%	23.42%	18.73%	22.18%	24.12%	25.00%	23.43%	23.86%	24.89%	23.75%	18.70%	14.17%	23.58%	21.49%	15.38%	16.67%	16.30%	39.32%	25.61%	17.11%	4.31%	13.36%	12.00%	13.02%	10.43%	10.84%	12.50%	14.01%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	144	2	2	0	5	0	2	3	3	5	5	3	14	6	8	11	7	3	6	3	0	1	4	0	0	0	0	2	4	0	16	0	9	5	1	6	8					
		1.34%	1.02%	1.17%	0.00%	1.87%	0.00%	0.43%	0.59%	1.48%	1.40%	1.50%	0.95%	1.79%	1.93%	2.67%	1.87%	1.00%	0.64%	3.75%	2.44%	0.00%	0.31%	1.10%	0.00%	0.00%	0.00%	0.00%	1.22%	1.05%	0.00%	2.74%	0.00%	4.69%	0.87%	0.60%	1.97%	2.24%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4937	121	116	42	105	68	175	245	62	153	129	140	363	106	67	178	169	199	74	62	269	165	122	44	48	74	41	73	165	99	324	28	99	392	117	183	120					
		45.78%	61.73%	67.84%	53.85%	39.18%	62.96%	37.72%	48.51%	30.54%	42.86%	38.74%	44.44%	46.54%	34.08%	22.33%	30.22%	24.14%	42.70%	46.25%	50.41%	70.60%	51.89%	33.61%	56.41%	61.54%	54.81%	35.04%	44.51%	43.42%	85.34%	55.48%	56.00%	51.56%	68.17%	70.48%	60.20%	33.61%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	32	0	0	0	0	0	3	0	0	0	3	0	2	0	2	7	4	2	1	0	0	4	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0					
		0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.90%	0.00%	0.26%	0.00%	0.67%	1.19%	0.57%	0.43%	0.63%	0.00%	0.00%	1.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.17%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
