Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Уйская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436					
		0.54%	0.84%	0.75%	0.27%	2.46%	0.25%	0.38%	0.0%	0.0%	0.0%	1.15%	0.68%	0.85%	1.25%	1.34%	0.0%	1.23%	1.75%	0.0%	0.0%	0.73%	0.0%	1.11%	0.45%	0.0%	0.0%	1.73%	1.53%	0.61%	0.0%	0.71%	0.37%	0.25%	0.0%	0.0%	0.40%	2.38%	0.0%	0.46%	1.22%					
30	"13. ""Демократическая партия России"""	32	0	1	3	0	0	3	0	1	0	4	0	0	0	0	1	0	0	0	0	1	2	1	2	0	0	0	2	1	1	0	3	4	2	0	0	0	0	0	0					
		0.27%	0.0%	0.75%	0.82%	0.0%	0.0%	0.57%	0.0%	0.87%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	2.63%	0.0%	0.0%	0.0%	0.0%	0.24%	0.25%	0.55%	0.91%	0.0%	0.0%	0.0%	1.02%	0.61%	0.93%	0.0%	0.18%	0.34%	1.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	3	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	6	2	0	0	1	0	0	2	0					
		0.16%	0.84%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.12%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.37%	0.17%	0.0%	0.0%	0.40%	0.0%	0.0%	0.92%	0.0%					
32	"15. ""Партия СЛОН"""	11	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.12%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	1.48%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	516	12	4	11	5	9	16	1	15	13	31	5	7	7	5	0	6	5	3	5	15	53	7	14	11	10	3	7	5	4	1	129	59	6	2	3	2	10	12	3					
		4.50%	3.38%	3.00%	3.02%	6.17%	2.26%	3.07%	0.60%	13.15%	3.45%	3.96%	3.42%	5.98%	4.37%	3.35%	0.0%	1.48%	1.75%	2.97%	4.31%	3.66%	6.70%	3.91%	6.39%	5.47%	5.55%	2.60%	3.58%	3.06%	3.73%	0.71%	8.03%	5.06%	4.44%	1.39%	1.20%	2.38%	4.95%	5.55%	1.84%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	1	0	0	0	1	2	0	1	0	3	1	4	0	3	0	0	1	1	0	4	1	1	1	1	0	0	1	2	0	1	0	4	0	0	2	1	0	0	1					
		0.33%	0.28%	0.0%	0.0%	0.0%	0.25%	0.38%	0.0%	0.87%	0.0%	0.38%	0.68%	3.41%	0.0%	2.01%	0.0%	0.0%	0.35%	0.99%	0.0%	0.97%	0.12%	0.55%	0.45%	0.49%	0.0%	0.0%	0.51%	1.22%	0.0%	0.71%	0.0%	0.34%	0.0%	0.0%	0.80%	1.19%	0.0%	0.0%	0.61%					
35	"18. ""ЛДПР"""	1416	13	7	14	8	48	98	43	25	58	98	33	19	25	12	0	48	31	18	12	53	81	36	24	10	31	14	20	21	31	10	146	135	11	20	42	8	24	50	39					
		12.35%	3.66%	5.26%	3.84%	9.87%	12.09%	18.84%	25.90%	21.92%	15.42%	12.53%	22.60%	16.23%	15.62%	8.05%	0.0%	11.88%	10.87%	17.82%	10.34%	12.95%	10.25%	20.11%	10.95%	4.97%	17.22%	12.17%	10.25%	12.88%	28.97%	7.14%	9.09%	11.59%	8.14%	13.98%	16.86%	9.52%	11.88%	23.14%	23.92%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	197	10	2	4	4	6	20	4	0	11	11	3	2	4	3	0	7	0	1	2	7	19	5	3	1	4	6	1	3	2	0	16	14	3	1	3	3	5	3	4					
		1.71%	2.81%	1.50%	1.09%	4.93%	1.51%	3.84%	2.40%	0.0%	2.92%	1.40%	2.05%	1.70%	2.5%	2.01%	0.0%	1.73%	0.0%	0.99%	1.72%	1.71%	2.40%	2.79%	1.36%	0.49%	2.22%	5.21%	0.51%	1.84%	1.86%	0.0%	0.99%	1.20%	2.22%	0.69%	1.20%	3.57%	2.47%	1.38%	2.45%					
37	"20. ""Политическая партия ""Единая Россия"""	3309	55	25	77	9	120	148	47	14	113	235	40	44	36	49	10	121	126	34	36	104	235	74	100	56	29	16	101	59	14	51	463	329	25	64	91	25	43	61	30					
		28.86%	15.49%	18.79%	21.15%	11.11%	30.22%	28.46%	28.31%	12.28%	30.05%	30.05%	27.39%	37.60%	22.5%	32.88%	26.31%	29.95%	44.21%	33.66%	31.03%	25.42%	29.74%	41.34%	45.66%	27.86%	16.11%	13.91%	51.79%	36.19%	13.08%	36.42%	28.82%	28.26%	18.51%	44.75%	36.54%	29.76%	21.28%	28.24%	18.40%					
38	"21. ""Российская Конституционно-демократическая партия"""	32	0	0	4	0	0	3	0	0	1	2	2	0	1	0	2	0	1	0	0	2	0	0	0	0	1	1	1	2	0	0	3	2	0	1	2	0	0	1	0					
		0.27%	0.0%	0.0%	1.09%	0.0%	0.0%	0.57%	0.0%	0.0%	0.26%	0.25%	1.36%	0.0%	0.62%	0.0%	5.26%	0.0%	0.35%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.55%	0.86%	0.51%	1.22%	0.0%	0.0%	0.18%	0.17%	0.0%	0.69%	0.80%	0.0%	0.0%	0.46%	0.0%					
39	"22. ""Развитие предпринимательства"""	39	1	0	2	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	1	0	1	8	8	2	1	3	0	1	0	0					
		0.34%	0.28%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.12%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.61%	0.0%	0.71%	0.49%	0.68%	1.48%	0.69%	1.20%	0.0%	0.49%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2602	171	53	161	34	113	125	45	26	75	237	27	10	51	32	18	96	29	15	19	84	273	17	32	31	51	27	11	10	9	17	283	237	19	9	38	12	64	28	13					
		22.69%	48.16%	39.84%	44.23%	41.97%	28.46%	24.03%	27.10%	22.80%	19.94%	30.30%	18.49%	8.54%	31.87%	21.47%	47.36%	23.76%	10.17%	14.85%	16.37%	20.53%	34.55%	9.49%	14.61%	15.42%	28.33%	23.47%	5.64%	6.13%	8.41%	12.14%	17.62%	20.36%	14.07%	6.29%	15.26%	14.28%	31.68%	12.96%	7.97%					
																																														
41	Против всех	418	7	3	20	2	6	12	7	6	3	15	8	0	4	1	0	10	11	2	6	19	15	6	3	10	6	4	8	4	0	9	103	62	1	11	14	4	1	4	11					
		3.64%	1.97%	2.25%	5.49%	2.46%	1.51%	2.30%	4.21%	5.26%	0.79%	1.91%	5.47%	0.0%	2.5%	0.67%	0.0%	2.47%	3.85%	1.98%	5.17%	4.64%	1.89%	3.35%	1.36%	4.97%	3.33%	3.47%	4.10%	2.45%	0.0%	6.42%	6.41%	5.32%	0.74%	7.69%	5.62%	4.76%	0.49%	1.85%	6.74%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
