Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Каменская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431					
14	Число погашенных неиспользованных открепительных удостоверений	34	1	3	0	0	0	0	0	0	2	0	1	2	1	0	2	0	3	4	1	0	1	1	0	2	0	1	1	0	4	1	1	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2542	113	264	65	250	36	35	180	38	18	31	93	14	30	77	11	13	133	250	35	19	65	10	214	15	131	152	30	28	85	57	22	21	7					
		21.83%	19.86%	24.95%	22.03%	26.40%	16.14%	14.58%	32.55%	28.36%	18.00%	16.76%	19.06%	14.29%	15.79%	18.51%	15.94%	13.98%	25.38%	26.46%	25.00%	9.27%	16.21%	12.82%	31.33%	10.07%	16.56%	30.22%	23.08%	12.28%	23.88%	15.53%	13.25%	9.01%	8.14%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1740	112	167	49	154	46	47	63	23	16	21	64	25	35	66	11	29	62	126	13	40	56	11	81	21	104	80	21	30	54	40	22	32	19					
		14.94%	19.68%	15.78%	16.61%	16.26%	20.63%	19.58%	11.39%	17.16%	16.00%	11.35%	13.11%	25.51%	18.42%	15.87%	15.94%	31.18%	11.83%	13.33%	9.29%	19.51%	13.97%	14.10%	11.86%	14.09%	13.15%	15.90%	16.15%	13.16%	15.17%	10.90%	13.25%	13.73%	22.09%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	103	4	8	2	7	0	0	8	1	1	3	2	1	1	3	0	0	6	12	2	1	4	2	3	2	1	4	2	2	9	4	3	5	0					
		0.88%	0.70%	0.76%	0.68%	0.74%	0.00%	0.00%	1.45%	0.75%	1.00%	1.62%	0.41%	1.02%	0.53%	0.72%	0.00%	0.00%	1.15%	1.27%	1.43%	0.49%	0.99%	2.56%	0.44%	1.34%	0.13%	0.80%	1.54%	0.88%	2.53%	1.09%	1.81%	2.15%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1654	88	171	34	141	61	39	69	14	9	14	52	9	5	63	2	13	92	123	18	20	60	16	82	27	138	40	15	33	67	74	25	28	12					
		14.21%	15.47%	16.16%	11.53%	14.89%	27.35%	16.25%	12.48%	10.45%	9.00%	7.57%	10.66%	9.18%	2.63%	15.14%	2.90%	13.98%	17.56%	13.02%	12.86%	9.76%	14.96%	20.51%	12.01%	18.12%	17.45%	7.95%	11.54%	14.47%	18.82%	20.16%	15.06%	12.02%	13.95%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	171	18	26	10	23	4	0	4	3	5	0	5	0	0	10	0	2	5	13	2	0	8	2	5	2	12	1	2	2	4	1	2	0	0					
		1.47%	3.16%	2.46%	3.39%	2.43%	1.79%	0.00%	0.72%	2.24%	5.00%	0.00%	1.02%	0.00%	0.00%	2.40%	0.00%	2.15%	0.95%	1.38%	1.43%	0.00%	1.99%	2.56%	0.73%	1.34%	1.52%	0.20%	1.54%	0.88%	1.12%	0.27%	1.20%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4793	182	362	91	345	72	116	178	50	49	85	219	43	111	157	38	33	213	382	66	114	197	34	283	79	357	214	60	122	122	167	72	147	33					
		41.17%	31.99%	34.22%	30.85%	36.43%	32.29%	48.33%	32.19%	37.31%	49.00%	45.95%	44.88%	43.88%	58.42%	37.74%	55.07%	35.48%	40.65%	40.42%	47.14%	55.61%	49.13%	43.59%	41.43%	53.02%	45.13%	42.54%	46.15%	53.51%	34.27%	45.50%	43.37%	63.09%	38.37%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	360	35	28	33	15	1	1	37	4	0	28	27	2	0	35	0	0	2	26	4	0	4	1	10	2	16	4	0	6	6	12	9	0	12					
		3.09%	6.15%	2.65%	11.19%	1.58%	0.45%	0.42%	6.69%	2.99%	0.00%	15.14%	5.53%	2.04%	0.00%	8.41%	0.00%	0.00%	0.38%	2.75%	2.86%	0.00%	0.99%	1.28%	1.46%	1.34%	2.02%	0.80%	0.00%	2.63%	1.69%	3.27%	5.42%	0.00%	13.95%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
