Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Каменская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	217	17	16	4	22	6	4	13	0	4	2	8	4	0	5	2	2	8	10	1	1	9	1	13	2	6	11	5	3	7	9	8	4	4	2	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	217	17	16	4	22	6	4	13	0	4	2	8	4	0	5	2	2	8	10	1	1	9	1	13	2	6	11	5	3	7	9	8	4	4	2	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	231	5	15	8	17	3	4	21	5	5	4	9	3	2	7	2	1	13	3	4	6	5	5	7	4	4	12	0	4	5	20	3	8	8	6	3					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	1	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	1.Политическая партия «Аграрная партия России»	449	12	28	5	37	8	4	34	2	3	10	19	2	6	17	0	6	44	20	5	2	12	1	43	4	29	18	5	6	6	8	19	20	9	2	3					
		3.05%	1.50%	2.15%	1.48%	3.55%	2.61%	1.30%	5.06%	1.18%	2.31%	4.37%	2.92%	1.71%	2.49%	4.08%	0.00%	5.45%	6.98%	1.63%	2.34%	0.77%	2.02%	0.80%	5.28%	1.80%	2.60%	3.39%	3.97%	6.38%	2.29%	1.67%	4.41%	9.57%	3.86%	1.50%	2.91%					
19	2.Всероссийская политическая партия «Гражданская Сила»	590	40	48	8	17	17	7	16	0	1	35	10	1	1	34	0	13	5	85	10	8	15	0	21	4	29	35	11	3	6	20	56	14	13	3	4					
		4.01%	5.00%	3.68%	2.37%	1.63%	5.54%	2.28%	2.38%	0.00%	0.77%	15.28%	1.54%	0.85%	0.41%	8.15%	0.00%	11.82%	0.79%	6.92%	4.67%	3.09%	2.53%	0.00%	2.58%	1.80%	2.60%	6.59%	8.73%	3.19%	2.29%	4.18%	12.99%	6.70%	5.58%	2.26%	3.88%					
20	3.Политическая партия «Демократическая партия России»	17	2	0	0	2	1	0	0	0	0	1	0	0	0	1	0	0	2	1	1	0	1	0	0	0	2	0	0	2	0	0	0	1	0	0	0					
		0.12%	0.25%	0.00%	0.00%	0.19%	0.33%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.32%	0.08%	0.47%	0.00%	0.17%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	2.13%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1039	56	129	35	64	29	21	34	16	7	5	27	4	6	28	3	3	55	109	12	10	46	6	58	7	99	25	5	4	12	42	53	10	12	5	2					
		7.06%	7.00%	9.90%	10.36%	6.14%	9.45%	6.84%	5.06%	9.47%	5.38%	2.18%	4.15%	3.42%	2.49%	6.71%	3.80%	2.73%	8.73%	8.87%	5.61%	3.86%	7.74%	4.80%	7.13%	3.15%	8.86%	4.71%	3.97%	4.26%	4.58%	8.79%	12.30%	4.78%	5.15%	3.76%	1.94%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	55	2	10	2	3	1	2	0	1	0	0	2	1	1	2	0	0	3	11	0	0	1	1	3	0	2	1	0	1	0	0	1	3	1	0	0					
		0.37%	0.25%	0.77%	0.59%	0.29%	0.33%	0.65%	0.00%	0.59%	0.00%	0.00%	0.31%	0.85%	0.41%	0.48%	0.00%	0.00%	0.48%	0.90%	0.00%	0.00%	0.17%	0.80%	0.37%	0.00%	0.18%	0.19%	0.00%	1.06%	0.00%	0.00%	0.23%	1.44%	0.43%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	42	1	7	2	2	3	0	2	1	0	0	2	1	0	1	0	1	2	6	0	0	2	0	4	1	0	0	0	0	2	0	0	1	0	0	1					
		0.29%	0.13%	0.54%	0.59%	0.19%	0.98%	0.00%	0.30%	0.59%	0.00%	0.00%	0.31%	0.85%	0.00%	0.24%	0.00%	0.91%	0.32%	0.49%	0.00%	0.00%	0.34%	0.00%	0.49%	0.45%	0.00%	0.00%	0.00%	0.00%	0.76%	0.00%	0.00%	0.48%	0.00%	0.00%	0.97%					
24	7.Политическая партия «Либерально-демократическая партия России»	1761	159	178	41	170	48	33	84	19	15	20	48	13	33	39	7	9	60	139	16	27	74	6	92	20	141	60	8	14	32	70	29	18	13	17	9					
		11.97%	19.88%	13.66%	12.13%	16.31%	15.64%	10.75%	12.50%	11.24%	11.54%	8.73%	7.38%	11.11%	13.69%	9.35%	8.86%	8.18%	9.52%	11.31%	7.48%	10.42%	12.46%	4.80%	11.30%	9.01%	12.62%	11.30%	6.35%	14.89%	12.21%	14.64%	6.73%	8.61%	5.58%	12.78%	8.74%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	833	47	71	12	88	19	19	28	3	8	16	28	1	4	27	3	6	46	136	15	8	32	9	58	8	47	14	4	4	8	28	15	4	5	3	9					
		5.66%	5.88%	5.45%	3.55%	8.45%	6.19%	6.19%	4.17%	1.78%	6.15%	6.99%	4.31%	0.85%	1.66%	6.47%	3.80%	5.45%	7.30%	11.07%	7.01%	3.09%	5.39%	7.20%	7.13%	3.60%	4.21%	2.64%	3.17%	4.26%	3.05%	5.86%	3.48%	1.91%	2.15%	2.26%	8.74%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	90	2	6	3	7	1	3	5	0	1	0	6	1	1	2	0	0	4	6	1	3	3	1	8	1	8	5	0	1	0	3	3	1	3	1	0					
		0.61%	0.25%	0.46%	0.89%	0.67%	0.33%	0.98%	0.74%	0.00%	0.77%	0.00%	0.92%	0.85%	0.41%	0.48%	0.00%	0.00%	0.63%	0.49%	0.47%	1.16%	0.51%	0.80%	0.98%	0.45%	0.72%	0.94%	0.00%	1.06%	0.00%	0.63%	0.70%	0.48%	1.29%	0.75%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9612	450	807	219	639	177	218	464	125	95	140	506	92	186	260	65	70	399	690	153	199	401	101	507	175	733	355	93	58	193	301	254	135	176	101	75					
		65.32%	56.25%	61.93%	64.79%	61.32%	57.65%	71.01%	69.05%	73.96%	73.08%	61.14%	77.85%	78.63%	77.18%	62.35%	82.28%	63.64%	63.33%	56.14%	71.50%	76.83%	67.51%	80.80%	62.29%	78.83%	65.62%	66.85%	73.81%	61.70%	73.66%	62.97%	58.93%	64.59%	75.54%	75.94%	72.82%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	88	15	7	4	9	0	0	2	1	0	1	2	0	0	0	0	0	2	9	1	1	3	0	10	2	6	6	0	1	1	3	0	1	1	0	0					
		0.60%	1.88%	0.54%	1.18%	0.86%	0.00%	0.00%	0.30%	0.59%	0.00%	0.44%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.73%	0.47%	0.39%	0.51%	0.00%	1.23%	0.90%	0.54%	1.13%	0.00%	1.06%	0.38%	0.63%	0.00%	0.48%	0.43%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
